time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,0.004029,0.046860,0.015116,-0.342974,-1.153299,0.598467,-1.406366,-0.015216,-0.000054,-0.538375,-1.097394,-1.474769,1.420201,-0.003370,-0.026086
0.033333,0.001737,0.043861,0.014961,-0.393817,-1.159646,0.705559,-1.409956,-0.013133,0.001521,-0.476754,-1.107793,-1.358348,1.340289,-0.001198,-0.027507
0.066667,0.004226,0.046297,0.014113,-0.337835,-1.150028,0.598614,-1.401740,-0.015427,0.001482,-0.541408,-1.102600,-1.477759,1.420918,-0.001785,-0.027669
0.100000,0.002739,0.044505,0.012630,-0.362814,-1.152448,0.649053,-1.404152,-0.013542,-0.000498,-0.511744,-1.109985,-1.425016,1.386502,-0.000678,-0.027774
0.133333,0.004703,0.048494,0.014286,-0.257543,-1.146939,0.411102,-1.383796,-0.018406,0.003893,-0.613694,-1.100555,-1.572381,1.500687,-0.004342,-0.022199
0.166667,0.003661,0.045169,0.013858,-0.347606,-1.154202,0.607878,-1.406701,-0.011568,0.000959,-0.529747,-1.101378,-1.456190,1.412785,-0.002213,-0.026019
0.200000,0.002634,0.045390,0.013238,-0.367616,-1.153118,0.656561,-1.407679,-0.015567,0.000844,-0.515058,-1.102287,-1.426609,1.384933,-0.002891,-0.028846
0.233333,0.007554,0.034062,0.014130,-0.419758,-1.184803,0.840781,-1.379183,0.000532,0.001515,-0.150900,-1.144740,-0.597441,0.947273,0.008793,-0.033441
0.266667,0.002222,0.042867,0.014732,-0.396257,-1.156628,0.720806,-1.405398,-0.009983,0.001608,-0.461106,-1.116843,-1.321848,1.320922,0.002356,-0.029241
0.300000,0.004922,0.046718,0.013593,-0.319869,-1.147824,0.556672,-1.399365,-0.017294,0.001967,-0.547948,-1.101809,-1.489356,1.436213,-0.004945,-0.026130
0.333333,0.002106,0.045532,0.013899,-0.357034,-1.153656,0.634428,-1.405009,-0.016008,0.003191,-0.520796,-1.100694,-1.444810,1.399382,-0.000597,-0.029520
0.366667,0.004889,0.046427,0.013151,-0.342307,-1.148234,0.604495,-1.406493,-0.016047,-0.000694,-0.543613,-1.100837,-1.479594,1.418444,-0.003063,-0.029731
0.400000,0.004736,0.046119,0.013567,-0.333523,-1.151530,0.583868,-1.404647,-0.012691,-0.000780,-0.550064,-1.103205,-1.490083,1.432036,-0.001354,-0.025414
0.433333,0.002256,0.044356,0.013427,-0.388274,-1.154452,0.699347,-1.411168,-0.012820,0.002630,-0.471943,-1.112583,-1.347401,1.337270,-0.001372,-0.032998
0.466667,0.006900,0.037347,0.015854,-0.401971,-1.169373,0.767515,-1.386993,-0.006792,0.002811,-0.320704,-1.151034,-1.010924,1.169847,0.005796,-0.031817
0.500000,0.002958,0.042583,0.012592,-0.390705,-1.155106,0.705792,-1.411938,-0.012503,0.000446,-0.479603,-1.110475,-1.353846,1.339507,0.001970,-0.030703
0.533333,0.005882,0.047508,0.014462,-0.282833,-1.147760,0.468762,-1.390674,-0.015423,0.001075,-0.587716,-1.102420,-1.546167,1.476531,-0.003650,-0.024396
0.566667,0.002162,0.042924,0.013873,-0.388471,-1.154193,0.702408,-1.407123,-0.011991,0.002790,-0.481452,-1.103940,-1.367019,1.345107,0.000988,-0.031312
0.600000,0.005431,0.046076,0.014048,-0.346630,-1.149063,0.609326,-1.408285,-0.012199,0.003775,-0.535832,-1.099441,-1.468065,1.414494,-0.000648,-0.027170
0.633333,0.000309,0.040624,0.013747,-0.401353,-1.161867,0.743136,-1.403119,-0.007399,0.002773,-0.412872,-1.126572,-1.229827,1.273653,0.002225,-0.033475
0.666667,0.004726,0.048552,0.014286,-0.286839,-1.146352,0.484548,-1.398331,-0.018241,0.002713,-0.582253,-1.097906,-1.537310,1.465776,-0.005575,-0.025324
0.700000,0.002883,0.044566,0.015035,-0.389186,-1.159896,0.694749,-1.409203,-0.012639,-0.000324,-0.481869,-1.107424,-1.366801,1.348348,-0.001561,-0.029063
0.733333,0.002333,0.046063,0.013930,-0.337755,-1.151367,0.598528,-1.404532,-0.015001,0.001382,-0.546310,-1.099217,-1.485221,1.426453,-0.001896,-0.024862
0.766667,-0.000024,0.043092,0.014985,-0.388590,-1.157140,0.711923,-1.407685,-0.011291,0.002047,-0.448900,-1.120571,-1.302878,1.315913,0.001118,-0.030447
0.800000,0.001544,0.042928,0.014193,-0.397137,-1.162787,0.731304,-1.404191,-0.011513,-0.001996,-0.436712,-1.118013,-1.281857,1.302550,0.002323,-0.028703
0.833333,0.002712,0.045770,0.014569,-0.368366,-1.153704,0.658951,-1.404929,-0.015996,0.000849,-0.507235,-1.103538,-1.421068,1.381564,-0.002065,-0.028946
0.866667,0.005023,0.047067,0.015124,-0.294361,-1.149364,0.490424,-1.391491,-0.014637,0.000518,-0.573868,-1.102028,-1.528546,1.470493,-0.006065,-0.023415
0.900000,0.003474,0.046029,0.014028,-0.347465,-1.152159,0.607227,-1.405031,-0.014175,0.002135,-0.530164,-1.101857,-1.459655,1.412572,-0.004059,-0.027589
0.933333,0.006182,0.045890,0.012388,-0.358209,-1.150650,0.634556,-1.405734,-0.011509,0.000412,-0.520394,-1.104427,-1.437101,1.394591,-0.001804,-0.027288
0.966667,0.006392,0.037490,0.014582,-0.405554,-1.176933,0.777422,-1.387321,-0.005540,-0.001396,-0.300006,-1.152041,-0.963062,1.148021,0.009911,-0.028230
1.000000,0.007157,0.035945,0.013417,-0.407005,-1.173809,0.785737,-1.385552,-0.002832,-0.002695,-0.285163,-1.157115,-0.923144,1.121818,0.006273,-0.033082
1.033333,0.003186,0.045898,0.013783,-0.362755,-1.151311,0.643000,-1.409637,-0.015736,-0.000402,-0.517829,-1.103412,-1.436767,1.392845,-0.001622,-0.028077
1.066667,0.006885,0.048879,0.014433,-0.262262,-1.143212,0.419821,-1.386055,-0.017749,0.003025,-0.611639,-1.103922,-1.572000,1.497122,-0.004264,-0.022736
1.100000,0.004910,0.045338,0.013146,-0.382481,-1.155968,0.691602,-1.408758,-0.014111,-0.001984,-0.492524,-1.109859,-1.390692,1.361299,0.002835,-0.026560
