time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,0.021680,0.037050,-0.007593,-0.447269,-1.203749,0.979902,-1.254265,-0.013974,-0.014655,-0.750792,-1.257138,-1.559488,1.454908,-0.005908,0.009633
0.033333,0.015771,0.040522,-0.009093,-0.353621,-1.215013,0.823992,-1.137174,0.002414,-0.006768,-0.764284,-1.247036,-1.536278,1.465664,-0.002129,0.005203
0.066667,0.013104,0.036670,-0.009472,-0.481428,-1.183714,1.058510,-1.315457,-0.012602,-0.022409,-0.754255,-1.256303,-1.594466,1.460066,-0.005239,0.001287
0.100000,0.019163,0.043727,0.002457,-0.151809,-1.255936,0.251576,-0.713209,-0.008855,0.006295,-0.743466,-1.269378,-1.419835,1.477245,-0.005878,-0.000489
0.133333,0.011557,0.040519,0.002588,-0.141055,-1.242115,0.152899,-0.627587,-0.014752,0.003056,-0.722880,-1.280733,-1.385807,1.470662,-0.001152,0.009413
0.166667,0.007295,0.039984,-0.006415,-0.385738,-1.200889,0.885400,-1.185477,0.005981,-0.016335,-0.751845,-1.252046,-1.541457,1.456604,-0.009408,0.015507
0.200000,0.011865,0.034775,-0.004925,-0.369680,-1.221041,0.870177,-1.172763,0.001986,-0.011683,-0.753964,-1.254024,-1.541256,1.462197,-0.002088,0.012923
0.233333,0.006948,0.040849,-0.009661,-0.408583,-1.197444,0.931174,-1.211596,-0.004749,-0.011349,-0.753017,-1.253939,-1.551185,1.450678,-0.000410,0.003467
0.266667,0.012239,0.041741,-0.000373,-0.141694,-1.248960,0.169901,-0.637054,-0.007674,0.009047,-0.732692,-1.270960,-1.386498,1.474923,0.000339,0.011251
0.300000,0.018406,0.040607,0.001355,-0.140554,-1.247141,0.160277,-0.627993,-0.011246,0.009112,-0.728992,-1.273166,-1.380103,1.469664,0.002107,0.004919
0.333333,0.016488,0.037954,-0.010940,-0.412168,-1.198681,0.940921,-1.218888,-0.000285,-0.009125,-0.747571,-1.259340,-1.542632,1.454596,-0.004373,0.005362
0.366667,0.013958,0.037902,-0.011443,-0.470114,-1.183269,1.035828,-1.298229,-0.001412,-0.009375,-0.751008,-1.259871,-1.586385,1.448148,-0.006667,0.006521
0.400000,0.007509,0.036919,-0.009354,-0.473491,-1.181406,1.035066,-1.301448,-0.007681,-0.012004,-0.753356,-1.262875,-1.578925,1.452093,-0.009225,0.004067
0.433333,0.013129,0.040562,-0.008527,-0.357748,-1.221810,0.831553,-1.146723,-0.002312,-0.008300,-0.759227,-1.238919,-1.536949,1.456936,-0.006050,0.010951
0.466667,0.014201,0.041012,-0.011440,-0.458466,-1.188812,1.028351,-1.288489,-0.018003,-0.020289,-0.751806,-1.267740,-1.571089,1.465445,-0.006916,0.014873
0.500000,0.018221,0.044571,0.002563,-0.143506,-1.250745,0.165656,-0.635900,-0.012467,0.008012,-0.725998,-1.265506,-1.396030,1.470880,-0.003360,-0.001539
0.533333,0.007311,0.040392,-0.009226,-0.471275,-1.183073,1.033086,-1.296233,-0.006559,-0.012584,-0.757385,-1.259693,-1.585675,1.454511,-0.005254,0.010634
