time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,-0.009211,0.016642,0.014456,-0.429992,-1.086120,0.108236,-1.566898,0.023357,-0.000108,-0.328914,-1.235524,-0.067502,1.561020,-0.001835,-0.013307
0.033333,-0.005828,0.009121,0.018596,-0.456024,-1.075366,0.208236,-1.550256,0.035989,0.003929,-0.269659,-1.184782,-0.050895,1.533483,-0.004364,-0.010863
0.066667,-0.010075,0.010072,0.013622,-0.485893,-1.073417,0.287812,-1.545552,0.036392,0.005818,-0.233178,-1.152354,-0.034942,1.535279,-0.000136,-0.013752
0.100000,-0.007536,0.009586,0.008886,-0.535762,-1.057024,0.377600,-1.536492,0.032269,0.006330,-0.176697,-1.127437,-0.002671,1.518522,-0.001315,-0.012253
0.133333,-0.009496,0.010991,0.004494,-0.602075,-1.063373,0.467388,-1.546415,0.023150,0.006931,-0.125165,-1.116459,0.056713,1.521258,-0.006899,-0.010270
0.166667,-0.022299,0.013193,-0.010607,-0.641860,-1.049025,0.557176,-1.532902,0.023790,-0.004218,-0.089633,-1.098971,0.091937,1.509231,-0.000056,-0.018793
0.200000,-0.019199,0.015221,-0.015706,-0.694337,-1.022921,0.657176,-1.516649,0.027628,-0.004152,-0.069397,-1.094957,0.101014,1.506029,0.006271,-0.007772
0.233333,-0.016070,0.011461,-0.012372,-0.733537,-1.015867,0.757176,-1.509463,0.027288,-0.004868,-0.064048,-1.115030,0.121180,1.494599,-0.000918,-0.005749
0.266667,-0.022174,0.013698,-0.015355,-0.732736,-1.031778,0.832462,-1.497638,0.034686,-0.010492,-0.098698,-1.141850,0.105029,1.500713,-0.009192,-0.003533
0.300000,-0.024104,0.023216,-0.015974,-0.733136,-1.031307,0.907749,-1.480148,0.038874,-0.005763,-0.157671,-1.189865,0.051611,1.519773,-0.006655,0.006465
0.333333,-0.014680,0.023284,-0.004009,-0.729960,-1.040477,0.967143,-1.477142,0.035708,0.000277,-0.232922,-1.253829,-0.017648,1.517732,-0.010066,0.010720
0.366667,-0.010155,0.023752,-0.001002,-0.686784,-1.041091,0.986537,-1.453963,0.039967,0.008178,-0.286442,-1.292000,-0.086907,1.486131,-0.023531,0.003254
0.400000,-0.007872,0.034575,-0.001770,-0.627232,-1.047466,0.965931,-1.428173,0.035397,0.008394,-0.317779,-1.313826,-0.186907,1.437561,-0.027010,0.013793
0.433333,-0.002662,0.031119,0.004429,-0.567681,-1.052460,0.930039,-1.406977,0.031738,0.013811,-0.335043,-1.340402,-0.286907,1.380621,-0.016577,0.010105
0.466667,0.001687,0.024795,0.005499,-0.478361,-1.062322,0.854146,-1.374618,0.028200,0.009465,-0.343288,-1.345399,-0.386907,1.301105,-0.015080,0.004303
0.500000,0.004967,0.024233,0.004910,-0.397074,-1.084793,0.755204,-1.333635,0.024534,0.013215,-0.318669,-1.334058,-0.486907,1.228192,-0.013312,0.015111
0.533333,-0.000143,0.023164,0.007669,-0.326255,-1.121928,0.662925,-1.296626,0.014929,0.006253,-0.299971,-1.340868,-0.586907,1.173436,-0.005740,0.014577
0.566667,0.005818,0.018219,0.011760,-0.277540,-1.139447,0.584903,-1.261395,0.023885,0.011944,-0.298594,-1.366292,-0.676453,1.147259,-0.002523,0.008867
0.600000,0.007071,0.020400,0.017223,-0.246752,-1.151376,0.527795,-1.224907,0.028251,0.020278,-0.295659,-1.372708,-0.749072,1.123855,-0.007876,0.011336
0.633333,0.003655,0.015800,0.017005,-0.230102,-1.155014,0.485318,-1.203294,0.025793,0.019629,-0.268530,-1.363139,-0.794426,1.091980,-0.012397,0.011687
0.666667,0.003164,0.014847,0.017701,-0.224736,-1.132025,0.481785,-1.198210,0.029414,0.020138,-0.274265,-1.370889,-0.839781,1.093502,-0.014557,-0.001960
0.700000,0.009244,0.011522,0.015558,-0.239223,-1.104084,0.511587,-1.229154,0.030331,0.012757,-0.289517,-1.375866,-0.877192,1.097703,-0.014356,-0.002742
0.733333,0.002414,0.006145,0.013042,-0.259993,-1.080452,0.552962,-1.264743,0.026255,0.007380,-0.293210,-1.357490,-0.901056,1.087061,-0.012420,-0.004407
0.766667,-0.003907,0.006515,0.004213,-0.284628,-1.036769,0.613422,-1.295181,0.026503,0.005528,-0.286233,-1.328442,-0.912245,1.077352,-0.015555,-0.002407
0.800000,-0.003929,0.011973,0.007281,-0.334342,-1.000450,0.699251,-1.337691,0.031775,0.014611,-0.288707,-1.335442,-0.919559,1.072251,-0.013935,0.003816
0.833333,-0.008375,0.010696,0.005679,-0.381329,-0.983214,0.766906,-1.378521,0.033229,0.009045,-0.273137,-1.339836,-0.898302,1.050270,-0.010288,0.005666
0.866667,-0.017541,0.010653,-0.001492,-0.409085,-0.969805,0.814663,-1.393718,0.040355,0.011791,-0.241958,-1.314645,-0.844988,1.017308,-0.006556,0.010610
0.900000,-0.016934,0.016493,-0.001347,-0.434534,-0.950924,0.858698,-1.402645,0.041677,0.009573,-0.209729,-1.324336,-0.775676,0.970610,-0.003440,0.012963
0.933333,-0.016241,0.012576,0.000880,-0.452239,-0.952241,0.872220,-1.421952,0.036823,-0.002146,-0.182824,-1.337825,-0.695966,0.909584,0.003545,0.009579
0.966667,-0.018667,0.011483,-0.011484,-0.445821,-0.941272,0.862279,-1.422333,0.045441,-0.010559,-0.173855,-1.342320,-0.607394,0.851591,0.009450,0.002251
1.000000,-0.015104,0.014957,-0.011745,-0.428769,-0.933479,0.837543,-1.410220,0.043831,-0.007670,-0.145212,-1.328730,-0.507394,0.796811,0.010947,0.010098
1.033333,-0.013171,0.015842,-0.004160,-0.413676,-0.943594,0.792706,-1.401251,0.037663,-0.003710,-0.128016,-1.339013,-0.407394,0.757003,0.004761,0.004975
1.066667,-0.018386,0.019969,-0.008963,-0.391637,-0.959035,0.749324,-1.398141,0.031844,0.000750,-0.126493,-1.316342,-0.347394,0.757195,0.002906,0.003368
1.100000,-0.017233,0.023661,-0.006704,-0.390644,-0.978098,0.736455,-1.396481,0.029204,0.007484,-0.136254,-1.291807,-0.327394,0.797387,0.002511,0.009542
1.133333,-0.015139,0.021660,0.003967,-0.395463,-0.992554,0.721453,-1.399511,0.017505,0.007651,-0.140916,-1.246058,-0.347394,0.868548,-0.006103,0.010250
