time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,-0.004711,0.006248,-0.016745,-0.719560,-1.124765,1.638423,-1.272365,0.004306,-0.036201,-0.730524,-0.969772,-1.703011,1.360688,-0.006447,0.012965
0.033333,0.002639,0.003645,-0.009765,-0.707226,-1.109313,1.631984,-1.261537,0.010161,-0.023573,-0.744736,-0.952137,-1.717614,1.352872,0.003022,0.015516
0.066667,0.000671,0.005777,-0.012158,-0.709595,-1.107132,1.638278,-1.262918,0.008033,-0.018096,-0.751926,-0.938632,-1.726957,1.367132,0.008128,0.011863
0.100000,0.004114,0.006721,-0.014093,-0.710965,-1.094214,1.639456,-1.264540,0.001274,-0.016882,-0.753260,-0.935547,-1.734969,1.368143,0.009089,0.011372
0.133333,-0.000662,0.006721,-0.015790,-0.726407,-1.104549,1.644249,-1.279953,-0.004997,-0.017502,-0.753263,-0.941449,-1.730965,1.385054,0.001524,0.011950
0.166667,-0.011848,0.007923,-0.028939,-0.721550,-1.096344,1.648599,-1.280872,-0.006524,-0.028141,-0.749042,-0.930535,-1.719931,1.382748,0.007571,0.003370
0.200000,-0.011100,0.010483,-0.031595,-0.732167,-1.074419,1.658732,-1.284282,-0.000037,-0.030438,-0.748049,-0.933144,-1.727440,1.381637,0.012312,0.012559
0.233333,-0.011717,0.007102,-0.028062,-0.736230,-1.067825,1.652772,-1.292189,0.000785,-0.033838,-0.747702,-0.941818,-1.718889,1.367536,0.008007,0.015466
0.266667,-0.019674,0.007486,-0.032418,-0.724906,-1.069641,1.638310,-1.299067,0.007804,-0.038890,-0.743447,-0.920074,-1.700370,1.362399,0.002825,0.019818
0.300000,-0.021424,0.014535,-0.033607,-0.733633,-1.052691,1.640766,-1.298149,0.010010,-0.035123,-0.752087,-0.916890,-1.706978,1.375510,0.004335,0.026707
0.333333,-0.012473,0.014501,-0.022568,-0.748370,-1.041426,1.631392,-1.311273,0.006992,-0.027620,-0.753037,-0.922568,-1.711745,1.377775,0.002801,0.032128
0.366667,-0.011743,0.013743,-0.019598,-0.740443,-1.020467,1.603557,-1.302096,0.008911,-0.018648,-0.750669,-0.903930,-1.698548,1.370953,-0.009387,0.025408
0.400000,-0.009005,0.024135,-0.020033,-0.748204,-0.997871,1.601213,-1.303847,0.004654,-0.016049,-0.734734,-0.872959,-1.717118,1.368688,-0.013198,0.032979
0.433333,-0.005425,0.022858,-0.011477,-0.772572,-0.969763,1.608768,-1.308195,0.001406,-0.008579,-0.733852,-0.877248,-1.732656,1.378772,-0.005395,0.026849
0.466667,-0.002262,0.019701,-0.009479,-0.780078,-0.941428,1.604786,-1.317820,0.001290,-0.013671,-0.729776,-0.860440,-1.733963,1.366330,-0.002403,0.020794
0.500000,0.001050,0.019602,-0.009582,-0.796776,-0.917251,1.607521,-1.331676,0.000395,-0.010908,-0.719620,-0.833233,-1.752301,1.364693,-0.001158,0.030618
0.533333,-0.001094,0.017545,-0.006631,-0.810522,-0.900242,1.614127,-1.359015,-0.008257,-0.018295,-0.708216,-0.823406,-1.756364,1.374814,0.003458,0.029851
0.566667,0.002901,0.012455,-0.003210,-0.802072,-0.866172,1.588509,-1.376200,0.000283,-0.014712,-0.711331,-0.837986,-1.742314,1.397153,0.006402,0.025217
0.600000,0.004786,0.015098,0.001100,-0.773401,-0.829013,1.546610,-1.393218,0.005934,-0.008868,-0.721546,-0.832793,-1.745096,1.414991,0.000727,0.028769
0.633333,0.002692,0.011356,0.002088,-0.721593,-0.781774,1.484883,-1.415582,0.002864,-0.008541,-0.720395,-0.812723,-1.739836,1.425037,-0.003489,0.031119
0.666667,0.001780,0.010872,0.003158,-0.641220,-0.730687,1.397869,-1.414028,0.003580,-0.008362,-0.743799,-0.823170,-1.720692,1.456443,-0.005808,0.017254
0.700000,0.008126,0.010775,0.000921,-0.548278,-0.693785,1.300284,-1.426753,0.002087,-0.015909,-0.782945,-0.832184,-1.726459,1.479490,-0.003807,0.016344
0.733333,0.003765,0.007140,0.000195,-0.448278,-0.672255,1.200284,-1.432469,-0.001890,-0.018930,-0.809149,-0.822822,-1.725099,1.480996,-0.001224,0.016127
0.766667,-0.000778,0.007319,-0.006992,-0.350695,-0.662518,1.100284,-1.420560,-0.001749,-0.020121,-0.820360,-0.811187,-1.715757,1.474998,-0.003216,0.015778
0.800000,-0.000306,0.012994,-0.003738,-0.293112,-0.690625,1.000284,-1.407486,0.000691,-0.011839,-0.837492,-0.833838,-1.716475,1.477979,-0.003230,0.018391
0.833333,-0.003869,0.012545,-0.004825,-0.275529,-0.731937,0.900284,-1.415792,0.002743,-0.016548,-0.846403,-0.842425,-1.718951,1.469567,0.000376,0.018162
0.866667,-0.012874,0.011803,-0.011423,-0.297947,-0.774609,0.840284,-1.407680,0.012824,-0.012192,-0.839516,-0.823387,-1.703499,1.465657,0.004207,0.022559
