time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,0.008217,0.021027,-0.002164,-1.078581,-1.281691,1.497910,-1.435351,0.011590,0.013610,-0.957418,-1.225585,-1.785576,1.474809,0.000805,0.008877
0.033333,-0.005193,0.028234,0.003005,-0.539849,-1.263935,1.024478,-1.203861,-0.004737,0.010581,-0.147492,-1.098429,0.075675,1.149840,0.007114,0.006410
0.066667,0.009535,0.020776,0.007341,-0.262840,-1.341507,0.032982,-0.595771,0.001283,0.017660,-0.880219,-1.184213,-1.778870,1.417553,-0.003191,0.005339
0.100000,0.000950,0.021994,0.003574,-0.829104,-1.217560,1.332633,-1.435839,-0.003768,0.009100,-0.204103,-1.235474,-0.010294,0.651831,0.007868,0.018332
0.133333,-0.008035,0.025651,0.003499,-0.407100,-1.324772,0.736050,-1.264433,0.001741,0.010848,-0.214820,-1.204096,-0.011445,0.573728,0.001591,0.013381
0.166667,0.002779,0.022894,0.008338,-0.132899,-1.233933,-0.017805,-1.062860,0.004286,0.014651,-0.118339,-1.043684,0.070635,1.276967,0.000782,0.006623
0.200000,-0.007276,0.021851,0.008813,-0.123582,-1.163215,-0.133172,-1.358559,-0.003610,0.016488,-0.183989,-1.041597,-0.012606,0.655244,0.003016,0.016595
0.233333,-0.004449,0.027850,0.007925,-0.163875,-1.119490,-0.157520,-1.378938,-0.002150,0.009625,-0.142963,-1.028135,0.111290,1.374647,-0.005244,0.005885
0.266667,-0.000735,0.025679,0.006818,-0.108989,-1.181291,-0.119758,-1.261731,-0.002918,0.013663,-0.182325,-1.044585,-0.017700,0.673403,-0.007171,0.008048
0.300000,-0.007467,0.025161,0.007599,-0.151829,-1.119873,-0.154849,-1.357223,0.006023,0.010026,-0.129265,-1.024691,0.102165,1.335798,0.003806,0.009680
0.333333,0.010339,0.022844,0.006452,-0.267148,-1.341598,0.029393,-0.583430,-0.002387,0.012365,-0.883939,-1.183058,-1.781142,1.409531,-0.001456,0.007320
0.366667,-0.006718,0.023658,0.007919,-0.157988,-1.168471,-0.103700,-1.408756,0.011680,0.011587,-0.175578,-1.045099,-0.004292,0.691757,-0.001955,0.012337
0.400000,0.011169,0.019949,0.000854,-0.577546,-1.405293,0.993847,-0.818799,-0.002033,0.013191,-0.952633,-1.180889,-1.774345,1.497932,0.001677,0.012690
0.433333,-0.005087,0.025248,0.004294,-0.413752,-1.323484,0.750405,-1.271244,-0.008538,0.007049,-0.209906,-1.207982,-0.008042,0.582574,0.000261,0.010472
0.466667,-0.004693,0.025654,0.007105,-0.124246,-1.247852,-0.056180,-0.989450,0.002503,0.015295,-0.171748,-1.063335,-0.016475,0.724934,-0.001886,0.016991
0.500000,-0.001247,0.023850,0.009913,-0.153480,-1.119437,-0.154996,-1.357911,0.001341,0.014467,-0.133527,-1.024432,0.107902,1.352843,-0.001741,0.014115
0.533333,-0.002638,0.027019,0.006744,-0.117453,-1.149784,-0.141856,-1.316217,0.001641,0.009377,-0.141064,-1.024128,0.025990,0.883875,0.002227,0.015368
0.566667,0.001197,0.023607,-0.000102,-0.663776,-1.232430,1.225550,-1.289141,-0.006971,0.009487,-0.155651,-1.067494,0.099367,1.263950,0.003294,0.010476
0.600000,0.011770,0.023090,0.003699,-0.264598,-1.340464,0.037646,-0.611510,-0.000895,0.013867,-0.897356,-1.181351,-1.772296,1.463868,-0.006148,0.006881
