time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,-0.053862,0.127630,0.059360,-0.891418,-1.159939,1.436740,-1.237558,0.029587,0.023254,-1.011575,-1.100410,-2.104559,1.235408,0.036616,0.040889
0.033333,-0.062646,0.105451,0.045329,-0.856934,-1.184846,1.466024,-1.209802,0.034192,0.034642,-0.902010,-1.163094,-1.913035,1.211845,0.022504,0.037384
0.066667,-0.068071,0.130855,0.061408,-0.882039,-1.202048,1.421598,-1.230215,0.045589,0.024138,-1.035224,-1.099682,-2.169032,1.245847,0.021667,0.047715
0.100000,-0.060209,0.104833,0.042784,-0.850287,-1.195367,1.505423,-1.201026,0.034149,0.035263,-0.864406,-1.158820,-1.830814,1.193948,0.024343,0.032335
0.133333,-0.067165,0.116110,0.052599,-0.922010,-1.169558,1.534853,-1.246724,0.041354,0.031817,-0.933783,-1.145198,-2.022166,1.234802,0.018286,0.035900
0.166667,-0.061003,0.114574,0.051441,-0.847747,-1.211537,1.432875,-1.196770,0.037384,0.038691,-0.930563,-1.136006,-1.992525,1.239723,0.024951,0.039838
0.200000,-0.054951,0.111437,0.054239,-0.250465,-1.326424,0.503132,-0.857466,-0.005552,0.023318,-1.071392,-1.080005,-1.943185,1.325092,0.040389,0.004491
0.233333,-0.053540,0.091737,0.040969,-0.481991,-1.270719,0.880740,-1.022883,0.004293,0.020000,-0.964021,-1.115003,-1.868578,1.267106,0.030223,0.012113
0.266667,-0.055210,0.095409,0.042085,-0.483715,-1.281118,0.895175,-1.035397,0.006144,0.021582,-0.970611,-1.109385,-1.877663,1.273146,0.031389,0.017282
0.300000,-0.054276,0.095814,0.044097,-0.588951,-1.253751,1.055577,-1.096835,0.012701,0.021462,-0.990260,-1.119272,-1.964203,1.274644,0.029178,0.017441
0.333333,-0.069270,0.113966,0.050691,-0.795063,-1.236006,1.346717,-1.156811,0.025770,0.030999,-1.028617,-1.115223,-2.153738,1.294551,0.030547,0.031687
0.366667,-0.060746,0.105793,0.041697,-0.841649,-1.227406,1.656352,-1.184407,0.021706,0.043169,-0.582626,-1.179692,-1.270957,1.074869,0.005321,0.021487
0.400000,-0.055191,0.104714,0.048273,-0.747786,-1.225955,1.268604,-1.151710,0.020012,0.029646,-0.982620,-1.118180,-2.036882,1.272005,0.031590,0.029757
0.433333,-0.056404,0.095294,0.043543,-0.617471,-1.245542,1.111448,-1.105211,0.015719,0.025302,-0.986411,-1.121133,-1.966202,1.274532,0.028267,0.019390
0.466667,-0.057664,0.113620,0.049766,-0.912424,-1.186723,1.576285,-1.214556,0.038854,0.041369,-0.896791,-1.163120,-1.918300,1.198323,0.017110,0.045806
0.500000,-0.062267,0.115287,0.057407,-0.187915,-1.259207,0.588491,-1.047775,0.006517,0.029930,-0.551746,-1.070364,-1.112102,0.971126,0.039101,0.051213
0.533333,-0.061040,0.101379,0.053314,-0.270847,-1.270789,0.661453,-0.991883,-0.004117,0.041116,-0.625249,-1.069538,-1.250604,1.004462,0.042042,0.044676
0.566667,-0.053291,0.109086,0.051248,-0.323993,-1.304602,0.653455,-0.925087,0.000112,0.029682,-1.012108,-1.059483,-1.890349,1.279740,0.035643,0.019685
0.600000,-0.059147,0.100748,0.047509,-0.278619,-1.276163,0.643030,-1.007765,0.002742,0.027271,-0.766134,-1.081561,-1.502401,1.112528,0.043146,0.043110
0.633333,-0.059706,0.109186,0.050490,-0.857265,-1.192510,1.436765,-1.196846,0.028194,0.037600,-0.939009,-1.135169,-1.987913,1.234897,0.034147,0.035767
0.666667,-0.063006,0.116766,0.053900,-0.893745,-1.177028,1.494237,-1.228362,0.033006,0.041948,-0.948052,-1.126543,-2.017897,1.230810,0.033976,0.035304
0.700000,-0.051649,0.097161,0.046645,-0.365863,-1.277092,0.684570,-0.934765,-0.009468,0.023368,-0.926174,-1.073133,-1.748543,1.196247,0.032539,0.018433
0.733333,-0.058327,0.099528,0.039868,-0.797782,-1.220543,1.531150,-1.186047,0.020297,0.036409,-0.712697,-1.173660,-1.539972,1.144987,0.020507,0.033349
0.766667,-0.061517,0.104172,0.044585,-0.310002,-1.263674,0.647283,-0.963805,-0.001538,0.024128,-1.025167,-1.063215,-1.866519,1.310463,0.028935,0.012126
0.800000,-0.061443,0.112718,0.049532,-0.838724,-1.215551,1.383595,-1.201185,0.028086,0.040147,-0.962009,-1.140414,-2.026586,1.244120,0.026563,0.033697
0.833333,-0.056288,0.088983,0.045716,-0.552693,-1.280130,1.166806,-1.073300,0.008203,0.036860,-0.487016,-1.123192,-0.998558,0.990262,0.018065,0.016996
0.866667,-0.059176,0.114354,0.051183,-0.862388,-1.188747,1.414251,-1.214488,0.039057,0.038828,-0.960913,-1.116604,-2.050224,1.236565,0.027406,0.036670
0.900000,-0.073931,0.124613,0.060595,-1.018484,-1.111071,1.715094,-1.294780,0.063742,0.057161,-0.860242,-1.195175,-1.893172,1.173106,0.031167,0.048691
0.933333,-0.073057,0.121116,0.057905,-0.950438,-1.189252,1.582404,-1.245784,0.042740,0.046670,-0.941812,-1.145654,-2.039585,1.212921,0.031702,0.044795
0.966667,-0.064962,0.115482,0.055408,-0.885743,-1.200130,1.506549,-1.216804,0.041617,0.026954,-0.973326,-1.156684,-2.096177,1.255719,0.018008,0.029513
1.000000,-0.040647,0.110074,0.104114,-0.722471,-1.410000,1.039290,-0.734898,0.088583,0.089975,1.025356,-0.492497,-0.012172,0.383473,0.057316,0.126986
1.033333,-0.057038,0.115641,0.041897,-0.876490,-1.211277,1.630906,-1.207128,0.028384,0.047682,-0.799395,-1.164532,-1.675696,1.151299,0.014853,0.041026
1.066667,-0.066514,0.119702,0.052863,-0.947255,-1.151517,1.581038,-1.244845,0.051328,0.041578,-0.914563,-1.162250,-1.971984,1.193155,0.025438,0.042177
1.100000,-0.036476,0.118062,0.045532,-0.199985,-1.336830,0.744614,-1.074760,-0.008290,0.069292,-0.193370,-1.068211,-0.222314,0.647319,0.030010,0.027578
1.133333,-0.055322,0.089369,0.044140,-0.494786,-1.301926,1.040335,-1.049666,0.003894,0.031237,-0.596733,-1.123248,-1.194573,1.049398,0.022396,0.015266
1.166667,-0.063873,0.126853,0.054761,-0.979108,-1.166143,1.740384,-1.265336,0.042432,0.046234,-0.785466,-1.206357,-1.745115,1.146546,0.015577,0.058268
1.200000,-0.058706,0.129560,0.031167,-0.746603,-1.261869,1.716001,-1.177783,-0.001278,0.017443,-0.275694,-1.126189,-0.655892,0.972144,-0.006127,-0.004435
1.233333,-0.071323,0.119723,0.037137,-0.524814,-1.367972,1.278671,-1.033896,-0.007206,0.062382,-0.140691,-1.019904,-0.216992,0.733900,-0.023736,0.062636
1.266667,-0.042984,0.111291,0.032660,-0.557678,-1.315806,1.331005,-1.077331,0.017493,0.045956,-0.142372,-1.057902,-0.358397,0.789947,0.010880,0.029995
1.300000,-0.086319,0.114227,0.053741,-0.205351,-1.291422,0.522010,-0.935048,0.007633,0.030106,-1.106912,-1.058036,-1.985632,1.346238,0.020218,0.021343
1.333333,-0.056724,0.098963,0.046604,-0.476216,-1.271948,0.851585,-1.005528,0.004595,0.020699,-1.011435,-1.090607,-1.925052,1.276936,0.029156,0.012213
1.366667,-0.046832,0.113810,0.039159,-0.309655,-1.342035,0.866237,-1.051512,-0.005471,0.045884,-0.256370,-1.095537,-0.423210,0.768270,0.024504,0.036712
1.400000,-0.054276,0.097944,0.045990,-0.451072,-1.282480,0.836115,-1.017529,0.008632,0.018461,-1.015079,-1.099350,-1.957778,1.304896,0.034222,0.013728
1.433333,-0.059469,0.095675,0.042739,-0.527830,-1.249650,0.963437,-1.077251,0.009916,0.021481,-1.008127,-1.116582,-1.952395,1.296040,0.030989,0.018345
1.466667,-0.060102,0.110906,0.044389,-0.896117,-1.184753,1.632066,-1.215574,0.031221,0.045207,-0.791460,-1.181471,-1.727617,1.164712,0.021679,0.036372
1.500000,-0.065695,0.112930,0.050449,-0.870397,-1.203994,1.457404,-1.216514,0.038033,0.028488,-0.958264,-1.143767,-2.049807,1.231904,0.024909,0.041024
1.533333,-0.085858,0.130006,0.057152,-0.142882,-1.356964,0.445143,-0.860663,0.023650,0.036926,-1.153985,-1.058216,-2.044287,1.394477,0.027627,0.031772
