time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,0.014754,0.013923,0.016888,-0.323676,-1.384529,0.429362,-0.266640,-0.011437,0.004249,-0.185279,-1.311924,0.051228,0.189608,-0.000625,0.011503
0.033333,0.023707,0.008833,0.022686,-0.294961,-1.364140,0.430500,-0.250155,0.004391,0.013615,-0.192003,-1.292306,0.029822,0.185010,0.003900,0.009206
0.066667,0.012761,0.011278,0.015129,-0.290546,-1.367590,0.438591,-0.246170,0.000036,0.018743,-0.193075,-1.271067,0.020250,0.206342,0.009022,0.003092
0.100000,0.013525,0.010495,0.007195,-0.281000,-1.353099,0.438640,-0.238217,-0.011303,0.016923,-0.189600,-1.262471,0.000895,0.217011,0.007918,0.004414
0.133333,0.005720,0.012178,0.001336,-0.297744,-1.373770,0.419452,-0.224704,-0.026696,0.018631,-0.187395,-1.260136,0.021539,0.223659,-0.004515,0.007980
0.166667,-0.020539,0.017197,-0.022812,-0.282212,-1.368683,0.430164,-0.214686,-0.023625,-0.003382,-0.177410,-1.241946,0.022996,0.232016,0.003067,-0.001449
0.200000,-0.022247,0.022092,-0.033624,-0.282666,-1.355075,0.446067,-0.205016,-0.017827,-0.008283,-0.164625,-1.238175,0.003198,0.232133,0.014918,0.013320
0.233333,-0.014103,0.018617,-0.027605,-0.281002,-1.353624,0.429962,-0.198261,-0.016363,-0.013683,-0.162112,-1.254870,0.016530,0.208516,0.008531,0.018694
0.266667,-0.022472,0.022915,-0.034287,-0.264470,-1.373210,0.401898,-0.200303,-0.004986,-0.026212,-0.154580,-1.241311,0.059544,0.192669,-0.004831,0.023745
0.300000,-0.028912,0.036449,-0.035391,-0.261646,-1.377424,0.402106,-0.211167,-0.001610,-0.019325,-0.160483,-1.247127,0.062558,0.206050,-0.003592,0.039871
0.333333,-0.009314,0.033409,-0.014909,-0.278157,-1.381555,0.380550,-0.225964,-0.007572,-0.008566,-0.159544,-1.276561,0.072777,0.193239,-0.007246,0.042382
0.366667,0.002279,0.029306,-0.004833,-0.276222,-1.374596,0.351748,-0.221277,0.002434,0.013727,-0.177280,-1.275895,0.086891,0.181744,-0.031924,0.031204
0.400000,0.004100,0.045893,-0.005700,-0.274104,-1.371640,0.351202,-0.224636,-0.000266,0.016257,-0.162014,-1.251803,0.066965,0.166290,-0.040752,0.045785
0.433333,0.012563,0.040983,0.007897,-0.293170,-1.367446,0.363770,-0.231554,-0.001664,0.030915,-0.171845,-1.265322,0.047140,0.169617,-0.026077,0.034880
0.466667,0.024437,0.032272,0.011434,-0.289739,-1.353093,0.363452,-0.245488,-0.001274,0.025902,-0.186628,-1.272410,0.045020,0.148299,-0.018965,0.023101
0.500000,0.027126,0.031599,0.008086,-0.303010,-1.359143,0.362690,-0.268992,-0.002676,0.029754,-0.195183,-1.255880,0.026174,0.141292,-0.013708,0.041003
0.533333,0.018994,0.032788,0.010872,-0.304716,-1.385193,0.371442,-0.310264,-0.018499,0.013532,-0.191869,-1.269449,0.030645,0.154861,-0.003161,0.039815
0.566667,0.027856,0.023564,0.019307,-0.316348,-1.391243,0.363838,-0.344733,-0.004398,0.019744,-0.212373,-1.317701,0.050651,0.194710,0.004367,0.028789
0.600000,0.028942,0.027373,0.028000,-0.327487,-1.395437,0.372669,-0.363618,0.004615,0.032871,-0.229328,-1.345952,0.037181,0.215533,-0.002717,0.032949
0.633333,0.023731,0.020866,0.025129,-0.339602,-1.404545,0.383351,-0.392370,-0.000094,0.032016,-0.206283,-1.346318,0.027235,0.228633,-0.011070,0.032476
0.666667,0.023745,0.021618,0.030722,-0.329144,-1.400225,0.416242,-0.399964,0.003842,0.034753,-0.216392,-1.374496,0.026274,0.267423,-0.018562,0.005944
0.700000,0.034445,0.017034,0.026945,-0.333959,-1.393347,0.436376,-0.427765,0.002558,0.017696,-0.232962,-1.389179,0.008263,0.291575,-0.017534,0.002007
0.733333,0.025524,0.008816,0.022059,-0.340136,-1.393347,0.467793,-0.458884,-0.007817,0.014081,-0.228808,-1.380423,-0.014598,0.294998,-0.014692,0.000690
0.766667,0.021240,0.008531,0.005457,-0.329888,-1.386153,0.501371,-0.477669,-0.008652,0.013578,-0.206737,-1.357273,-0.021826,0.306331,-0.025127,0.001790
0.800000,0.016180,0.018095,0.011285,-0.341160,-1.382173,0.524473,-0.485907,-0.001064,0.029321,-0.199098,-1.365699,-0.028014,0.319689,-0.023605,0.013190
0.833333,0.009783,0.015376,0.006956,-0.347613,-1.386492,0.522564,-0.512585,0.000338,0.020327,-0.184706,-1.368568,-0.035089,0.329403,-0.018529,0.021897
0.866667,-0.006197,0.015376,-0.005330,-0.334827,-1.393371,0.529279,-0.516908,0.016534,0.027633,-0.153340,-1.344931,-0.043106,0.357596,-0.008773,0.032932
0.900000,-0.005758,0.029537,-0.008779,-0.329571,-1.393371,0.530913,-0.516327,0.017989,0.018484,-0.146488,-1.350049,-0.055013,0.384329,-0.002837,0.033494
0.933333,-0.011103,0.027947,-0.003234,-0.342118,-1.400565,0.513677,-0.535935,0.009270,-0.001299,-0.148008,-1.351194,-0.054298,0.386348,0.013477,0.027396
0.966667,-0.013699,0.025891,-0.028837,-0.342323,-1.390000,0.521440,-0.555877,0.021685,-0.011469,-0.175099,-1.355077,-0.053021,0.418709,0.025147,0.014742
1.000000,-0.003768,0.033680,-0.035186,-0.342508,-1.382177,0.522032,-0.555889,0.016600,-0.005713,-0.168940,-1.342465,-0.066170,0.428483,0.028975,0.022067
1.033333,-0.000091,0.040721,-0.025650,-0.351056,-1.382177,0.500793,-0.547976,0.004348,0.003719,-0.180333,-1.356815,-0.064663,0.408221,0.015944,0.011518
1.066667,-0.007388,0.043823,-0.030674,-0.331129,-1.382177,0.466438,-0.540767,-0.005230,0.010238,-0.194506,-1.344727,-0.056356,0.400353,0.007576,0.006368
1.100000,-0.005678,0.048280,-0.025621,-0.327124,-1.382177,0.459242,-0.532675,-0.007624,0.018366,-0.204689,-1.351862,-0.082830,0.420566,0.009651,0.019244
1.133333,0.000797,0.043859,-0.000337,-0.318766,-1.392358,0.416928,-0.519489,-0.028676,0.016406,-0.190743,-1.333972,-0.095616,0.401007,-0.006796,0.019885
1.166667,-0.006857,0.058157,0.006823,-0.320211,-1.394114,0.406797,-0.507921,-0.033508,0.016785,-0.200577,-1.314368,-0.101680,0.403886,-0.020374,0.026354
1.200000,-0.011864,0.054573,0.013772,-0.324454,-1.391916,0.412435,-0.519164,-0.023480,0.014381,-0.197294,-1.303776,-0.126364,0.397252,-0.023315,0.041192
1.233333,0.007726,0.036411,0.018540,-0.343356,-1.388442,0.425787,-0.532932,-0.016118,0.005357,-0.200211,-1.317572,-0.141728,0.392821,-0.019124,0.042014
1.266667,0.015408,0.035971,0.012994,-0.336515,-1.378435,0.420607,-0.526928,-0.000790,0.012958,-0.200419,-1.330975,-0.126723,0.387040,-0.038168,0.030481
1.300000,0.023008,0.034722,0.007196,-0.337274,-1.388254,0.441624,-0.536229,0.003663,0.005495,-0.210257,-1.329403,-0.148234,0.402614,-0.036497,0.036535
1.333333,0.026752,0.012636,0.017522,-0.350650,-1.392354,0.445133,-0.565220,0.013478,0.009792,-0.212548,-1.363788,-0.147260,0.418562,-0.024422,0.022388
1.366667,0.046479,0.009179,0.017407,-0.367040,-1.393139,0.432873,-0.586903,0.006692,0.011592,-0.244859,-1.378550,-0.136546,0.474510,-0.033273,-0.005511
1.400000,0.031975,0.011654,0.016904,-0.375521,-1.396613,0.445551,-0.617632,0.015378,0.021176,-0.242010,-1.380479,-0.143004,0.499463,-0.035861,-0.003908
1.433333,0.030848,0.009965,0.027821,-0.375619,-1.396625,0.476761,-0.657401,0.003176,0.012834,-0.240190,-1.366802,-0.177003,0.512143,-0.020739,-0.007869
1.466667,0.040243,0.013033,0.032373,-0.353554,-1.373600,0.516892,-0.672035,0.014888,0.024821,-0.230933,-1.373214,-0.192333,0.510065,-0.029224,-0.003425
1.500000,0.048069,0.021217,0.034851,-0.338522,-1.372543,0.534531,-0.699153,0.011695,0.011674,-0.223488,-1.372624,-0.224085,0.499809,-0.031979,0.000646
1.533333,0.022770,0.024343,0.024248,-0.328599,-1.373956,0.552170,-0.741976,0.005033,0.006908,-0.184967,-1.360575,-0.263080,0.475731,-0.020857,0.020805
1.566667,0.012571,0.038738,0.018928,-0.345951,-1.353956,0.570305,-0.785881,0.003795,0.021370,-0.185020,-1.360575,-0.303741,0.491654,-0.025053,0.033927
