time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,0.017572,0.024449,0.000847,-0.784642,-1.317261,1.710980,-0.888293,-0.010113,-0.021361,-0.187424,-1.327135,-0.390901,0.508450,-0.002598,0.004789
0.033333,0.007402,0.023095,-0.003502,-0.731075,-1.319791,1.582010,-0.851609,-0.004705,-0.024827,-0.213241,-1.356742,-0.440275,0.520679,-0.008108,0.013947
0.066667,0.015544,0.024583,-0.000899,-0.767678,-1.310137,1.669290,-0.864696,-0.006378,-0.024701,-0.208390,-1.338926,-0.424383,0.514278,-0.005377,0.016198
0.100000,0.005068,0.016598,-0.002922,-0.722122,-1.330874,1.540372,-0.844661,-0.019040,-0.030706,-0.209034,-1.341641,-0.455403,0.523096,0.001933,-0.000108
0.133333,0.019357,0.022302,-0.004961,-0.697721,-1.323329,1.513142,-0.835345,-0.015593,-0.024262,-0.221315,-1.345296,-0.462493,0.528870,-0.008304,0.019959
0.166667,0.008538,0.017391,0.000131,-0.733128,-1.321522,1.586295,-0.843047,-0.017197,-0.024203,-0.213461,-1.338053,-0.443522,0.526086,-0.001686,0.005024
0.200000,0.009622,0.015111,-0.005306,-0.696738,-1.333193,1.499789,-0.826011,-0.023679,-0.019333,-0.211302,-1.345890,-0.455255,0.526478,-0.011283,0.019062
0.233333,0.013933,0.019395,-0.004070,-0.725032,-1.322225,1.557390,-0.846966,-0.014014,-0.024382,-0.199254,-1.349137,-0.443169,0.532967,-0.001765,0.009789
0.266667,0.021782,0.017533,-0.004881,-0.720174,-1.325186,1.540388,-0.825767,0.003836,-0.021643,-0.208603,-1.350124,-0.453875,0.536890,0.000263,0.008872
0.300000,0.010398,0.023120,-0.005124,-0.721580,-1.322087,1.541865,-0.837035,0.000929,-0.018017,-0.215124,-1.356760,-0.458144,0.524295,0.002338,0.004116
0.333333,0.010766,0.023197,-0.001419,-0.722959,-1.332939,1.557228,-0.836070,0.000407,-0.010984,-0.210683,-1.336115,-0.437985,0.524056,-0.002033,0.002288
0.366667,0.021493,0.024610,0.000867,-0.787983,-1.317399,1.721818,-0.876709,0.001614,-0.014976,-0.194120,-1.327862,-0.399383,0.513441,-0.006138,0.000585
0.400000,0.011681,0.023200,-0.004169,-0.722234,-1.315301,1.579675,-0.848874,-0.012675,-0.019036,-0.218767,-1.344132,-0.453015,0.520029,0.003769,0.001039
0.433333,0.014639,0.024025,0.000431,-0.790310,-1.322184,1.724790,-0.885544,-0.007882,-0.023723,-0.199961,-1.318193,-0.404897,0.509652,0.002295,0.009527
0.466667,0.020519,0.019909,0.000208,-0.730420,-1.330077,1.587519,-0.849638,-0.001708,-0.013606,-0.211809,-1.338482,-0.450282,0.529062,0.001810,0.001369
0.500000,0.009266,0.015372,-0.001309,-0.699637,-1.325453,1.508566,-0.834043,-0.004594,-0.014968,-0.218550,-1.342477,-0.460116,0.529822,-0.000671,0.004319
0.533333,0.015922,0.024089,-0.000004,-0.784168,-1.316212,1.722083,-0.890822,-0.015894,-0.023558,-0.193243,-1.320138,-0.387325,0.503246,-0.000318,0.005522
0.566667,0.014948,0.024573,-0.001320,-0.779058,-1.312076,1.701552,-0.879505,-0.010976,-0.021747,-0.190831,-1.331492,-0.402122,0.508440,-0.005244,0.002354
