time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,0.004111,0.029413,0.001440,-0.801650,-0.996278,1.353870,-1.456939,0.003582,-0.001606,-0.940022,-0.971773,-1.748131,1.562387,-0.010484,-0.010225
0.033333,0.001031,0.029508,0.000542,-0.805265,-1.001116,1.355730,-1.447794,-0.005527,-0.001847,-0.943334,-0.991870,-1.737302,1.558315,-0.008335,-0.019766
0.066667,-0.010096,0.027551,-0.003420,-0.801061,-1.008455,1.376471,-1.443164,0.003719,-0.003994,-0.939979,-0.978757,-1.747484,1.561986,-0.010905,-0.021330
0.100000,0.003563,0.029982,-0.003738,-0.790715,-1.008417,1.359580,-1.449410,0.002994,-0.007107,-0.939854,-0.982424,-1.739633,1.569260,-0.015767,-0.015242
0.133333,0.001828,0.029328,-0.002854,-0.806677,-1.008296,1.364342,-1.452986,0.005066,0.005211,-0.938293,-0.975437,-1.750947,1.555644,-0.017337,-0.004205
0.166667,-0.004394,0.029126,0.000400,-0.795065,-0.997720,1.378409,-1.461178,0.000192,0.008221,-0.939275,-0.989430,-1.751576,1.551822,-0.003474,-0.014253
0.200000,0.003393,0.029564,-0.003537,-0.804130,-0.998248,1.376574,-1.455099,-0.007115,-0.011719,-0.938225,-0.992672,-1.742861,1.558316,-0.014877,-0.015216
0.233333,0.002045,0.026871,0.001276,-0.788347,-1.011318,1.349175,-1.442770,0.001411,-0.011471,-0.938083,-0.971631,-1.738717,1.560439,-0.011306,-0.013965
0.266667,0.002305,0.027532,0.001869,-0.805636,-1.016671,1.340667,-1.445956,-0.001349,0.007337,-0.938785,-0.974814,-1.742444,1.565154,-0.013833,-0.000016
0.300000,0.006285,0.027875,0.000928,-0.810551,-1.018366,1.378664,-1.459732,-0.003159,0.004050,-0.927924,-0.983431,-1.734597,1.570000,-0.007558,-0.012656
0.333333,-0.006072,0.029971,-0.003089,-0.803251,-1.003349,1.354130,-1.455718,-0.011467,-0.011783,-0.927499,-0.987640,-1.724519,1.566041,-0.019615,-0.008016
0.366667,0.005053,0.029956,-0.003412,-0.806172,-0.995731,1.353994,-1.453385,-0.007718,-0.006858,-0.939964,-0.980333,-1.747121,1.565972,-0.007759,-0.019868
0.400000,-0.004764,0.029164,-0.002720,-0.814794,-1.019415,1.372933,-1.455355,0.013707,-0.005069,-0.941592,-0.981158,-1.742293,1.560950,-0.011546,-0.000208
0.433333,0.003002,0.023239,0.000553,-0.803580,-1.007755,1.349286,-1.465971,0.002673,-0.003086,-0.940397,-0.971094,-1.737935,1.558066,-0.012970,-0.009206
0.466667,0.000274,0.029329,-0.003591,-0.801008,-0.999481,1.352532,-1.456107,-0.000855,-0.004277,-0.956702,-0.982679,-1.750937,1.568743,-0.018706,-0.013067
0.500000,-0.010400,0.029935,-0.003232,-0.798694,-1.008730,1.354194,-1.454651,-0.013306,-0.004989,-0.930512,-0.979759,-1.751523,1.566650,-0.013761,-0.012193
0.533333,-0.000704,0.029941,-0.002935,-0.808579,-1.017837,1.365635,-1.457555,-0.008843,-0.004805,-0.952412,-0.978206,-1.753128,1.555088,-0.014398,-0.000097
0.566667,0.000788,0.029393,0.000819,-0.800634,-1.018336,1.359507,-1.445633,-0.003264,0.008932,-0.934083,-0.987207,-1.757549,1.560234,-0.002348,-0.013277
0.600000,-0.004642,0.027282,0.001124,-0.796600,-1.009264,1.349886,-1.444074,-0.007069,0.001338,-0.953926,-0.979605,-1.760985,1.556793,-0.012038,-0.004412
0.633333,0.005959,0.024390,0.001164,-0.799058,-0.998385,1.355880,-1.452484,0.004093,0.001103,-0.938436,-0.985634,-1.761536,1.565704,-0.004422,-0.012858
0.666667,-0.005825,0.027677,-0.000539,-0.809957,-0.997687,1.364757,-1.457738,0.000832,-0.012078,-0.947350,-0.976146,-1.753060,1.564099,-0.012848,-0.011995
0.700000,-0.000092,0.029793,-0.001807,-0.791285,-1.008692,1.353698,-1.456865,-0.003501,0.000914,-0.935034,-0.980586,-1.741551,1.562683,-0.013886,-0.017794
0.733333,-0.007446,0.024903,-0.003233,-0.806117,-0.998925,1.375866,-1.461119,-0.003847,-0.011012,-0.940183,-0.990386,-1.744590,1.569442,-0.014176,-0.001099
