time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,-0.002251,0.014928,0.002132,-0.884160,-1.012183,1.536073,-1.348241,0.009686,-0.012248,-1.043941,-1.137769,-1.757407,1.570000,-0.003571,-0.007595
0.033333,0.007293,0.011973,0.010340,-0.859331,-0.986918,1.528238,-1.331894,0.016530,-0.008122,-1.031441,-1.123801,-1.751369,1.556830,0.001910,-0.015941
0.066667,0.001358,0.013436,0.005895,-0.856698,-0.982145,1.533917,-1.331402,0.015160,-0.006046,-1.031377,-1.108015,-1.756855,1.556830,0.005343,-0.020729
0.100000,0.003602,0.012638,0.003035,-0.852481,-0.965575,1.536380,-1.331259,0.007044,-0.004191,-1.025028,-1.099435,-1.765380,1.556830,0.005736,-0.022481
0.133333,-0.002363,0.014094,0.000759,-0.872044,-0.974575,1.550151,-1.348087,-0.001835,-0.004004,-1.032744,-1.101074,-1.769863,1.570000,-0.002958,-0.017660
0.166667,-0.021254,0.014036,-0.015193,-0.868839,-0.967366,1.563877,-1.346509,-0.000138,-0.014991,-1.033468,-1.083703,-1.770636,1.570000,0.004435,-0.021350
0.200000,-0.019086,0.016015,-0.020705,-0.882458,-0.945297,1.585353,-1.348685,0.002487,-0.016974,-1.038329,-1.082086,-1.790945,1.570000,0.008625,-0.009374
0.233333,-0.015257,0.012710,-0.016925,-0.893159,-0.941600,1.589795,-1.359611,0.000897,-0.020925,-1.048228,-1.094049,-1.791512,1.570000,0.003669,-0.007634
0.266667,-0.022627,0.014195,-0.022887,-0.885443,-0.952586,1.577452,-1.369036,0.010347,-0.029538,-1.056039,-1.078805,-1.769038,1.567497,-0.003765,-0.004040
0.300000,-0.025099,0.021964,-0.025346,-0.869978,-0.945346,1.556690,-1.366484,0.014742,-0.024471,-1.064183,-1.079894,-1.760375,1.567497,-0.001158,0.004658
0.333333,-0.013259,0.021720,-0.013083,-0.843930,-0.943432,1.504298,-1.361717,0.006676,-0.019410,-1.051301,-1.089058,-1.733231,1.555427,-0.003428,0.007206
0.366667,-0.010061,0.019125,-0.009075,-0.777883,-0.933290,1.426023,-1.331541,0.012773,-0.009737,-1.017161,-1.065557,-1.666086,1.523357,-0.013998,-0.001511
0.400000,-0.009142,0.029525,-0.007683,-0.695678,-0.927052,1.339140,-1.285239,0.007854,-0.005044,-0.954976,-1.022677,-1.592226,1.476205,-0.017128,0.011002
0.433333,-0.002830,0.026131,0.002417,-0.613473,-0.916917,1.252256,-1.237411,0.004020,0.002428,-0.881166,-1.016158,-1.518365,1.443838,-0.007166,0.008288
0.466667,0.000501,0.021232,0.006256,-0.513473,-0.899167,1.152256,-1.193854,0.000667,0.000751,-0.782192,-0.984378,-1.418365,1.413795,-0.002559,0.005454
0.500000,0.003860,0.021143,0.006924,-0.413473,-0.876891,1.052256,-1.154623,0.002150,0.007245,-0.682192,-0.942811,-1.318365,1.399467,0.003424,0.018022
0.533333,0.000690,0.022515,0.010761,-0.313473,-0.863842,0.952256,-1.116948,-0.007844,0.000894,-0.582192,-0.928437,-1.218365,1.404418,0.010144,0.019505
0.566667,0.008182,0.017128,0.015742,-0.229904,-0.829844,0.852256,-1.069773,0.001935,0.007302,-0.482192,-0.949789,-1.118365,1.419374,0.016086,0.015245
0.600000,0.007238,0.020120,0.021312,-0.169502,-0.801954,0.752256,-1.005273,0.005320,0.015697,-0.382192,-0.962423,-1.018365,1.402048,0.012172,0.019006
0.633333,0.006009,0.015794,0.020946,-0.131558,-0.790967,0.652256,-0.925192,0.001420,0.013748,-0.289853,-0.983544,-0.918365,1.359896,0.007369,0.017382
0.666667,0.006639,0.016306,0.021661,-0.111401,-0.798582,0.552256,-0.829885,0.000887,0.015648,-0.233157,-1.039627,-0.818365,1.294098,0.002387,0.001016
0.700000,0.013832,0.013212,0.017395,-0.115720,-0.829778,0.452256,-0.733022,0.000672,0.006502,-0.195232,-1.095429,-0.718365,1.209022,0.001585,-0.002049
0.733333,0.008446,0.007596,0.012730,-0.128788,-0.875814,0.352256,-0.638614,-0.006858,-0.000146,-0.167802,-1.123426,-0.618365,1.109022,0.003391,-0.003257
0.766667,0.006279,0.010301,0.001956,-0.141082,-0.936756,0.263513,-0.554343,-0.008779,0.000775,-0.176083,-1.136593,-0.518365,1.009022,0.001202,-0.002155
