time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,0.010280,0.015091,-0.009964,-1.023321,-1.136131,1.575180,-1.494137,-0.015619,0.006137,-0.610854,-1.218045,-1.200683,1.477018,-0.007619,-0.008448
0.033333,-0.001621,0.008712,-0.011230,-0.335591,-1.289084,-0.024268,-1.554095,-0.016475,-0.001362,-0.257176,-1.215575,-0.052575,1.502484,-0.003158,-0.012992
0.066667,0.014005,0.010273,-0.008955,-1.044955,-1.134323,1.576797,-1.501268,-0.022217,0.000463,-0.672331,-1.217323,-1.265608,1.503660,0.006773,-0.010086
0.100000,0.003420,0.013395,-0.012112,-0.437404,-1.322634,0.160120,-1.567646,-0.023908,0.007939,-0.318585,-1.235204,-0.233971,1.498307,0.005971,-0.008691
0.133333,0.003594,0.009339,-0.008699,-1.030739,-1.143804,1.581915,-1.508018,-0.015185,0.008332,-0.617761,-1.217283,-1.225545,1.476065,-0.008620,-0.010203
0.166667,0.010192,0.009648,-0.009015,-1.024137,-1.145638,1.590597,-1.494202,-0.011857,-0.001632,-0.620731,-1.208404,-1.214439,1.491547,-0.007087,-0.012502
0.200000,0.005795,0.014381,-0.008686,-1.051157,-1.135056,1.575208,-1.501931,-0.004977,0.008272,-0.705490,-1.224804,-1.301097,1.517157,0.004444,-0.006612
0.233333,0.020053,0.015065,-0.011686,-1.039364,-1.151925,1.571471,-1.513103,-0.014331,0.008596,-0.627570,-1.227782,-1.244878,1.485135,-0.000763,-0.007917
0.266667,0.003090,0.006438,-0.007653,-0.485821,-1.328863,0.230270,-1.570000,-0.014334,0.009357,-0.369443,-1.239285,-0.305024,1.510718,0.008229,-0.009751
0.300000,0.008096,0.013968,-0.008341,-0.990883,-1.163111,1.523903,-1.502553,-0.002297,0.000123,-0.516485,-1.247643,-1.068823,1.426928,0.001308,-0.009286
0.333333,0.010351,0.015370,-0.008161,-1.050579,-1.145236,1.573620,-1.512208,-0.005032,0.006247,-0.698220,-1.218361,-1.292487,1.521955,0.004937,-0.017328
0.366667,0.017850,0.015209,-0.012051,-1.041027,-1.144831,1.579555,-1.510796,-0.012962,0.005997,-0.624658,-1.221246,-1.223326,1.486846,0.001000,-0.009848
0.400000,0.019555,0.015119,-0.010811,-1.007029,-1.155041,1.563166,-1.499884,-0.021098,0.005323,-0.568759,-1.220353,-1.163694,1.455420,0.005493,-0.010909
0.433333,0.012225,0.014681,-0.008854,-1.059088,-1.131331,1.578397,-1.519296,-0.011474,0.000078,-0.724274,-1.223985,-1.330891,1.515961,-0.011372,-0.001875
0.466667,0.003817,0.010135,-0.011595,-0.850064,-1.253954,0.949543,-1.566039,-0.008873,0.015728,-0.636436,-1.232618,-0.900873,1.534668,0.002507,-0.011975
0.500000,0.004411,0.014740,-0.008242,-1.031127,-1.156636,1.580042,-1.508046,-0.022057,0.010852,-0.609976,-1.225274,-1.209620,1.464403,-0.015758,-0.003908
0.533333,0.005588,0.010481,-0.006877,-0.906610,-1.223400,1.047883,-1.570000,-0.015046,0.006897,-0.658749,-1.238306,-0.948107,1.522866,-0.003807,-0.011774
0.566667,0.018465,0.015299,-0.008700,-1.028555,-1.144271,1.579129,-1.495178,-0.009158,-0.001316,-0.608305,-1.222506,-1.223033,1.474278,-0.001874,-0.006399
0.600000,0.009394,0.015062,-0.010048,-1.022154,-1.168763,1.405616,-1.535436,-0.003712,0.003850,-0.680819,-1.219728,-1.156086,1.520205,0.004596,-0.008195
0.633333,0.008505,0.012624,-0.008467,-1.044129,-1.136949,1.578349,-1.501848,-0.031938,0.001217,-0.648940,-1.228498,-1.258156,1.488419,-0.012362,-0.013569
0.666667,0.004744,0.013980,-0.009878,-0.339888,-1.289488,-0.017994,-1.554188,-0.025588,0.001672,-0.264426,-1.215465,-0.060648,1.503746,-0.005658,-0.011560
0.700000,-0.002106,0.010967,-0.007049,-0.775627,-1.273600,0.766596,-1.570000,-0.012108,0.012877,-0.584885,-1.232173,-0.769075,1.529828,-0.013205,-0.011224
0.733333,0.009924,0.015279,-0.013067,-1.047480,-1.123353,1.567413,-1.498604,-0.012031,0.002410,-0.722246,-1.221949,-1.324879,1.509148,0.002707,-0.015347
0.766667,0.000702,0.011599,-0.009200,-0.393941,-1.304375,0.075554,-1.557267,-0.015711,0.005756,-0.296208,-1.224060,-0.148384,1.498698,-0.011950,-0.013312
0.800000,0.006635,0.011101,-0.006602,-0.780895,-1.286703,0.761739,-1.570000,-0.011599,0.015266,-0.580642,-1.236729,-0.777398,1.537711,-0.003691,-0.012166
0.833333,0.003555,0.009654,-0.013366,-0.359019,-1.292588,0.007121,-1.564534,-0.011080,0.004326,-0.264977,-1.218602,-0.085829,1.498446,-0.000377,-0.014822
0.866667,0.004850,0.016094,-0.012405,-1.026436,-1.177470,1.399998,-1.540798,-0.009588,0.013780,-0.684553,-1.217286,-1.132211,1.528824,-0.007116,-0.017372
0.900000,0.011518,0.014474,-0.009775,-1.025155,-1.179428,1.379232,-1.559826,-0.010045,-0.000080,-0.679907,-1.229871,-1.131371,1.513815,-0.002703,-0.016711
0.933333,0.016215,0.014261,-0.010140,-0.954662,-1.175079,1.465963,-1.501906,-0.008822,0.003771,-0.487125,-1.244261,-0.995085,1.397960,-0.010804,-0.005244
0.966667,0.008903,0.014795,-0.007971,-1.022873,-1.155445,1.572725,-1.509717,-0.018767,0.012011,-0.580961,-1.224505,-1.168196,1.462042,-0.002648,-0.011498
1.000000,0.016675,0.009414,-0.012881,-1.054043,-1.133064,1.557830,-1.501168,-0.009580,0.013772,-0.736212,-1.217829,-1.341287,1.520091,-0.000532,-0.004915
1.033333,0.004435,0.015337,-0.008912,-1.022576,-1.145130,1.583102,-1.496706,-0.023365,0.001495,-0.615333,-1.218228,-1.216495,1.480575,0.001655,-0.008311
1.066667,-0.001981,0.009883,-0.010805,-0.558819,-1.324775,0.353104,-1.570000,-0.018837,0.012571,-0.421461,-1.238432,-0.423239,1.526042,0.000683,-0.016824
1.100000,0.015098,0.014747,-0.011698,-1.052325,-1.131942,1.557228,-1.511504,-0.011528,0.008520,-0.738141,-1.217167,-1.333083,1.515163,-0.001598,-0.006518
1.133333,0.000468,0.009243,-0.007533,-0.803390,-1.273402,0.846607,-1.570000,-0.016495,0.013104,-0.600026,-1.227150,-0.820117,1.538324,-0.009474,-0.010274
1.166667,0.004797,0.009862,-0.009574,-1.023311,-1.147189,1.566275,-1.490634,-0.011429,0.002871,-0.603248,-1.225915,-1.198438,1.463580,-0.008717,-0.008933
1.200000,0.006881,0.012870,-0.008199,-0.956894,-1.213453,1.178410,-1.553437,-0.016438,-0.000068,-0.678409,-1.226475,-1.016853,1.539638,-0.001576,-0.011885
1.233333,0.010189,0.009492,-0.008957,-1.028414,-1.157437,1.579829,-1.506107,-0.008642,0.018076,-0.612568,-1.208844,-1.232664,1.491917,-0.009584,-0.011567
1.266667,0.012468,0.015437,-0.008890,-1.034304,-1.148670,1.578192,-1.491911,-0.012827,0.000663,-0.607924,-1.227958,-1.197359,1.487115,-0.002301,-0.013313
1.300000,0.019132,0.009848,-0.009039,-1.034352,-1.131550,1.573475,-1.498382,-0.009835,0.001040,-0.639796,-1.220673,-1.248516,1.486044,-0.007296,-0.009608
1.333333,0.002705,0.009629,-0.008819,-0.432163,-1.323366,0.132911,-1.564932,-0.013518,-0.003194,-0.327924,-1.232747,-0.223150,1.500879,-0.001521,-0.018708
1.366667,0.006560,0.015629,-0.009017,-1.039226,-1.140677,1.581717,-1.496652,-0.010475,0.004243,-0.660554,-1.213465,-1.257437,1.501465,-0.001309,-0.017786
1.400000,0.013180,0.014848,-0.009276,-1.040198,-1.149730,1.574216,-1.499370,-0.027574,0.013932,-0.704042,-1.212791,-1.299418,1.497561,0.000669,-0.005154
1.433333,0.020158,0.012080,-0.013091,-1.023960,-1.154221,1.581008,-1.495563,-0.016372,0.013044,-0.602811,-1.218451,-1.186522,1.476304,0.001831,-0.020953
1.466667,0.012143,0.011116,-0.012671,-1.066810,-1.136272,1.577519,-1.510979,-0.011713,0.007070,-0.738626,-1.218565,-1.332609,1.519616,0.003887,-0.013649
1.500000,0.012848,0.014404,-0.008946,-1.037259,-1.149280,1.577837,-1.511337,-0.014318,0.014418,-0.622054,-1.215811,-1.214469,1.493645,-0.007446,-0.010551
1.533333,0.003565,0.003771,-0.007496,-0.874527,-1.227043,1.009522,-1.570000,-0.021655,-0.002734,-0.653258,-1.228640,-0.927727,1.537611,-0.005383,-0.008867
1.566667,0.002910,0.010968,-0.007180,-0.930420,-1.229718,1.092335,-1.570000,-0.022335,0.004797,-0.665401,-1.231030,-0.975468,1.536653,-0.002000,-0.013250
1.600000,0.011057,0.014073,-0.008261,-1.053434,-1.150578,1.580062,-1.504098,-0.015227,0.002021,-0.679682,-1.223505,-1.276294,1.493744,0.007424,-0.007146
