time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,-0.007724,0.011067,0.002577,-0.489307,-1.348227,0.857436,-0.634083,0.001980,-0.021295,-0.337368,-1.351037,-0.069481,0.016132,0.008231,-0.024095
0.033333,0.002447,0.011096,0.008472,-0.576170,-1.267912,0.957436,-0.734083,0.015398,-0.019020,-0.290237,-1.337905,-0.063741,0.092226,0.013340,-0.021007
0.066667,-0.003225,0.015226,0.001511,-0.645125,-1.239443,1.057436,-0.834083,0.015364,-0.017892,-0.271591,-1.321817,-0.061469,0.146887,0.018409,-0.023329
0.100000,-0.001533,0.017817,-0.003887,-0.734079,-1.207796,1.157436,-0.934083,0.007703,-0.018388,-0.245662,-1.317744,-0.065634,0.199624,0.017303,-0.020112
0.133333,-0.006391,0.020695,-0.010095,-0.834079,-1.209246,1.257436,-1.034083,-0.001237,-0.018725,-0.226018,-1.323246,-0.036978,0.235825,0.009833,-0.019620
0.166667,-0.022969,0.022435,-0.030328,-0.934079,-1.220444,1.357436,-1.134084,-0.001231,-0.035225,-0.216686,-1.306791,-0.029753,0.260303,0.016481,-0.028319
0.200000,-0.024956,0.025713,-0.036231,-1.034079,-1.221960,1.457436,-1.234084,0.003029,-0.038012,-0.209008,-1.303186,-0.042532,0.278910,0.023093,-0.016156
0.233333,-0.019470,0.020962,-0.030310,-1.116147,-1.239549,1.526216,-1.334084,0.003720,-0.040580,-0.199704,-1.315361,-0.024353,0.274138,0.018198,-0.013631
0.266667,-0.024842,0.019658,-0.037267,-1.159552,-1.271686,1.554995,-1.421267,0.015716,-0.054724,-0.185791,-1.298191,0.016186,0.261471,0.009876,-0.008976
0.300000,-0.026029,0.028218,-0.038085,-1.202957,-1.280631,1.576316,-1.487079,0.017860,-0.048661,-0.184071,-1.299512,0.016726,0.274623,0.013269,0.004557
