time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,0.000019,0.007915,-0.006903,-1.045311,-1.348143,1.664955,-1.359921,0.005085,-0.014336,-0.621485,-1.249389,-0.615648,1.570000,0.018704,-0.014695
0.033333,0.004559,0.006411,0.002817,-1.013013,-1.324329,1.633062,-1.340588,0.011116,-0.011505,-0.554225,-1.247937,-0.515648,1.556976,0.017093,-0.014144
0.066667,0.002429,0.008689,0.000963,-1.003336,-1.319655,1.625107,-1.334370,0.011255,-0.010005,-0.524687,-1.242138,-0.454812,1.556976,0.018807,-0.014464
0.100000,0.002885,0.009552,-0.001287,-0.977297,-1.306059,1.602347,-1.314488,0.006607,-0.011910,-0.483189,-1.250055,-0.375790,1.556976,0.014310,-0.013243
0.133333,0.001460,0.010599,-0.003544,-0.963651,-1.320663,1.584776,-1.303345,-0.002426,-0.010404,-0.457659,-1.269915,-0.293508,1.570000,0.009693,-0.012374
0.166667,-0.011445,0.010858,-0.017694,-0.918379,-1.319728,1.537505,-1.266124,-0.000064,-0.019235,-0.444304,-1.268940,-0.240538,1.570000,0.014433,-0.018071
0.200000,-0.010460,0.012724,-0.021295,-0.848658,-1.313326,1.469637,-1.205859,0.003378,-0.019550,-0.453768,-1.283845,-0.227568,1.570000,0.020718,-0.007811
0.233333,-0.007913,0.009249,-0.017685,-0.764688,-1.324498,1.382725,-1.131243,0.001161,-0.019252,-0.471032,-1.317722,-0.231960,1.570000,0.017825,-0.008199
0.266667,-0.011788,0.008767,-0.022279,-0.677081,-1.349984,1.290617,-1.050400,0.004369,-0.020503,-0.520254,-1.321475,-0.275108,1.567910,0.017729,-0.007143
0.300000,-0.011288,0.014629,-0.023890,-0.577081,-1.355280,1.190617,-0.969385,0.003516,-0.013935,-0.590413,-1.342792,-0.355038,1.567910,0.019464,0.001145
0.333333,0.000469,0.014668,-0.012094,-0.484250,-1.366018,1.090617,-0.909330,-0.000172,-0.006294,-0.674046,-1.363714,-0.445656,1.567910,0.017757,0.004544
0.366667,0.007263,0.012828,-0.009107,-0.418063,-1.359431,0.990617,-0.855214,0.003061,0.002327,-0.760112,-1.352085,-0.536274,1.567839,0.004904,-0.004066
0.400000,0.011815,0.022717,-0.009176,-0.384306,-1.358605,0.890617,-0.834858,-0.001080,0.003428,-0.855778,-1.318559,-0.636274,1.567839,-0.000848,0.004527
0.433333,0.018654,0.022242,0.000623,-0.374569,-1.347832,0.790617,-0.836842,-0.000486,0.009913,-0.938758,-1.317746,-0.736274,1.569929,0.002921,0.003163
0.466667,0.022914,0.019739,0.002795,-0.390473,-1.341379,0.708258,-0.847129,0.000317,0.005851,-1.010735,-1.295295,-0.836274,1.569929,0.005240,0.000391
0.500000,0.027359,0.020238,0.002406,-0.425494,-1.343359,0.648749,-0.857053,0.001268,0.005896,-1.056257,-1.267095,-0.936274,1.569929,0.005663,0.010179
0.533333,0.022620,0.021398,0.004497,-0.445818,-1.359943,0.595972,-0.869322,-0.004441,-0.000813,-1.075221,-1.262978,-1.036274,1.570000,0.009346,0.012521
0.566667,0.026398,0.016410,0.007476,-0.450452,-1.362986,0.544788,-0.858550,0.005069,0.003978,-1.070926,-1.286005,-1.136274,1.570000,0.014900,0.006462
0.600000,0.027756,0.017078,0.011381,-0.446880,-1.374239,0.503822,-0.831521,0.009359,0.009524,-1.055686,-1.295256,-1.228341,1.570000,0.011480,0.008416
0.633333,0.025286,0.012670,0.011008,-0.427249,-1.384817,0.445215,-0.792779,0.008571,0.007653,-1.011448,-1.291033,-1.295579,1.555217,0.006643,0.006669
0.666667,0.020724,0.012156,0.010830,-0.388741,-1.382194,0.377848,-0.733440,0.009588,0.008718,-0.953665,-1.314021,-1.322816,1.520433,0.003915,-0.007449
0.700000,0.028306,0.009048,0.007748,-0.358714,-1.386858,0.303749,-0.666156,0.008139,0.000938,-0.882441,-1.340896,-1.310053,1.465649,0.003243,-0.010588
0.733333,0.021250,0.004007,0.004334,-0.332764,-1.388229,0.232619,-0.610528,0.003321,-0.003402,-0.798808,-1.343226,-1.257290,1.390866,0.004587,-0.010327
0.766667,0.016673,0.006631,-0.005613,-0.301437,-1.374457,0.167935,-0.548705,0.003874,-0.003062,-0.698808,-1.338532,-1.172461,1.296082,0.000489,-0.009243
