time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,-0.001527,0.014815,-0.002085,-0.734348,-1.247481,0.559392,-1.389460,-0.004217,-0.022749,-0.533052,-1.098996,-0.843444,1.148409,0.005638,0.006347
0.033333,0.000319,0.018297,-0.000213,-0.497002,-1.246779,0.828882,-0.986057,-0.005749,-0.013957,-0.427879,-1.167494,-0.826452,0.740229,0.010725,0.005958
0.066667,0.002344,0.013563,-0.002357,-0.899291,-1.219465,1.176567,-1.330477,0.006662,-0.020284,-0.565186,-1.166167,-0.938942,1.090961,0.013712,0.007546
0.100000,0.001215,0.018760,-0.000053,-0.247522,-1.263817,0.088351,-0.758109,0.008332,-0.018290,-0.589224,-1.187240,-0.966385,0.903301,0.019163,0.019009
0.133333,-0.002182,0.015018,-0.003299,-0.233629,-1.135650,-0.021648,-0.942898,0.002093,-0.013408,-0.502343,-1.248353,-1.412579,0.917163,0.006690,0.015558
0.166667,0.001873,0.013974,-0.002761,-0.555340,-1.258101,0.410403,-1.266137,-0.005566,-0.018916,-0.389897,-1.061011,-0.697493,1.077677,0.018572,0.014121
0.200000,-0.000722,0.026413,-0.010141,-0.249960,-1.046668,-0.034230,-0.428810,0.010824,-0.020719,-0.215215,-0.907316,-0.010902,0.271424,0.010040,0.022066
0.233333,-0.052193,0.019419,0.017575,-1.121471,-1.330593,1.321645,-1.461859,0.030841,-0.053340,2.205203,-0.305134,-1.566577,1.570000,-0.002197,-0.004867
0.266667,-0.001688,0.015838,-0.001574,-0.859703,-1.256943,0.855394,-1.395308,-0.000213,-0.026336,-0.490674,-1.122786,-0.752256,1.081578,0.012983,0.004841
0.300000,-0.001307,0.016948,-0.011317,-0.332619,-1.289513,0.084502,-0.461834,-0.002967,-0.010709,-0.721311,-1.028754,-1.581943,1.302301,0.013992,0.020990
