time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,0.003487,0.011824,-0.017286,-0.919858,-1.172074,1.535288,-1.406184,-0.016352,0.015515,-0.551313,-1.197409,-1.225040,1.359347,-0.010435,-0.001012
0.033333,0.008066,0.012234,-0.019600,-0.340353,-1.274147,0.050820,-1.394276,-0.021108,0.009882,-0.353847,-1.236223,-0.399596,1.493924,-0.005848,-0.007363
0.066667,0.006940,0.009087,-0.016265,-0.903776,-1.172808,1.505502,-1.408439,-0.020702,0.011746,-0.554006,-1.205002,-1.237112,1.371593,-0.000315,-0.002407
0.100000,0.006447,0.011780,-0.019395,-0.226458,-1.304655,0.238079,-1.085994,-0.025541,0.014317,-0.241161,-1.217367,-0.412000,1.281546,-0.005276,-0.004730
0.133333,0.004543,0.010332,-0.017625,-0.886326,-1.177406,1.273914,-1.468235,-0.014165,0.014200,-0.628418,-1.207562,-1.255947,1.451739,-0.011005,-0.001736
0.166667,0.003097,0.008520,-0.016600,-0.899148,-1.178654,1.505815,-1.402506,-0.013089,0.010288,-0.551464,-1.196543,-1.232420,1.371843,-0.009814,-0.004108
0.200000,-0.000172,0.011425,-0.016371,-0.899614,-1.174804,1.487270,-1.410247,-0.007269,0.016952,-0.570822,-1.209795,-1.263434,1.388311,-0.001569,-0.000346
0.233333,0.010943,0.011896,-0.018665,-0.927598,-1.185594,1.535073,-1.416393,-0.015711,0.018551,-0.538859,-1.210867,-1.234611,1.352644,-0.005993,-0.001334
0.266667,0.009646,0.010693,-0.017374,-0.261369,-1.310310,0.282268,-1.145220,-0.019030,0.016001,-0.309593,-1.213615,-0.571427,1.363219,-0.002665,-0.006326
0.300000,0.003107,0.010552,-0.015940,-0.621333,-1.212337,1.100021,-1.287796,-0.008575,0.011609,-0.418887,-1.209718,-0.939756,1.261487,-0.004493,-0.003370
0.333333,0.012852,0.010004,-0.017522,-0.812705,-1.230990,0.858920,-1.527280,-0.007409,0.010151,-0.717952,-1.236681,-1.202178,1.526367,-0.004392,-0.001573
0.366667,0.009727,0.012689,-0.018985,-0.900410,-1.177068,1.500804,-1.408984,-0.015038,0.015763,-0.540093,-1.208443,-1.221772,1.358666,-0.004264,-0.001679
0.400000,0.010709,0.012218,-0.018598,-0.914360,-1.181305,1.535555,-1.407431,-0.021798,0.015030,-0.543037,-1.197385,-1.220429,1.347561,-0.000947,-0.001874
0.433333,0.009702,0.009539,-0.015892,-0.672233,-1.211633,0.907009,-1.405489,-0.010272,0.009850,-0.695430,-1.205552,-1.268707,1.517525,-0.013844,0.004104
0.466667,0.014757,0.011205,-0.020406,-0.711095,-1.258085,0.571655,-1.536094,-0.013262,0.011791,-0.649155,-1.248293,-0.983949,1.524371,-0.002060,-0.000576
0.500000,-0.000048,0.013273,-0.016150,-0.898871,-1.182507,1.501333,-1.409507,-0.021865,0.019276,-0.545627,-1.211683,-1.232154,1.352030,-0.015943,0.001923
0.533333,0.007662,0.011868,-0.017953,-0.375542,-1.297105,0.533733,-1.224146,-0.017343,0.016543,-0.499385,-1.179350,-0.928701,1.466871,-0.007884,-0.004991
0.566667,0.009828,0.013148,-0.017121,-0.901010,-1.174618,1.496778,-1.402248,-0.012005,0.011152,-0.547593,-1.205104,-1.243348,1.361939,-0.005476,0.000398
0.600000,0.012565,0.012251,-0.018221,-0.867170,-1.211688,1.024852,-1.521374,-0.008626,0.009349,-0.699381,-1.230246,-1.198777,1.502756,-0.004510,0.000560
0.633333,0.009598,0.012193,-0.016565,-0.856806,-1.186689,1.140546,-1.481456,-0.019881,0.009348,-0.667833,-1.220006,-1.260635,1.484837,-0.011796,-0.002369
0.666667,0.009592,0.015417,-0.018270,-0.234786,-1.269298,0.067407,-1.242474,-0.027286,0.011997,-0.243640,-1.221144,-0.276557,1.410271,-0.008862,-0.008696
0.700000,0.013584,0.011373,-0.019456,-0.647045,-1.267252,0.450277,-1.527813,-0.014668,0.011796,-0.609193,-1.248458,-0.896836,1.525573,-0.004882,0.000232
0.733333,0.006731,0.011237,-0.020064,-0.940764,-1.174823,1.452399,-1.439082,-0.010232,0.011716,-0.634752,-1.204951,-1.334904,1.443175,-0.004278,-0.003949
0.766667,0.012995,0.012651,-0.019423,-0.491953,-1.281395,0.217474,-1.474979,-0.018526,0.012346,-0.479185,-1.238196,-0.650736,1.515989,-0.005869,-0.004623
0.800000,0.010601,0.014300,-0.017759,-0.238117,-1.304125,0.256822,-1.109758,-0.018835,0.017630,-0.255117,-1.217666,-0.447941,1.314572,-0.007329,-0.008378
0.833333,0.006726,0.010851,-0.020707,-0.225701,-1.300719,0.220427,-1.103466,-0.017059,0.012636,-0.239727,-1.213347,-0.400391,1.309395,-0.008866,-0.008324
0.866667,0.008181,0.011923,-0.018234,-0.803300,-1.193254,1.073323,-1.470221,-0.010238,0.016435,-0.655162,-1.207306,-1.231117,1.489095,-0.009212,-0.004430
0.900000,0.007749,0.012378,-0.017743,-0.388008,-1.295902,0.545715,-1.234641,-0.015890,0.012982,-0.504634,-1.179496,-0.934341,1.471213,-0.007459,-0.007380
0.933333,0.010708,0.011815,-0.019578,-0.850334,-1.181757,1.458434,-1.382923,-0.013073,0.010754,-0.496852,-1.214665,-1.148284,1.312358,-0.014024,0.006378
