time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,-0.008382,0.044798,0.000331,-0.525961,-1.328970,0.898651,-0.844156,0.015962,-0.024736,-0.516913,-1.387904,-1.447234,0.846758,-0.013043,0.000772
0.033333,-0.008322,0.044507,-0.001949,-0.479068,-1.326700,0.771655,-0.837930,0.010439,-0.040897,-0.590833,-1.347346,-1.597917,0.962462,-0.022655,-0.006658
0.066667,-0.010471,0.041231,0.000632,-0.557707,-1.322791,0.986425,-0.873638,0.019026,-0.033256,-0.500367,-1.398932,-1.400254,0.830183,-0.008821,0.002865
0.100000,-0.016236,0.041230,-0.000154,-0.603732,-1.319634,1.096920,-0.911997,0.019641,-0.022716,-0.468918,-1.404795,-1.344227,0.799988,-0.008424,-0.005932
0.133333,-0.009846,0.038679,-0.001900,-0.512414,-1.330200,0.852719,-0.838213,0.013527,-0.025362,-0.540473,-1.372694,-1.496065,0.880356,-0.011519,-0.002655
0.166667,-0.008481,0.042164,-0.003208,-0.536556,-1.306587,0.918174,-0.886263,0.018587,-0.026334,-0.541695,-1.359878,-1.498261,0.918782,-0.016449,-0.001626
0.200000,-0.018317,0.039193,-0.000554,-0.604538,-1.312774,1.090616,-0.917032,0.013128,-0.021646,-0.478479,-1.398113,-1.368107,0.823939,-0.003325,0.005744
0.233333,-0.013346,0.040352,0.001735,-0.638665,-1.302840,1.160163,-0.946832,0.016584,-0.019755,-0.462846,-1.399661,-1.359047,0.825005,-0.002675,-0.003991
0.266667,-0.020354,0.043480,-0.001593,-0.563494,-1.306836,1.001580,-0.894298,0.024526,-0.023532,-0.510211,-1.377706,-1.432078,0.870767,-0.012252,-0.004577
0.300000,-0.023526,0.045818,-0.010200,-0.450071,-1.283482,0.748867,-0.929630,0.008268,-0.038175,-0.621141,-1.307409,-1.661725,1.065242,-0.015637,-0.013212
0.333333,-0.013309,0.038563,0.000056,-0.669609,-1.308781,1.259618,-0.978228,0.027171,-0.027010,-0.434170,-1.410000,-1.297467,0.764049,-0.005780,0.003755
0.366667,-0.009613,0.045373,-0.000158,-0.517830,-1.330503,0.879619,-0.837752,0.013945,-0.028437,-0.526513,-1.386908,-1.463462,0.858780,-0.015684,0.002399
0.400000,-0.018171,0.044122,0.001511,-0.569497,-1.307408,1.016402,-0.905418,0.007510,-0.014543,-0.502279,-1.374731,-1.432686,0.867945,-0.012888,0.005836
0.433333,-0.015723,0.043279,-0.005930,-0.511780,-1.276042,0.866365,-0.933178,0.017942,-0.027662,-0.582378,-1.322706,-1.574896,1.004537,-0.011955,-0.007599
0.466667,-0.013595,0.038209,0.000367,-0.532662,-1.313681,0.932457,-0.883553,0.023139,-0.021852,-0.540863,-1.366775,-1.487110,0.908557,-0.011132,-0.003604
0.500000,-0.018604,0.044610,0.002342,-0.555826,-1.319432,0.992620,-0.876911,0.016365,-0.027821,-0.503492,-1.387940,-1.408662,0.844425,-0.010139,-0.000563
0.533333,-0.021375,0.042087,0.000868,-0.564429,-1.327422,0.999937,-0.873347,0.016586,-0.024980,-0.484884,-1.401619,-1.381094,0.809308,-0.007223,0.005002
0.566667,-0.017402,0.045894,0.000729,-0.576273,-1.317938,1.026379,-0.881472,0.014155,-0.021312,-0.478450,-1.403890,-1.372864,0.808388,-0.007617,0.003907
0.600000,-0.011276,0.038194,-0.004092,-0.505003,-1.284084,0.871916,-0.939722,0.012243,-0.024135,-0.585526,-1.318987,-1.575873,1.003906,-0.010660,0.000578
0.633333,-0.018806,0.045884,0.003585,-0.670350,-1.253510,1.218604,-1.031175,0.011671,-0.016616,-0.474115,-1.379460,-1.378746,0.878767,-0.000488,0.004065
0.666667,-0.014743,0.041041,-0.005433,-0.495836,-1.321590,0.833236,-0.859988,0.013077,-0.024681,-0.570887,-1.346908,-1.558014,0.949647,-0.019848,-0.011399
0.700000,-0.011925,0.042514,-0.001128,-0.516955,-1.307176,0.884201,-0.883793,0.014033,-0.017305,-0.562557,-1.349665,-1.532815,0.943931,-0.023043,-0.009062
0.733333,-0.010502,0.045838,-0.003828,-0.492901,-1.324703,0.813129,-0.829522,0.021071,-0.028346,-0.568084,-1.359358,-1.546813,0.918906,-0.013350,0.003921
0.766667,-0.021017,0.042601,0.005272,-0.692423,-1.300535,1.296671,-1.005871,0.023792,-0.023344,-0.428433,-1.410000,-1.289678,0.770038,-0.000606,0.011130
0.800000,-0.017714,0.041179,0.003379,-0.661292,-1.273747,1.223304,-1.013992,0.019203,-0.025395,-0.459977,-1.390722,-1.353811,0.849217,-0.003972,0.004827
0.833333,-0.014626,0.043038,0.000334,-0.645847,-1.301765,1.191115,-0.959634,0.017514,-0.017462,-0.452012,-1.402136,-1.335768,0.807651,-0.015227,0.007366
0.866667,-0.019527,0.042625,-0.000451,-0.671363,-1.318772,1.258215,-0.985606,0.015425,-0.015567,-0.439970,-1.410000,-1.298944,0.767686,-0.014594,0.002886
0.900000,-0.010694,0.045958,0.004302,-0.585015,-1.321100,1.029200,-0.891763,0.020554,-0.024635,-0.485944,-1.400849,-1.376107,0.812553,0.000629,0.006761
0.933333,-0.024121,0.042467,-0.000989,-0.609271,-1.259530,1.089910,-0.990501,0.018239,-0.022267,-0.510864,-1.352422,-1.447994,0.926745,-0.010247,-0.005183
0.966667,-0.015460,0.043240,0.002500,-0.644890,-1.321312,1.197348,-0.954205,0.012742,-0.018357,-0.452688,-1.410000,-1.314834,0.785232,-0.009437,-0.003871
1.000000,-0.020867,0.044554,-0.000237,-0.650469,-1.244026,1.171410,-1.027414,0.021882,-0.017302,-0.494129,-1.373686,-1.406487,0.910056,-0.001106,-0.006242
1.033333,-0.016927,0.038168,0.000531,-0.684018,-1.299860,1.281319,-1.005860,0.008897,-0.019802,-0.430064,-1.410000,-1.300512,0.784016,0.002509,0.010230
1.066667,-0.022889,0.043687,-0.001122,-0.595389,-1.241632,1.048193,-1.010117,0.015672,-0.021424,-0.534717,-1.342620,-1.488971,0.966162,-0.004500,-0.001673
1.100000,-0.014855,0.040106,0.002814,-0.658612,-1.292126,1.209947,-0.975659,0.022705,-0.014157,-0.451955,-1.408587,-1.336550,0.814750,0.002087,0.001500
1.133333,-0.014621,0.041604,-0.000190,-0.505523,-1.336618,0.855265,-0.824707,0.014937,-0.040655,-0.536283,-1.383727,-1.476266,0.861951,-0.010250,-0.003262
1.166667,-0.025428,0.044402,-0.000686,-0.687899,-1.255887,1.257714,-1.044961,0.021414,-0.025219,-0.458218,-1.392062,-1.353731,0.864644,-0.006214,0.000392
1.200000,-0.010596,0.043168,-0.000098,-0.666781,-1.305078,1.249294,-0.975297,0.008385,-0.025857,-0.446083,-1.410000,-1.301251,0.780986,-0.007279,0.006874
1.233333,-0.019073,0.040879,-0.000251,-0.626977,-1.269082,1.135617,-0.991384,0.014365,-0.015454,-0.501118,-1.371422,-1.417315,0.901106,-0.006147,-0.002704
1.266667,-0.011524,0.042753,-0.003637,-0.532579,-1.297114,0.929571,-0.915308,0.010280,-0.015365,-0.552274,-1.345168,-1.520055,0.950339,-0.018290,-0.002634
1.300000,-0.013356,0.037562,0.004071,-0.648214,-1.316960,1.208015,-0.952980,0.015679,-0.024313,-0.440429,-1.410000,-1.309305,0.776392,0.001414,0.007037
1.333333,-0.021421,0.041229,0.000780,-0.703781,-1.296435,1.327622,-1.030520,0.025771,-0.025336,-0.424815,-1.410000,-1.287037,0.769748,0.000810,0.002366
1.366667,-0.022465,0.043463,0.001106,-0.698889,-1.304524,1.309021,-1.021787,0.022547,-0.023924,-0.434445,-1.410000,-1.289290,0.769500,-0.000000,0.012927
1.400000,-0.017743,0.043787,-0.001836,-0.541038,-1.317854,0.964446,-0.876399,0.019856,-0.020351,-0.513558,-1.381224,-1.436086,0.863792,-0.011234,-0.003739
1.433333,-0.019351,0.042657,0.000515,-0.692559,-1.299982,1.310345,-1.013844,0.009720,-0.018700,-0.426946,-1.410000,-1.293248,0.778310,-0.005599,0.001367
