time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,0.017949,0.033315,-0.008044,-0.630845,-1.197803,1.187234,-1.140505,-0.009899,-0.013945,-0.822746,-1.351721,-1.664283,1.427961,0.002211,0.000241
0.033333,0.011087,0.036053,-0.009779,-0.336975,-1.232405,0.699454,-0.902685,-0.001904,-0.010705,-0.867990,-1.330650,-1.603006,1.441842,0.012300,0.000029
0.066667,0.008508,0.032806,-0.010970,-0.712230,-1.165142,1.339850,-1.242200,-0.005230,-0.020313,-0.813036,-1.351367,-1.716247,1.446355,0.002021,-0.004831
0.100000,0.013546,0.042707,-0.005347,-0.160308,-1.262117,0.207823,-0.597213,-0.019847,-0.009806,-0.862819,-1.337549,-1.543002,1.421727,0.013748,-0.000938
0.133333,0.004430,0.040407,-0.006208,-0.155057,-1.253194,0.153455,-0.560124,-0.024948,-0.015613,-0.865011,-1.353663,-1.541911,1.420806,0.020051,0.009365
0.166667,0.001994,0.038456,-0.009707,-0.643195,-1.170752,1.239156,-1.159662,0.008713,-0.018561,-0.815093,-1.355985,-1.679833,1.428002,-0.003277,0.004030
0.200000,0.007529,0.034070,-0.007833,-0.635225,-1.194220,1.236105,-1.158873,0.005162,-0.013851,-0.817827,-1.360704,-1.683752,1.432649,0.005659,0.001653
0.233333,0.001489,0.036725,-0.011066,-0.521326,-1.190271,1.043106,-1.068087,-0.003120,-0.012589,-0.845121,-1.344962,-1.642172,1.429453,0.008065,-0.002382
0.266667,0.005252,0.041809,-0.008588,-0.150495,-1.262528,0.156697,-0.561404,-0.017201,-0.008969,-0.873638,-1.341286,-1.531379,1.425085,0.022059,0.011281
0.300000,0.011721,0.040711,-0.006973,-0.147874,-1.255984,0.141630,-0.551758,-0.021098,-0.009077,-0.870787,-1.342879,-1.526567,1.419009,0.024175,0.004156
0.333333,0.011574,0.033547,-0.012078,-0.544176,-1.189030,1.085162,-1.089802,0.002466,-0.010043,-0.834630,-1.350852,-1.637293,1.433601,0.003418,-0.001712
0.366667,0.010198,0.035112,-0.012538,-0.706217,-1.164255,1.325905,-1.224677,0.005067,-0.006273,-0.815199,-1.358081,-1.716273,1.431810,0.001246,-0.001317
0.400000,0.003380,0.034969,-0.010167,-0.710384,-1.162821,1.326271,-1.233505,-0.001322,-0.009301,-0.816676,-1.361057,-1.706787,1.436191,-0.001675,-0.003248
0.433333,0.008372,0.036113,-0.011497,-0.441490,-1.216868,0.902844,-1.011973,-0.003008,-0.012171,-0.850250,-1.327535,-1.626314,1.433477,0.003940,0.005334
0.466667,0.008575,0.038765,-0.013055,-0.693009,-1.174423,1.315140,-1.214607,-0.012088,-0.019287,-0.818575,-1.367537,-1.704670,1.448058,0.000160,0.004508
0.500000,0.011661,0.044994,-0.005502,-0.155798,-1.264102,0.150742,-0.561002,-0.022862,-0.009612,-0.861049,-1.335483,-1.544502,1.422299,0.016366,-0.001620
0.533333,0.002970,0.038986,-0.009529,-0.705102,-1.166025,1.316337,-1.220166,-0.000866,-0.008808,-0.825834,-1.360087,-1.719865,1.438325,0.002927,0.001404
0.566667,0.011857,0.036052,-0.007250,-0.379921,-1.217031,0.793892,-0.968385,-0.006689,-0.008266,-0.844685,-1.332294,-1.606263,1.425160,0.006047,-0.004272
0.600000,0.008507,0.045327,-0.005934,-0.147028,-1.253159,0.150594,-0.565920,-0.026679,-0.010726,-0.864650,-1.337309,-1.538330,1.432711,0.019675,0.003278
0.633333,0.014019,0.038555,-0.013043,-0.712193,-1.158001,1.328701,-1.226950,-0.000271,-0.009475,-0.830078,-1.355975,-1.707362,1.448992,0.001960,-0.001782
0.666667,0.008417,0.042342,-0.007093,-0.148579,-1.253595,0.136200,-0.550745,-0.020177,-0.013568,-0.867222,-1.335865,-1.527353,1.419401,0.013595,-0.002810
0.700000,0.007458,0.032928,-0.013873,-0.719989,-1.169660,1.332627,-1.237091,-0.003245,-0.016929,-0.811657,-1.355088,-1.711105,1.442801,0.009486,-0.000557
0.733333,0.005282,0.030295,-0.008807,-0.364043,-1.221775,0.774455,-0.946567,-0.006231,-0.020404,-0.850712,-1.328473,-1.608808,1.425838,0.014635,-0.003364
0.766667,0.010690,0.034444,-0.009917,-0.613568,-1.180838,1.192798,-1.137382,-0.000778,-0.012359,-0.832131,-1.350275,-1.656786,1.429057,0.012824,0.006700
0.800000,0.013080,0.039932,-0.008981,-0.667696,-1.175994,1.278750,-1.176381,-0.003442,-0.013136,-0.825741,-1.362106,-1.690802,1.429552,-0.001134,-0.008133
0.833333,0.007404,0.039075,-0.008946,-0.213344,-1.254980,0.381246,-0.731968,-0.014648,-0.017345,-0.861072,-1.333854,-1.565880,1.428071,0.010688,0.005964
0.866667,0.003485,0.034408,-0.012250,-0.632868,-1.192546,1.219728,-1.152894,-0.005768,-0.011852,-0.823845,-1.354944,-1.670473,1.431995,0.003783,0.005496
0.900000,0.005184,0.036195,-0.006001,-0.338172,-1.233967,0.686898,-0.906533,-0.007441,-0.009498,-0.854797,-1.323691,-1.604611,1.449239,0.010174,-0.003487
