time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,0.015326,0.036187,-0.008328,-0.947212,-1.043758,1.278619,-1.514905,-0.007234,-0.015836,-0.519397,-0.657204,-0.952745,1.570000,0.008657,-0.000411
0.033333,0.016939,0.035926,-0.008827,-0.864784,-1.030964,1.176256,-1.505141,-0.011643,-0.014405,-0.573627,-0.673436,-1.045242,1.570000,0.011072,-0.004712
0.066667,0.011294,0.034924,-0.006472,-0.836332,-1.027823,1.151286,-1.502857,-0.014117,-0.015471,-0.550754,-0.697511,-1.031174,1.570000,0.007968,-0.005642
0.100000,0.007248,0.029917,-0.007842,-0.949485,-1.046352,1.285072,-1.522601,-0.005909,-0.011904,-0.515871,-0.649976,-0.955864,1.570000,0.011472,0.000393
0.133333,0.017032,0.035128,-0.006827,-0.814003,-1.031179,1.126259,-1.506725,-0.009456,-0.014361,-0.541058,-0.707782,-1.026430,1.570000,0.008160,-0.001194
0.166667,0.023126,0.036516,-0.007604,-0.721823,-1.021602,0.984334,-1.501811,-0.005305,-0.018540,-0.516465,-0.736676,-1.008240,1.570000,0.002376,-0.000114
0.200000,0.008302,0.035314,-0.006990,-0.927440,-1.039911,1.262403,-1.513073,-0.007704,-0.016628,-0.533228,-0.650157,-0.969706,1.570000,0.015874,-0.006432
0.233333,0.014037,0.036302,-0.007132,-0.888763,-1.040056,1.213109,-1.515380,-0.013379,-0.011444,-0.490346,-0.706429,-0.958483,1.570000,0.005966,-0.001710
0.266667,0.011183,0.035676,-0.008431,-0.938187,-1.044112,1.270136,-1.523458,-0.008333,-0.014233,-0.477373,-0.698045,-0.916749,1.570000,0.006300,-0.002913
0.300000,0.037109,0.044212,-0.007990,-0.745864,-1.008511,0.960196,-1.463390,-0.005762,-0.019466,-0.374822,-0.731367,-0.809574,1.570000,-0.000060,0.000952
0.333333,0.017942,0.033895,-0.007172,-0.709427,-1.032499,0.993629,-1.509046,-0.011191,-0.022760,-0.598261,-0.735271,-1.151322,1.570000,-0.001586,0.005572
0.366667,0.012019,0.034443,-0.007869,-0.887157,-1.031913,1.209356,-1.507379,-0.011001,-0.017358,-0.539188,-0.667979,-0.999399,1.570000,0.003028,-0.002198
0.400000,0.005803,0.033471,-0.007472,-0.944723,-1.046507,1.282259,-1.518692,-0.003558,-0.017886,-0.512603,-0.653102,-0.952394,1.570000,0.010514,0.002294
0.433333,0.003394,0.030355,-0.010398,-0.942888,-1.039715,1.279719,-1.519293,-0.003867,-0.021171,-0.526598,-0.645756,-0.965025,1.570000,0.006175,-0.010922
0.466667,0.009294,0.035604,-0.006454,-0.888347,-1.034486,1.213783,-1.507650,-0.006788,-0.013818,-0.562107,-0.668731,-1.018515,1.570000,0.009464,-0.008043
0.500000,0.013957,0.036197,-0.006392,-0.898054,-1.035006,1.218934,-1.510208,-0.006160,-0.015812,-0.562262,-0.651176,-1.007078,1.570000,0.014037,0.000303
0.533333,0.007585,0.036054,-0.010149,-0.941183,-1.043881,1.280680,-1.515134,-0.001670,-0.015258,-0.509519,-0.666397,-0.943630,1.570000,0.007563,-0.004034
0.566667,0.014424,0.034953,-0.006978,-0.920517,-1.044498,1.254045,-1.520239,-0.008752,-0.010605,-0.509651,-0.682015,-0.963294,1.570000,0.011522,-0.005478
0.600000,0.042887,0.027481,0.015427,-0.244486,-0.607004,-0.044067,-0.891115,0.012758,-0.016711,-0.215385,-1.188060,0.146654,1.248555,-0.043235,0.031826
0.633333,0.016671,0.040046,-0.007407,-0.798009,-1.006437,1.086721,-1.499462,-0.010030,-0.016584,-0.548668,-0.662984,-0.993980,1.570000,0.000585,0.002388
