time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,-0.005122,0.010220,-0.006012,-0.996062,-1.297490,1.366972,-1.441450,0.002503,0.013517,-0.858581,-1.288612,-1.671465,1.333962,-0.011330,0.008601
0.033333,-0.018446,0.012033,-0.000526,-0.138888,-1.175831,-0.110387,-1.121682,-0.009247,0.010915,-0.136506,-1.165597,0.081034,0.845660,-0.005030,-0.011356
0.066667,-0.007828,0.006318,-0.003843,-0.251528,-1.337431,0.000843,-0.597071,0.000265,0.008965,-0.769655,-1.286081,-1.698895,1.280174,-0.007111,-0.002321
0.100000,-0.008839,0.006978,-0.005682,-0.676166,-1.214288,1.041351,-1.428777,-0.012446,0.000224,-0.248684,-1.302386,-0.007596,0.349841,-0.005970,0.005358
0.133333,-0.017303,0.009161,-0.005664,-0.325546,-1.290998,0.358151,-1.400648,-0.000065,0.000768,-0.265022,-1.250193,0.006843,0.305663,-0.010387,-0.001383
0.166667,0.003180,0.005102,-0.004180,-0.237498,-1.335263,0.002083,-0.657178,-0.003238,0.008922,-0.559447,-1.251562,-1.319354,1.187845,-0.003879,-0.006193
0.200000,-0.007811,0.006987,-0.003612,-0.158948,-1.197775,-0.115442,-1.368663,-0.015812,0.012874,-0.244562,-1.189712,0.014109,0.376603,-0.001864,0.002873
0.233333,-0.007343,0.013043,-0.006634,-0.157067,-1.134571,-0.152063,-1.378473,-0.018148,0.002921,-0.108240,-1.134436,0.126912,1.165209,-0.014493,-0.009063
0.266667,0.002393,0.010606,-0.006886,-0.151771,-1.191750,-0.116592,-1.362226,-0.015465,0.010046,-0.237996,-1.190791,0.012379,0.407115,-0.015638,-0.009734
0.300000,-0.013637,0.009065,-0.004071,-0.158677,-1.147243,-0.146264,-1.348078,-0.002230,0.001778,-0.111858,-1.135782,0.118569,1.089475,0.005336,-0.004611
0.333333,-0.005285,0.013315,-0.003765,-0.260034,-1.340122,0.009523,-0.593578,-0.006448,-0.002002,-0.847430,-1.298249,-1.798570,1.366980,-0.002723,-0.001515
0.366667,-0.006707,0.007099,-0.006776,-0.152089,-1.191315,-0.117071,-1.368090,0.002994,0.003534,-0.237782,-1.193101,0.017934,0.412807,-0.006443,-0.003439
0.400000,0.002134,0.012143,-0.000937,-0.318613,-1.410000,0.171547,-0.497095,-0.000893,0.006129,-0.896257,-1.297350,-1.821291,1.469687,-0.001503,0.011932
0.433333,-0.013403,0.009803,-0.005219,-0.287965,-1.296049,0.266028,-1.393341,-0.015777,-0.005619,-0.255485,-1.247486,0.012550,0.323950,-0.013376,-0.005115
0.466667,-0.008909,0.010350,-0.005483,-0.133231,-1.189842,-0.109104,-1.270197,-0.004422,0.008466,-0.204691,-1.183977,0.035973,0.537424,-0.010192,0.003987
0.500000,-0.002696,0.006789,-0.001524,-0.144158,-1.145644,-0.146415,-1.349993,-0.010042,0.012033,-0.104159,-1.135976,0.120277,1.086992,-0.006380,0.007905
0.533333,-0.002817,0.010811,-0.005045,-0.142169,-1.186045,-0.123286,-1.339334,-0.007206,0.000057,-0.200731,-1.159616,0.048303,0.566698,0.000014,0.000417
0.566667,-0.005945,0.007585,-0.006512,-0.153715,-1.138771,-0.160701,-1.386734,-0.010479,0.013831,-0.109550,-1.140789,0.132809,1.180172,-0.012356,0.000944
0.600000,-0.000544,0.012917,-0.007475,-0.249321,-1.335809,0.010749,-0.651209,-0.002634,0.001144,-0.868505,-1.297048,-1.811039,1.411131,-0.013050,0.001484
0.633333,-0.010583,0.007641,-0.001383,-0.136346,-1.178716,-0.098602,-1.193956,-0.013855,0.006146,-0.173501,-1.169532,0.064010,0.726710,-0.001415,0.005794
0.666667,-0.007433,0.005668,-0.004909,-0.699190,-1.206126,1.088467,-1.431545,-0.002079,-0.000204,-0.255535,-1.302743,-0.010747,0.331549,-0.010551,0.002377
0.700000,-0.004055,0.010201,-0.010343,-0.887605,-1.294862,1.117326,-1.464469,0.003929,0.015846,-0.916024,-1.331213,-1.747064,1.434775,-0.008454,-0.004365
0.733333,-0.004767,0.010723,-0.001923,-0.141177,-1.162359,-0.117881,-1.240449,-0.008220,0.011782,-0.132290,-1.144478,0.092125,0.931744,-0.006502,-0.010566
0.766667,-0.009968,0.012031,-0.004266,-0.132818,-1.158710,-0.124628,-1.279136,-0.016340,0.012228,-0.106577,-1.147678,0.109994,1.064057,0.007283,0.007508
0.800000,-0.000247,0.004242,-0.005280,-0.198942,-1.266801,0.070229,-1.340715,-0.007688,0.002556,-0.197560,-1.194145,0.048177,0.607860,-0.013399,0.005629
0.833333,-0.004846,0.003918,-0.005093,-0.260133,-1.326881,-0.016527,-0.497982,0.001018,0.004938,-0.419233,-1.329655,-0.990990,0.927624,-0.001879,0.005657
0.866667,-0.010350,0.006306,-0.002151,-0.219997,-1.241666,-0.059512,-0.612858,-0.017964,0.007816,-0.209893,-1.250738,0.003758,0.515118,-0.007042,0.005243
0.900000,0.011038,0.004698,-0.006621,-0.363968,-1.296256,-0.079068,-1.514261,-0.005616,0.002418,-0.957282,-1.307552,-1.585438,1.555511,-0.009592,0.000003
0.933333,0.003184,0.007058,-0.007053,-0.279849,-1.259533,-0.095889,-1.416256,-0.005308,0.014330,-0.917178,-1.310589,-1.712274,1.526779,-0.006525,0.003262
0.966667,-0.012701,0.006512,-0.006175,-0.140732,-1.156318,-0.147053,-1.336287,0.005676,0.018431,-0.099633,-1.133919,0.120546,1.082267,-0.005782,0.004988
1.000000,-0.008946,0.009894,-0.008348,-0.729949,-1.338697,0.941505,-1.306729,-0.008339,0.007040,-0.923611,-1.304819,-1.790132,1.447407,-0.011752,-0.002254
1.033333,0.001361,0.013578,-0.004740,-0.153889,-1.131152,-0.146475,-1.377871,-0.008628,0.010053,-0.101550,-1.139433,0.131456,1.160719,-0.007885,0.000260
1.066667,0.007395,0.008601,-0.002323,-0.303362,-1.267902,-0.098523,-1.443604,0.005345,0.005876,-0.920187,-1.309521,-1.704793,1.527661,-0.007813,0.005499
1.100000,-0.000837,0.005104,-0.006118,-0.376480,-1.311528,-0.055001,-1.525887,0.004202,0.005702,-0.945434,-1.305831,-1.490137,1.566646,-0.007491,0.008215
1.133333,0.011649,0.008737,-0.003289,-0.246811,-1.243830,-0.104543,-1.385388,-0.000652,0.017770,-0.896451,-1.309401,-1.731194,1.508762,-0.003032,-0.005607
1.166667,-0.013634,0.012436,-0.002098,-0.149786,-1.146776,-0.147254,-1.347433,0.002293,0.021106,-0.102347,-1.140362,0.122032,1.118371,-0.018770,-0.008656
1.200000,-0.007988,0.012211,-0.009937,-0.725050,-1.201772,1.142673,-1.428207,-0.006221,0.012490,-0.248075,-1.294986,-0.009756,0.376745,-0.016130,0.003774
1.233333,-0.009356,0.009733,-0.002705,-0.200030,-1.226437,-0.057634,-0.718117,-0.019702,0.005788,-0.190993,-1.222254,0.021892,0.575170,-0.016325,-0.003817
1.266667,-0.005269,0.011711,-0.002158,-0.144734,-1.140367,-0.146937,-1.348492,-0.009856,0.015883,-0.105458,-1.147212,0.118023,1.072687,-0.010398,0.007318
1.300000,-0.006933,0.013526,-0.004421,-0.232812,-1.325057,0.002145,-0.704020,0.001361,0.004699,-0.838786,-1.292771,-1.780152,1.362534,-0.004460,0.007535
1.333333,0.000641,0.009829,-0.005651,-0.940450,-1.287826,1.147062,-1.469109,0.011164,0.013732,-0.853486,-1.392143,-1.707888,1.200751,-0.000267,-0.003253
1.366667,0.003388,0.011469,-0.006590,-0.384820,-1.301653,-0.070823,-1.541779,-0.002187,0.018919,-0.912329,-1.297673,-1.388812,1.569601,-0.011853,-0.002403
1.400000,-0.013778,0.012499,-0.005931,-0.144630,-1.149641,-0.147679,-1.350199,-0.005781,0.010261,-0.114916,-1.138768,0.126718,1.104694,-0.005764,-0.001354
1.433333,0.002026,0.013768,-0.005664,-0.946850,-1.292016,1.145786,-1.481692,-0.004104,0.001940,-0.841566,-1.398102,-1.711604,1.178765,-0.006674,0.011195
1.466667,-0.002695,0.005452,-0.007843,-0.581346,-1.240387,0.885246,-1.425480,-0.006577,0.007395,-0.260371,-1.302240,0.000289,0.326528,-0.018306,-0.004352
1.500000,-0.002045,0.013938,-0.009860,-1.078186,-1.259033,1.602918,-1.417315,-0.001660,0.004719,-0.370291,-1.353148,-0.813433,0.908919,-0.020985,0.000047
1.533333,-0.011850,0.008758,-0.004005,-0.296733,-1.370928,0.035999,-0.447256,-0.003516,0.003584,-0.868909,-1.311701,-1.826744,1.415680,-0.006418,0.005451
1.566667,-0.007500,0.006784,-0.002239,-0.220837,-1.251729,-0.057953,-0.565613,-0.011035,0.014063,-0.207724,-1.263614,-0.008830,0.485615,-0.009749,0.000908
1.600000,-0.007515,0.009538,-0.007165,-0.148595,-1.187801,-0.109743,-1.360393,-0.011223,0.004868,-0.245836,-1.190658,0.012120,0.390701,-0.010689,-0.010551
1.633333,-0.015820,0.006421,-0.006707,-0.218303,-1.243536,-0.056623,-0.610394,-0.008959,0.010411,-0.208646,-1.253088,0.001560,0.514629,-0.006280,-0.011453
1.666667,-0.014365,0.008335,-0.001891,-0.213962,-1.248222,-0.051776,-0.605505,-0.008152,0.009580,-0.205404,-1.247926,-0.000680,0.532182,-0.016315,-0.012071
1.700000,-0.006663,0.013334,-0.006672,-0.276569,-1.347636,0.020246,-0.524811,-0.000888,0.009477,-0.859059,-1.303331,-1.814123,1.393205,-0.003833,0.001703
1.733333,-0.006938,0.010317,-0.005655,-0.152551,-1.190835,-0.117418,-1.335651,-0.003789,0.008227,-0.227094,-1.179690,0.026075,0.485415,-0.002604,-0.011254
1.766667,-0.014856,0.010646,-0.006491,-0.767217,-1.193488,1.212180,-1.426986,0.000543,0.004188,-0.248771,-1.292545,-0.016222,0.355431,-0.013347,-0.009562
1.800000,-0.003168,0.009595,-0.001748,-0.443559,-1.277271,0.594550,-1.420601,-0.009120,0.002730,-0.269598,-1.276587,0.001921,0.298414,-0.010319,-0.003895
1.833333,-0.010216,0.012970,-0.011068,-0.940029,-1.209432,1.508366,-1.389379,-0.005783,0.008957,-0.204556,-1.226862,-0.011244,0.580661,-0.006286,-0.004141
1.866667,-0.015680,0.005832,-0.007418,-0.272436,-1.347129,0.005116,-0.518391,-0.003238,0.005796,-0.705843,-1.292889,-1.613110,1.219778,0.002174,0.012128
1.900000,0.003805,0.008896,-0.006662,-0.323618,-1.276623,-0.097288,-1.473849,0.009884,0.016858,-0.931149,-1.303075,-1.679312,1.541953,-0.005638,0.008919
1.933333,-0.008103,0.006213,-0.006713,-0.484997,-1.265816,0.691272,-1.424579,0.006586,0.007952,-0.269153,-1.286618,0.006769,0.287232,-0.006661,-0.002343
1.966667,-0.001613,0.009800,-0.005924,-0.640317,-1.333466,0.554204,-1.504584,0.000177,0.002756,-0.947361,-1.314240,-1.699721,1.525155,-0.018676,0.006886
2.000000,-0.012675,0.013731,-0.006535,-0.168806,-1.138133,-0.155203,-1.406035,0.001836,0.011907,-0.113757,-1.143511,0.138205,1.246007,-0.009010,-0.005044
2.033333,-0.007342,0.013893,-0.006793,-0.202877,-1.268293,-0.044359,-1.046322,-0.003341,0.016058,-0.879859,-1.299700,-1.774872,1.456900,-0.007845,0.005105
2.066667,-0.006186,0.006082,-0.008380,-0.553492,-1.249219,0.838613,-1.423422,0.000862,0.004757,-0.239655,-1.299102,-0.006812,0.425012,-0.016946,-0.006224
2.100000,-0.010686,0.011786,-0.011243,-0.854300,-1.197746,1.370271,-1.406591,-0.000361,0.009207,-0.209972,-1.245277,-0.004659,0.540370,-0.010940,-0.001638
2.133333,0.000895,0.011563,-0.006494,-0.299272,-1.263101,-0.100225,-1.441543,0.005057,0.012980,-0.916965,-1.309072,-1.708997,1.522583,-0.002990,0.012079
2.166667,-0.012350,0.016585,-0.007905,-1.071750,-1.248030,1.581528,-1.424130,-0.003924,0.012957,-0.292213,-1.373819,-0.602356,0.818663,-0.019203,-0.005342
2.200000,-0.012061,0.009542,-0.003458,-0.190145,-1.229600,-0.065540,-0.766527,-0.004989,0.011387,-0.221732,-1.223781,0.009582,0.468460,-0.002561,-0.003387
2.233333,-0.005275,0.004289,-0.007996,-0.723263,-1.357029,1.313551,-1.087325,0.004266,0.009956,-0.930703,-1.235179,-1.782644,1.491877,-0.005141,0.004236
2.266667,-0.008916,0.009654,-0.005769,-0.152368,-1.139247,-0.151727,-1.337206,-0.015048,0.016084,-0.103388,-1.129342,0.124109,1.083884,-0.015150,-0.009201
2.300000,0.000148,0.009045,-0.005307,-0.444709,-1.277547,0.592540,-1.422498,0.003656,0.004252,-0.262501,-1.278807,0.007577,0.319074,-0.015765,-0.000951
2.333333,-0.006519,0.007851,-0.008479,-0.936691,-1.217577,1.516848,-1.371740,-0.007400,0.010141,-0.171567,-1.190144,0.012810,0.774650,-0.023430,0.001366
2.366667,-0.007098,0.010935,-0.004523,-0.868850,-1.299532,1.259841,-1.364691,0.003282,0.013186,-0.915809,-1.307849,-1.785884,1.433792,-0.011824,-0.001900
2.400000,-0.003321,0.007568,-0.004228,-0.234153,-1.316539,0.004260,-0.760984,-0.001417,0.003929,-0.875837,-1.301029,-1.805589,1.435378,-0.014633,-0.006026
2.433333,-0.009081,0.013063,-0.013985,-1.049931,-1.246133,1.570476,-1.408402,0.004043,0.008210,-0.192318,-1.222743,-0.080340,1.108343,-0.023652,-0.005820
2.466667,0.000969,0.012497,-0.002070,-0.135745,-1.154768,-0.125083,-1.255896,-0.016382,0.007656,-0.110389,-1.154060,0.108549,1.014262,-0.010759,-0.004477
2.500000,-0.005738,0.012117,-0.004383,-0.240098,-1.318209,0.001978,-0.690747,-0.006503,-0.002066,-0.857640,-1.298393,-1.806121,1.400386,-0.006779,-0.000371
2.533333,0.003517,0.010895,-0.003259,-0.374135,-1.303494,-0.058190,-1.516035,0.006975,0.015881,-0.959403,-1.304508,-1.594278,1.566517,-0.014377,-0.001230
2.566667,0.000346,0.010708,-0.002035,-0.128365,-1.182049,-0.094895,-1.151909,-0.013406,0.001129,-0.160837,-1.161149,0.076930,0.751494,-0.004831,-0.002896
2.600000,0.004907,0.005609,0.000029,-0.316651,-1.337170,0.030793,-1.225023,0.008950,0.021188,-0.913567,-1.299215,-1.751102,1.505714,-0.013090,0.012767
2.633333,-0.009340,0.013101,-0.006303,-0.154040,-1.149848,-0.150979,-1.367350,0.000404,0.010912,-0.107669,-1.136797,0.127347,1.120159,-0.005753,0.011793
2.666667,-0.015062,0.006092,-0.007593,-0.274628,-1.334643,-0.020096,-0.436183,-0.006607,0.003327,-0.377536,-1.346472,-0.899706,0.873728,-0.006431,0.000082
2.700000,-0.002377,0.005305,-0.006189,-0.442637,-1.338912,0.091919,-1.515675,0.006152,0.008525,-0.950007,-1.313842,-1.618671,1.554106,-0.006730,0.008671
2.733333,-0.002690,0.012674,-0.008819,-0.940917,-1.289521,1.238426,-1.431294,0.000368,0.016928,-0.878161,-1.362229,-1.750419,1.263312,-0.015889,0.001315
2.766667,0.005510,0.011218,-0.005725,-0.204644,-1.256247,-0.071301,-1.237379,-0.005217,0.000567,-0.881829,-1.304021,-1.752744,1.479064,-0.007990,0.004693
2.800000,-0.000819,0.013633,-0.001691,-0.162751,-1.138245,-0.146574,-1.386364,-0.003020,0.006592,-0.116827,-1.130263,0.135935,1.215207,-0.005751,0.009013
2.833333,-0.001747,0.009614,-0.002776,-0.200174,-1.237200,-0.064656,-0.689139,-0.007041,0.016828,-0.204019,-1.230426,0.015594,0.535830,0.002424,-0.000309
2.866667,-0.000714,0.011826,-0.002137,-0.148209,-1.147360,-0.149110,-1.348518,-0.009621,0.004541,-0.126222,-1.143861,0.101812,0.962830,-0.009997,0.005600
2.900000,-0.006766,0.012576,-0.001127,-0.139589,-1.160463,-0.127792,-1.272150,-0.008379,0.011656,-0.109040,-1.153003,0.105601,1.003831,-0.014169,0.001322
2.933333,-0.000149,0.012495,-0.011863,-0.929501,-1.192769,1.451938,-1.412797,-0.004884,0.007200,-0.249966,-1.274276,-0.034826,0.375396,-0.008172,-0.009296
2.966667,-0.012705,0.007816,-0.001183,-0.182842,-1.215217,-0.072565,-0.758603,-0.017649,0.013791,-0.168182,-1.199772,0.039068,0.692650,-0.010728,0.002539
3.000000,-0.004097,0.010106,-0.005117,-0.189626,-1.200205,-0.059605,-0.776101,-0.003299,0.009413,-0.157531,-1.191678,0.041470,0.732106,-0.012318,-0.003605
3.033333,0.001670,0.011665,-0.006843,-0.928006,-1.293177,1.342308,-1.390008,-0.004425,0.010150,-0.905120,-1.316763,-1.781314,1.413529,-0.009808,0.007455
3.066667,-0.012886,0.012873,-0.003967,-0.222582,-1.311821,-0.007173,-0.812881,-0.006945,0.010574,-0.878101,-1.296986,-1.796785,1.436227,-0.011395,0.000228
