time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,-0.011667,0.063861,-0.005555,-0.780339,-1.179394,1.269303,-1.297351,-0.027957,-0.010222,-0.660037,-1.216784,-1.725576,1.193633,0.017610,-0.023665
0.033333,-0.016452,0.066836,-0.006471,-0.771321,-1.182558,1.247159,-1.294059,-0.032782,-0.018107,-0.668732,-1.218563,-1.719456,1.201382,0.012656,-0.021503
0.066667,-0.010694,0.058549,-0.006221,-0.783839,-1.177855,1.293503,-1.293243,-0.024844,-0.022045,-0.653437,-1.222781,-1.720020,1.180849,0.020368,-0.021260
0.100000,-0.013545,0.060995,-0.003503,-0.785488,-1.178509,1.288406,-1.296278,-0.027128,-0.014630,-0.654582,-1.219368,-1.722232,1.185050,0.016968,-0.029781
0.133333,-0.014962,0.060059,-0.004843,-0.784245,-1.181552,1.270081,-1.298530,-0.028531,-0.010480,-0.659283,-1.216930,-1.721578,1.191809,0.019104,-0.025221
0.166667,-0.011457,0.063641,-0.005496,-0.784120,-1.176235,1.275412,-1.291862,-0.024968,-0.018091,-0.654145,-1.226292,-1.715964,1.190089,0.015988,-0.020719
0.200000,-0.017131,0.059100,-0.005094,-0.790321,-1.179827,1.297551,-1.294070,-0.031123,-0.016271,-0.647943,-1.226542,-1.720045,1.179635,0.021349,-0.017341
0.233333,-0.009745,0.059944,-0.004244,-0.794988,-1.179223,1.297488,-1.291731,-0.028096,-0.016102,-0.644817,-1.227361,-1.720601,1.170503,0.021220,-0.028031
0.266667,-0.020104,0.064103,-0.003944,-0.784058,-1.174152,1.290706,-1.289523,-0.022239,-0.017564,-0.651375,-1.224202,-1.713928,1.184297,0.017448,-0.024633
0.300000,-0.022257,0.065560,-0.006840,-0.769763,-1.176298,1.228577,-1.306106,-0.035691,-0.018871,-0.675315,-1.215097,-1.721774,1.205018,0.015662,-0.020383
0.333333,-0.011707,0.060154,-0.004989,-0.788950,-1.176683,1.302854,-1.291540,-0.017011,-0.016305,-0.645507,-1.222377,-1.727352,1.175364,0.017617,-0.024766
0.366667,-0.013199,0.064356,-0.005001,-0.781068,-1.179700,1.271839,-1.297499,-0.029716,-0.012226,-0.661903,-1.219368,-1.723930,1.195413,0.015978,-0.022385
0.400000,-0.019372,0.066031,-0.002781,-0.783735,-1.177284,1.280037,-1.297354,-0.035826,-0.009364,-0.652437,-1.222767,-1.724111,1.188590,0.014717,-0.017464
0.433333,-0.015332,0.063929,-0.004037,-0.775481,-1.171878,1.249493,-1.297018,-0.025361,-0.016931,-0.667949,-1.220928,-1.719487,1.198822,0.020945,-0.021527
0.466667,-0.014993,0.058882,-0.001237,-0.778800,-1.177233,1.280485,-1.294758,-0.020535,-0.014839,-0.659483,-1.226517,-1.717312,1.186193,0.021818,-0.024547
0.500000,-0.018951,0.064321,-0.000994,-0.783335,-1.173761,1.285236,-1.295873,-0.028806,-0.018176,-0.658656,-1.220144,-1.719672,1.191547,0.018555,-0.025094
0.533333,-0.019796,0.059926,-0.004739,-0.783047,-1.181297,1.290694,-1.296770,-0.029804,-0.010308,-0.652238,-1.217917,-1.726186,1.185874,0.018783,-0.020119
0.566667,-0.017037,0.065771,-0.004240,-0.782226,-1.172678,1.270876,-1.296866,-0.032897,-0.010681,-0.660760,-1.220401,-1.730803,1.196926,0.016978,-0.020969
0.600000,-0.014620,0.061625,-0.004082,-0.776706,-1.173034,1.258792,-1.312842,-0.026177,-0.016774,-0.664098,-1.220686,-1.721385,1.194179,0.021511,-0.021046
0.633333,-0.014883,0.064776,-0.002519,-0.789208,-1.174415,1.287836,-1.300973,-0.036874,-0.014048,-0.653231,-1.220606,-1.723928,1.178742,0.021504,-0.024172
0.666667,-0.017368,0.064219,-0.005097,-0.771531,-1.178268,1.255058,-1.300119,-0.030720,-0.012453,-0.665749,-1.219864,-1.720842,1.200868,0.016179,-0.025954
0.700000,-0.015629,0.065486,-0.003394,-0.777571,-1.176640,1.266549,-1.293671,-0.028518,-0.009904,-0.663556,-1.222834,-1.720849,1.191779,0.013064,-0.025354
0.733333,-0.016897,0.065320,-0.005177,-0.778679,-1.177490,1.272040,-1.294508,-0.022908,-0.011949,-0.662197,-1.218535,-1.717192,1.193047,0.018289,-0.018871
0.766667,-0.021110,0.064655,-0.000507,-0.792787,-1.178094,1.302078,-1.290500,-0.019893,-0.012464,-0.640660,-1.229243,-1.723151,1.176853,0.019790,-0.020066
0.800000,-0.016103,0.061311,-0.002169,-0.782228,-1.172165,1.278396,-1.311268,-0.028995,-0.021220,-0.654129,-1.222663,-1.722922,1.192159,0.019761,-0.024134
0.833333,-0.014272,0.066199,-0.005434,-0.790841,-1.180087,1.295377,-1.292983,-0.027314,-0.012110,-0.644528,-1.223394,-1.722614,1.176218,0.007378,-0.017015
0.866667,-0.019027,0.065613,-0.006550,-0.793970,-1.187753,1.308222,-1.296993,-0.028144,-0.007875,-0.644697,-1.224655,-1.728151,1.171038,0.008590,-0.025190
0.900000,-0.010751,0.063370,-0.003050,-0.792869,-1.181169,1.292147,-1.294973,-0.022223,-0.013916,-0.650329,-1.219541,-1.723676,1.177633,0.025124,-0.018068
0.933333,-0.019227,0.062224,-0.003290,-0.782085,-1.173504,1.277915,-1.299342,-0.029824,-0.019241,-0.656329,-1.218205,-1.715074,1.187136,0.018649,-0.027427
0.966667,-0.014145,0.064236,-0.002046,-0.791487,-1.184718,1.299947,-1.298540,-0.031222,-0.011681,-0.651079,-1.223454,-1.725233,1.178863,0.014411,-0.029541
1.000000,-0.015122,0.062098,-0.002886,-0.786763,-1.176522,1.286266,-1.296954,-0.025145,-0.016804,-0.650941,-1.230821,-1.714309,1.183699,0.023918,-0.029937
1.033333,-0.016851,0.061294,-0.003353,-0.788415,-1.177745,1.293150,-1.298120,-0.031508,-0.011798,-0.643739,-1.224959,-1.724486,1.181063,0.022492,-0.021410
1.066667,-0.019261,0.062809,-0.002562,-0.785060,-1.173040,1.262323,-1.305791,-0.027514,-0.018277,-0.659887,-1.226088,-1.718212,1.195109,0.021256,-0.021777
1.100000,-0.012827,0.060972,-0.000529,-0.789872,-1.174977,1.281940,-1.294893,-0.022342,-0.009242,-0.651805,-1.229469,-1.724888,1.184302,0.024651,-0.024699
1.133333,-0.016169,0.060003,-0.004231,-0.777665,-1.180604,1.277169,-1.299289,-0.028625,-0.019186,-0.664795,-1.215400,-1.720785,1.191342,0.020743,-0.027702
1.166667,-0.018979,0.062056,-0.003180,-0.785903,-1.171540,1.284096,-1.302198,-0.030459,-0.019502,-0.653919,-1.221715,-1.719595,1.184470,0.017995,-0.026989
1.200000,-0.010516,0.065572,-0.006764,-0.792485,-1.177334,1.307723,-1.291465,-0.032475,-0.018774,-0.646627,-1.224979,-1.722664,1.173101,0.016545,-0.022393
1.233333,-0.016928,0.059462,-0.003483,-0.786016,-1.181095,1.296236,-1.297165,-0.032281,-0.014689,-0.655210,-1.228313,-1.718142,1.174517,0.020870,-0.027287
1.266667,-0.014666,0.064793,-0.004096,-0.778701,-1.176541,1.267297,-1.304298,-0.031297,-0.010817,-0.661020,-1.225086,-1.721775,1.195595,0.015611,-0.022676
1.300000,-0.011790,0.058925,-0.001067,-0.787419,-1.176630,1.290964,-1.299708,-0.027819,-0.015162,-0.650659,-1.220501,-1.729649,1.185539,0.023591,-0.022100
1.333333,-0.022554,0.062070,-0.002346,-0.787587,-1.178985,1.301617,-1.293537,-0.020097,-0.014764,-0.639462,-1.228880,-1.721926,1.175602,0.021383,-0.027673
1.366667,-0.023865,0.064190,-0.003112,-0.795020,-1.184365,1.305348,-1.295994,-0.021140,-0.015296,-0.642337,-1.223644,-1.722970,1.170402,0.019820,-0.019722
1.400000,-0.018076,0.064210,-0.004114,-0.774471,-1.172489,1.265018,-1.301085,-0.027323,-0.014015,-0.667072,-1.220312,-1.724239,1.197348,0.019863,-0.026721
1.433333,-0.020592,0.064728,-0.003384,-0.786973,-1.175821,1.295668,-1.299070,-0.032665,-0.011723,-0.645925,-1.224918,-1.725356,1.184516,0.016164,-0.027730
1.466667,-0.014175,0.063379,-0.002259,-0.788482,-1.178724,1.302068,-1.294760,-0.021465,-0.013681,-0.644189,-1.222417,-1.720266,1.178708,0.025486,-0.026056
1.500000,-0.017916,0.065402,-0.003846,-0.791415,-1.180824,1.298816,-1.292185,-0.027782,-0.009355,-0.649974,-1.224319,-1.725866,1.178138,0.007469,-0.023096
1.533333,-0.018268,0.062486,-0.003560,-0.774866,-1.178216,1.264134,-1.294569,-0.032445,-0.015122,-0.664705,-1.225161,-1.721153,1.193861,0.018816,-0.023600
