time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,-0.005033,0.021382,-0.008228,-0.894710,-1.208540,1.694699,-1.190110,-0.011984,0.024388,-0.840746,-1.105616,-1.885292,1.450537,-0.019406,0.003332
0.033333,-0.002652,0.015201,-0.002857,-0.901662,-1.202607,1.697966,-1.209290,-0.016259,0.017776,-0.837303,-1.093040,-1.878232,1.458598,-0.036947,-0.011218
0.066667,0.001326,0.014519,-0.004771,-0.919666,-1.217894,1.689423,-1.193755,-0.010846,0.015899,-0.841141,-1.090729,-1.867043,1.449066,-0.039556,-0.013399
0.100000,-0.012366,0.020615,-0.003371,-0.905020,-1.195138,1.719976,-1.201751,0.005676,-0.001315,-0.846150,-1.099729,-1.875305,1.439908,-0.021472,-0.002216
0.133333,0.001433,0.015393,-0.007544,-0.929491,-1.194130,1.703283,-1.211865,-0.017313,0.011572,-0.845915,-1.098380,-1.878424,1.438897,-0.037018,-0.015933
0.166667,0.000833,0.021936,-0.009863,-0.922949,-1.194165,1.711224,-1.212204,0.002148,-0.002659,-0.840983,-1.096166,-1.862675,1.454640,-0.027001,-0.022095
0.200000,-0.005371,0.022031,-0.009622,-0.926393,-1.196170,1.708597,-1.216793,-0.007473,0.015395,-0.848616,-1.107793,-1.873800,1.441685,-0.023229,-0.021660
0.233333,0.001214,0.022074,-0.003223,-0.907141,-1.200231,1.706570,-1.220714,-0.000645,0.006268,-0.837988,-1.107282,-1.871850,1.447170,-0.028257,-0.007200
0.266667,-0.007194,0.019163,-0.005788,-0.919385,-1.193334,1.683623,-1.198232,-0.001108,0.012258,-0.845279,-1.095125,-1.875691,1.443501,-0.028236,-0.023314
0.300000,-0.011623,0.022181,-0.003936,-0.917456,-1.207718,1.708357,-1.202384,0.002154,0.004255,-0.843572,-1.092637,-1.888913,1.443752,-0.021726,-0.014343
0.333333,0.004113,0.019827,-0.002868,-0.910433,-1.204821,1.715144,-1.214885,-0.002351,0.024415,-0.830155,-1.104727,-1.880735,1.444295,-0.044184,-0.007493
0.366667,-0.014258,0.021445,-0.003812,-0.919583,-1.208392,1.715807,-1.202908,0.007045,0.002286,-0.853280,-1.097718,-1.864012,1.454163,-0.035852,-0.014293
0.400000,-0.013888,0.022269,-0.008753,-0.910653,-1.200605,1.692640,-1.198260,0.000430,0.008963,-0.854993,-1.098690,-1.885892,1.454292,-0.021852,-0.011162
0.433333,0.000385,0.016113,-0.008015,-0.914676,-1.215758,1.705355,-1.207790,-0.003789,0.017592,-0.847593,-1.098630,-1.872855,1.436660,-0.021411,0.003731
0.466667,-0.014554,0.021382,-0.003904,-0.917256,-1.204558,1.702927,-1.192835,-0.021755,0.016326,-0.852876,-1.094050,-1.845891,1.448469,-0.036575,-0.017633
0.500000,0.011794,0.014135,-0.008489,-0.909653,-1.198161,1.690381,-1.207396,-0.004167,0.012023,-0.830652,-1.098418,-1.888462,1.455340,-0.041315,-0.011774
0.533333,-0.006501,0.022767,-0.007652,-0.902421,-1.192517,1.683978,-1.212411,0.003183,0.013714,-0.836328,-1.114605,-1.897291,1.438403,-0.033476,-0.019071
0.566667,-0.003535,0.022583,-0.006489,-0.925729,-1.186802,1.698657,-1.195311,0.005650,0.023266,-0.836619,-1.110895,-1.870265,1.448115,-0.029343,-0.022063
0.600000,-0.002053,0.021966,-0.008812,-0.910714,-1.192493,1.712664,-1.214375,-0.005715,0.015944,-0.842163,-1.118131,-1.860880,1.456191,-0.015026,0.004512
0.633333,-0.008854,0.023015,-0.003640,-0.922933,-1.209621,1.690949,-1.205055,-0.014866,-0.000931,-0.850948,-1.113505,-1.866478,1.462589,-0.035632,-0.012883
0.666667,0.011865,0.022444,-0.003195,-0.908392,-1.209643,1.689104,-1.194612,-0.007879,0.010720,-0.836046,-1.107807,-1.896132,1.455192,-0.027500,-0.018670
0.700000,0.009388,0.021941,-0.009361,-0.908853,-1.198259,1.690743,-1.203347,-0.001488,-0.000635,-0.846207,-1.106968,-1.868170,1.456790,-0.025771,-0.015184
0.733333,0.004613,0.022035,-0.003391,-0.900955,-1.207095,1.703600,-1.209967,-0.006196,0.006739,-0.845846,-1.099530,-1.867767,1.466922,-0.040066,-0.001060
0.766667,-0.007271,0.014144,-0.003442,-0.900351,-1.188021,1.721139,-1.220324,0.002961,0.003240,-0.854675,-1.106575,-1.867774,1.441835,-0.028699,-0.005272
