time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,0.007631,0.013745,-0.001910,-0.210825,-1.410000,0.199400,-0.634119,-0.001819,-0.019089,-0.174916,-1.393378,-0.124506,0.366971,-0.010766,0.007821
0.033333,0.014197,0.012427,0.010834,-0.257530,-1.374750,0.299400,-0.734119,0.014307,-0.019677,-0.194515,-1.347960,-0.224506,0.466971,-0.009880,0.010757
0.066667,0.009760,0.016076,0.007827,-0.313099,-1.361644,0.399400,-0.820073,0.013519,-0.016198,-0.216817,-1.314578,-0.324506,0.566971,-0.008858,0.009234
0.100000,0.011251,0.019410,0.006565,-0.388667,-1.330215,0.499400,-0.906826,0.008697,-0.017505,-0.256055,-1.268783,-0.424506,0.666971,-0.010832,0.010363
0.133333,0.007427,0.023774,0.003827,-0.488667,-1.330881,0.599400,-0.983686,-0.000014,-0.012592,-0.302969,-1.231701,-0.524506,0.766971,-0.017596,0.011808
0.166667,-0.010912,0.026243,-0.012003,-0.565195,-1.314585,0.699400,-1.035985,0.001037,-0.023498,-0.356810,-1.182824,-0.624506,0.866971,-0.013217,0.003509
0.200000,-0.007036,0.030360,-0.015845,-0.633297,-1.287807,0.799400,-1.067876,0.004673,-0.026559,-0.422938,-1.132839,-0.724506,0.966971,-0.009117,0.009924
0.233333,-0.002627,0.026880,-0.010497,-0.671171,-1.285282,0.899400,-1.094965,0.007942,-0.029097,-0.477995,-1.098913,-0.824506,1.066971,-0.010770,0.009979
0.266667,-0.010245,0.024909,-0.015952,-0.669045,-1.315613,0.959400,-1.084178,0.015245,-0.037167,-0.496116,-1.059440,-0.924506,1.140555,-0.018543,0.009791
0.300000,-0.014229,0.030443,-0.017904,-0.626918,-1.327327,0.979400,-1.043285,0.015961,-0.035470,-0.487840,-1.043170,-1.014963,1.204656,-0.018646,0.017778
0.333333,0.000041,0.027256,-0.004769,-0.568264,-1.349634,0.959400,-0.986953,0.011164,-0.029622,-0.444130,-1.053514,-1.065419,1.228757,-0.019751,0.019520
0.366667,0.001183,0.021948,-0.002584,-0.478035,-1.358371,0.899400,-0.913954,0.013845,-0.019575,-0.379744,-1.066727,-1.075876,1.212858,-0.033131,0.015069
0.400000,0.000978,0.031704,-0.004977,-0.388105,-1.369637,0.799400,-0.813954,0.008870,-0.017934,-0.289114,-1.087330,-1.046333,1.156958,-0.036800,0.021608
0.433333,0.009167,0.028561,0.001831,-0.320266,-1.367402,0.699400,-0.713954,0.009518,-0.008657,-0.226167,-1.145894,-0.976789,1.087475,-0.026278,0.018769
0.466667,0.015135,0.024718,0.002306,-0.272622,-1.364660,0.599400,-0.613954,0.010747,-0.010892,-0.200807,-1.199191,-0.876789,0.987475,-0.019702,0.009632
0.500000,0.016980,0.025057,-0.001621,-0.255862,-1.369026,0.499400,-0.520302,0.009715,-0.007539,-0.187810,-1.235045,-0.776789,0.887475,-0.016066,0.020313
0.533333,0.014922,0.028327,-0.001170,-0.255039,-1.392173,0.399400,-0.434666,0.000330,-0.011958,-0.192812,-1.278400,-0.676789,0.787475,-0.007121,0.015604
0.566667,0.022798,0.023822,0.001620,-0.266452,-1.396539,0.299400,-0.374015,0.007405,-0.007718,-0.220376,-1.328429,-0.576789,0.687475,-0.003345,0.009098
0.600000,0.021185,0.028298,0.006383,-0.276057,-1.399872,0.207786,-0.325523,0.010936,0.001257,-0.246522,-1.358458,-0.476789,0.587475,-0.007790,0.010297
0.633333,0.017971,0.022243,0.005085,-0.278104,-1.402221,0.132725,-0.316187,0.009621,0.002466,-0.237450,-1.355829,-0.376789,0.487475,-0.012751,0.012575
0.666667,0.017675,0.021483,0.006941,-0.256712,-1.392064,0.097664,-0.340502,0.012335,0.005191,-0.235030,-1.366607,-0.282636,0.427475,-0.016706,0.000013
0.700000,0.024896,0.016535,0.005762,-0.238491,-1.377623,0.088242,-0.396802,0.012380,-0.006583,-0.222523,-1.366426,-0.215591,0.407475,-0.018893,0.000109
0.733333,0.017257,0.011615,0.004999,-0.221731,-1.367627,0.104204,-0.468117,0.008107,-0.014042,-0.198623,-1.340377,-0.176711,0.422018,-0.017970,0.002711
0.766667,0.012744,0.012909,-0.001703,-0.192374,-1.337632,0.151780,-0.566151,0.005558,-0.017634,-0.174428,-1.294329,-0.177831,0.476561,-0.026307,0.005649
0.800000,0.012366,0.022996,0.005110,-0.190380,-1.304458,0.222803,-0.665029,0.008151,-0.012434,-0.179844,-1.252747,-0.218951,0.571103,-0.029047,0.011538
0.833333,0.008352,0.022115,0.005860,-0.199008,-1.283757,0.293827,-0.763906,0.009054,-0.022215,-0.192014,-1.205352,-0.294224,0.665646,-0.026476,0.013766
0.866667,-0.001625,0.021469,0.000603,-0.206328,-1.254316,0.379212,-0.862784,0.019149,-0.018965,-0.211975,-1.132918,-0.382389,0.760189,-0.020124,0.019668
0.900000,-0.001664,0.031006,0.001805,-0.229881,-1.211902,0.479212,-0.961662,0.020964,-0.022231,-0.248940,-1.074715,-0.482389,0.860189,-0.017868,0.020014
0.933333,-0.004201,0.029954,0.006449,-0.264105,-1.183220,0.562875,-1.057589,0.015761,-0.031039,-0.282126,-1.016513,-0.542389,0.960189,-0.005693,0.010770
0.966667,-0.008853,0.028967,-0.006321,-0.259876,-1.144277,0.606537,-1.114978,0.023250,-0.038797,-0.319194,-0.956803,-0.562389,1.060189,-0.000961,0.004958
1.000000,-0.004666,0.035757,-0.005877,-0.237579,-1.097474,0.610200,-1.132367,0.022952,-0.034056,-0.335914,-0.880326,-0.551956,1.160189,0.001131,0.011380
1.033333,-0.001964,0.042439,0.002517,-0.204713,-1.076939,0.573863,-1.113042,0.015451,-0.032287,-0.358856,-0.806397,-0.501524,1.260189,-0.011732,0.006464
1.066667,-0.008784,0.044041,-0.003015,-0.155717,-1.071372,0.497525,-1.053717,0.008593,-0.025170,-0.368688,-0.720231,-0.411092,1.354651,-0.018536,0.001633
1.100000,-0.004997,0.045996,-0.000111,-0.118302,-1.077501,0.397525,-0.963253,0.005817,-0.024345,-0.379470,-0.649859,-0.335013,1.433207,-0.021303,0.014041
1.133333,-0.003125,0.042464,0.011762,-0.105145,-1.083630,0.297525,-0.878207,-0.007092,-0.024246,-0.366381,-0.584547,-0.258934,1.477780,-0.029641,0.009932
1.166667,-0.005866,0.049267,0.013320,-0.111972,-1.088225,0.214819,-0.793539,-0.011997,-0.022331,-0.361911,-0.529682,-0.197415,1.502711,-0.042174,0.010229
1.200000,-0.011236,0.048049,0.015072,-0.134340,-1.078468,0.143463,-0.722282,-0.008549,-0.019727,-0.343657,-0.490468,-0.149588,1.505249,-0.041531,0.017504
1.233333,0.002950,0.035164,0.019406,-0.155886,-1.062290,0.088488,-0.665851,-0.005558,-0.028151,-0.333463,-0.479866,-0.112088,1.489587,-0.038202,0.020039
1.266667,0.007654,0.033827,0.014668,-0.165101,-1.032689,0.050653,-0.604630,0.005477,-0.025554,-0.311523,-0.464248,-0.070274,1.468293,-0.049356,0.008675
1.300000,0.013327,0.031748,0.010392,-0.182919,-1.014721,0.046596,-0.536529,0.006247,-0.026731,-0.284976,-0.438535,-0.067344,1.440982,-0.048982,0.010840
1.333333,0.011895,0.018451,0.013936,-0.213883,-0.986168,0.044761,-0.468052,0.010218,-0.024898,-0.255705,-0.432807,-0.059345,1.393312,-0.040403,0.004892
1.366667,0.020849,0.012989,0.012160,-0.246754,-0.945362,0.037667,-0.389819,0.007688,-0.022165,-0.248360,-0.415767,-0.068338,1.328036,-0.046613,-0.009764
1.400000,0.009751,0.016382,0.010200,-0.274031,-0.898042,0.044334,-0.310394,0.011756,-0.018103,-0.229508,-0.385351,-0.099872,1.246498,-0.050594,-0.010045
1.433333,0.004532,0.015978,0.013822,-0.289281,-0.845834,0.071346,-0.239566,0.001915,-0.020576,-0.221324,-0.349536,-0.159475,1.146498,-0.041336,-0.009627
1.466667,0.009744,0.019455,0.017672,-0.284897,-0.785791,0.098647,-0.181579,0.010204,-0.015495,-0.224907,-0.337058,-0.207378,1.046498,-0.045319,-0.001012
1.500000,0.012305,0.025258,0.019167,-0.278873,-0.739598,0.106431,-0.148540,0.008530,-0.022939,-0.224369,-0.314076,-0.251423,0.946498,-0.045650,0.003100
1.533333,-0.004079,0.029881,0.008383,-0.266775,-0.711504,0.110241,-0.132070,0.004812,-0.029790,-0.202245,-0.287132,-0.286253,0.850157,-0.036928,0.013019
1.566667,-0.011431,0.038804,0.004593,-0.277221,-0.668688,0.111582,-0.127857,0.001922,-0.021977,-0.199925,-0.278701,-0.310900,0.784963,-0.033714,0.023751
1.600000,-0.011400,0.040883,0.004240,-0.294881,-0.641501,0.098347,-0.115048,0.002410,-0.013396,-0.194474,-0.304893,-0.336559,0.727212,-0.029647,0.031833
1.633333,-0.023998,0.033918,-0.003619,-0.306244,-0.628353,0.063752,-0.120636,0.001152,-0.024403,-0.199081,-0.324462,-0.365682,0.687097,-0.021821,0.022266
1.666667,-0.022929,0.032508,-0.018360,-0.302139,-0.609970,0.064959,-0.115490,0.007642,-0.018360,-0.228193,-0.364105,-0.419605,0.686982,-0.019088,0.021182
1.700000,-0.016366,0.031954,-0.004733,-0.308689,-0.593353,0.080915,-0.111451,0.010474,-0.016208,-0.286069,-0.425535,-0.492057,0.717450,-0.014591,0.023124
1.733333,-0.009314,0.022338,-0.000353,-0.284183,-0.591147,0.078330,-0.104430,0.010312,-0.023507,-0.352524,-0.482688,-0.581826,0.740654,-0.014647,0.009172
1.766667,-0.012007,0.025427,-0.003611,-0.269537,-0.606193,0.092835,-0.124988,0.010640,-0.026044,-0.440046,-0.534954,-0.672474,0.796415,-0.017609,0.006615
