time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,0.000799,0.004257,-0.006695,-0.090050,-0.973901,-0.227796,-1.424381,-0.000974,0.005587,-0.068322,-1.020461,0.006535,1.128615,-0.000010,-0.000119
0.033333,-0.009888,0.012930,-0.002262,-0.637468,-1.065770,1.169303,-1.409250,-0.000103,-0.002476,-0.468949,-1.088540,-1.064849,1.464744,-0.017588,0.010789
0.066667,-0.009974,0.010931,-0.002398,-0.643675,-1.056259,1.140996,-1.409249,-0.014688,0.012663,-0.448252,-1.069211,-1.049901,1.465780,-0.013232,0.003402
0.100000,0.010846,0.014159,-0.007509,-0.648106,-1.067843,1.166850,-1.397584,-0.002614,0.014571,-0.456375,-1.079621,-1.061566,1.472506,-0.021801,-0.009796
0.133333,-0.005849,0.018049,-0.007868,-0.645896,-1.071277,1.174393,-1.399477,-0.004970,0.000236,-0.446361,-1.074764,-1.063023,1.466733,-0.003162,-0.001323
0.166667,-0.004713,0.018383,-0.005204,-0.649473,-1.063916,1.158075,-1.397187,-0.000028,0.008852,-0.449340,-1.076306,-1.069884,1.482145,-0.012595,0.000532
0.200000,-0.000874,0.015412,-0.007329,-0.651345,-1.052950,1.158619,-1.396422,-0.004092,0.009146,-0.463947,-1.075618,-1.062759,1.476990,-0.004553,-0.013440
0.233333,-0.009671,0.017799,-0.002923,-0.649282,-1.051677,1.168696,-1.397498,-0.005546,0.012535,-0.459264,-1.072424,-1.064519,1.458712,-0.010070,0.000576
0.266667,-0.002074,0.010486,-0.002066,-0.651381,-1.062083,1.162436,-1.396436,-0.003295,-0.006943,-0.456599,-1.069260,-1.069740,1.476352,-0.008873,-0.012403
0.300000,0.005770,0.018022,-0.007700,-0.648009,-1.061885,1.158191,-1.394347,-0.004407,-0.000812,-0.457973,-1.080064,-1.080780,1.468389,-0.007305,-0.000771
0.333333,-0.001288,0.013022,-0.008789,-0.648812,-1.052720,1.161119,-1.406291,0.007015,-0.000373,-0.456474,-1.081209,-1.068897,1.463386,-0.006654,0.002675
0.366667,-0.013077,0.016832,-0.007824,-0.653289,-1.067605,1.166232,-1.401707,0.006653,-0.002312,-0.448946,-1.087268,-1.066755,1.466642,-0.020644,-0.010622
0.400000,-0.002337,0.018087,-0.008668,-0.644159,-1.053687,1.172611,-1.400924,-0.000756,0.015724,-0.450497,-1.070672,-1.067380,1.460484,-0.015557,-0.000599
0.433333,0.001970,0.018457,-0.002714,-0.649218,-1.051649,1.160937,-1.407567,-0.008419,-0.005196,-0.459352,-1.076445,-1.066759,1.476401,-0.022328,0.001753
0.466667,0.005639,0.017603,-0.001474,-0.559714,-1.080162,1.090169,-1.396165,-0.004155,0.013924,-0.388915,-1.072814,-0.969133,1.437461,-0.005500,-0.013517
0.500000,0.005653,0.003110,-0.008630,-0.097623,-1.004806,-0.244780,-1.417077,-0.000864,0.017740,-0.082210,-1.063915,0.014224,0.975544,-0.007747,-0.003358
0.533333,-0.004387,0.013961,-0.001399,-0.635779,-1.063306,1.152164,-1.406488,-0.010895,-0.002305,-0.458561,-1.086259,-1.076860,1.478934,0.005028,-0.004950
0.566667,0.004657,0.010071,-0.004520,-0.644379,-1.070963,1.164703,-1.402987,0.006247,-0.002240,-0.449538,-1.086565,-1.073170,1.466337,-0.016418,-0.002370
0.600000,-0.007273,0.010172,-0.002537,-0.651690,-1.051603,1.158422,-1.415740,0.001129,-0.008267,-0.448905,-1.078022,-1.067858,1.473592,-0.014093,-0.006211
0.633333,-0.002584,0.015283,-0.005514,-0.653781,-1.058725,1.163043,-1.398664,-0.003810,-0.000265,-0.462954,-1.079132,-1.064727,1.460532,-0.018783,-0.003372
