time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,-0.000494,0.051651,0.005613,-0.591777,-1.234189,1.162852,-1.206995,0.009044,-0.015302,-0.935889,-1.132137,-1.782884,1.309502,-0.002202,-0.015191
0.033333,0.004504,0.056557,0.006451,-0.586374,-1.241932,1.169437,-1.213105,0.001111,-0.017537,-0.940869,-1.143702,-1.783190,1.302053,0.012850,-0.006359
0.066667,0.000360,0.056355,0.006497,-0.603753,-1.237335,1.167214,-1.200076,0.003343,-0.027136,-0.948344,-1.129035,-1.781397,1.305926,0.010607,-0.005231
0.100000,-0.002319,0.057083,0.002618,-0.599069,-1.235404,1.166329,-1.199655,0.006529,-0.021690,-0.944350,-1.131589,-1.785345,1.296713,0.004892,-0.010341
0.133333,0.001063,0.055778,0.006440,-0.599270,-1.235292,1.163545,-1.221310,-0.000663,-0.016264,-0.950474,-1.124485,-1.784401,1.299278,0.006382,-0.013913
0.166667,0.000677,0.057307,0.005442,-0.596974,-1.248801,1.167731,-1.222261,0.006492,-0.020784,-0.936292,-1.125327,-1.769908,1.295857,0.003799,-0.009369
0.200000,-0.002139,0.058176,0.003189,-0.595610,-1.233108,1.180619,-1.221859,0.000101,-0.022929,-0.930908,-1.138331,-1.777706,1.302517,0.001254,-0.006229
0.233333,-0.000789,0.052683,0.006376,-0.586581,-1.243360,1.164255,-1.211375,0.007651,-0.015965,-0.937885,-1.132151,-1.785487,1.309035,0.002132,-0.006440
0.266667,0.003069,0.057460,0.002564,-0.586557,-1.248310,1.155445,-1.213698,-0.004955,-0.017742,-0.938550,-1.140887,-1.773502,1.291385,0.002514,-0.005473
0.300000,-0.011641,0.054484,0.002343,-0.584010,-1.249422,1.147338,-1.201490,0.014636,-0.020133,-0.936070,-1.137758,-1.778990,1.306414,0.007797,-0.007619
0.333333,-0.001343,0.058027,0.002624,-0.594736,-1.239128,1.163518,-1.222652,0.000619,-0.018495,-0.935996,-1.132792,-1.773392,1.298276,-0.005970,-0.012914
0.366667,-0.001358,0.056466,0.002628,-0.585892,-1.238462,1.158344,-1.207276,0.006671,-0.025049,-0.935397,-1.137792,-1.790112,1.298443,0.011527,-0.011605
0.400000,-0.007308,0.056992,0.005182,-0.582814,-1.241379,1.156365,-1.208722,0.011062,-0.015586,-0.944350,-1.134855,-1.780234,1.292603,0.004830,-0.011957
0.433333,-0.005054,0.053078,0.004564,-0.599390,-1.239910,1.170224,-1.220454,0.014184,-0.023260,-0.942492,-1.135892,-1.782918,1.298606,0.000970,-0.010699
0.466667,0.004265,0.056519,0.002347,-0.587615,-1.239661,1.153606,-1.210460,0.001020,-0.013391,-0.946961,-1.139462,-1.767425,1.297571,0.004383,-0.011710
0.500000,-0.000523,0.053195,0.006310,-0.584408,-1.247036,1.160414,-1.207761,0.011777,-0.025634,-0.931188,-1.120964,-1.765987,1.309402,0.002639,-0.001956
0.533333,-0.007402,0.052807,0.003264,-0.603540,-1.248223,1.166514,-1.210071,0.000888,-0.020722,-0.929092,-1.136446,-1.781421,1.300899,0.006434,-0.009178
0.566667,-0.003368,0.057409,0.002596,-0.584261,-1.239893,1.159335,-1.215804,0.006431,-0.017065,-0.946351,-1.125172,-1.782301,1.308061,0.002506,-0.002940
