time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,0.004367,0.023993,0.004298,-0.160738,-0.826203,-0.207426,-1.272281,0.002496,-0.001320,-0.155516,-0.718371,0.061351,0.957472,-0.004827,-0.007058
0.033333,0.007813,0.016423,-0.005967,-0.563008,-1.321331,0.344470,-1.554175,0.009346,0.002590,-0.292978,-0.932892,0.047714,1.531416,0.016671,-0.009831
0.066667,0.005987,0.016768,-0.002613,-0.636776,-1.276645,0.662998,-1.517988,0.013686,-0.001828,-0.424067,-0.885358,-0.201107,1.570000,0.003666,-0.011627
0.100000,0.007470,0.022249,0.004328,-0.155291,-0.793320,-0.199676,-1.256329,-0.005259,0.000985,-0.171004,-0.699401,0.040639,0.916680,-0.004905,-0.007523
0.133333,0.006053,0.023276,0.002162,-0.261260,-1.052381,-0.199279,-1.453295,-0.007320,0.003731,-0.164472,-0.842706,0.125662,1.241403,-0.007821,-0.008514
0.166667,0.001145,0.023619,0.000345,-0.149385,-0.799418,-0.196258,-1.249838,0.001981,0.000577,-0.176180,-0.705236,0.031752,0.900662,-0.012996,-0.003522
0.200000,0.004633,0.020158,0.004731,-0.152050,-0.805378,-0.197192,-1.241674,0.001724,0.000278,-0.172563,-0.707377,0.042810,0.899853,-0.004212,0.002664
0.233333,-0.000904,0.019649,-0.003577,-0.644276,-1.206514,0.712632,-1.519495,0.012233,0.006323,-0.496352,-0.801138,-0.401322,1.565885,-0.001524,-0.006109
0.266667,-0.001452,0.024105,0.002028,-0.219856,-0.956533,-0.193320,-1.381533,-0.004748,0.006185,-0.154868,-0.799294,0.100684,1.223215,-0.010040,-0.015487
0.300000,-0.009536,0.019392,0.001159,-0.169060,-0.844730,-0.204344,-1.288579,-0.000644,0.005937,-0.159260,-0.738894,0.078333,1.043271,0.000199,-0.009106
0.333333,0.004630,0.016190,-0.007506,-0.636200,-1.217128,0.705558,-1.520922,0.007998,0.003017,-0.497797,-0.802989,-0.386766,1.563749,0.010072,-0.003500
0.366667,-0.001634,0.025714,0.000471,-0.153213,-0.794578,-0.183642,-1.249854,-0.005876,0.003931,-0.174397,-0.700001,0.046237,0.900512,-0.005142,-0.015026
0.400000,-0.002934,0.024394,0.002930,-0.183415,-0.861004,-0.208409,-1.318452,-0.003780,0.002276,-0.156186,-0.747789,0.079371,1.110021,-0.000211,0.004309
0.433333,-0.002822,0.015475,0.000900,-0.297790,-1.111369,-0.180726,-1.492217,0.004629,0.001530,-0.183057,-0.869255,0.128766,1.298020,-0.009213,-0.001071
0.466667,-0.004683,0.023558,0.002667,-0.253602,-1.049813,-0.206821,-1.435420,-0.000234,0.003640,-0.159638,-0.838536,0.117611,1.231588,-0.004306,-0.001535
0.500000,0.003079,0.017954,-0.006545,-0.629123,-1.301084,0.586204,-1.530409,0.016245,0.006211,-0.371277,-0.922300,-0.060517,1.569181,0.002399,-0.004118
0.533333,0.000118,0.020621,0.004695,-0.151541,-0.802530,-0.194349,-1.246797,-0.016291,0.006470,-0.173567,-0.701310,0.036143,0.901010,-0.005347,-0.011635
0.566667,0.006125,0.024648,0.002385,-0.241018,-0.997722,-0.207388,-1.424308,-0.002550,0.002723,-0.155843,-0.828187,0.107877,1.216101,-0.004156,-0.009040
0.600000,0.000919,0.020658,-0.003502,-0.649185,-1.260308,0.682249,-1.522431,0.006233,0.011905,-0.455666,-0.844699,-0.270158,1.567027,0.006657,-0.011498
0.633333,-0.001066,0.019885,-0.007168,-0.624234,-1.305541,0.581371,-1.536430,0.011398,0.009259,-0.354252,-0.929378,-0.060637,1.561249,0.009840,-0.017249
0.666667,0.000364,0.023489,-0.000505,-0.244468,-1.019017,-0.202140,-1.422840,-0.007560,0.008676,-0.158593,-0.824291,0.122698,1.225568,-0.001561,-0.006135
0.700000,0.012675,0.017803,-0.006627,-0.593230,-1.326557,0.414468,-1.551568,-0.000189,0.001189,-0.340984,-0.926293,0.025257,1.553534,0.011173,-0.011098
0.733333,-0.003489,0.024045,-0.002535,-0.200333,-0.942741,-0.199437,-1.374098,-0.002877,0.002814,-0.153522,-0.804293,0.114613,1.224305,-0.011725,-0.009463
0.766667,0.013095,0.020363,-0.003413,-0.615319,-1.318432,0.583210,-1.535848,0.014014,0.002366,-0.361869,-0.920237,-0.049815,1.570000,0.009985,-0.007493
0.800000,0.000077,0.021167,0.004001,-0.160288,-0.817703,-0.194193,-1.261435,-0.003923,0.003547,-0.164100,-0.712117,0.040740,0.916753,0.000103,-0.014459
0.833333,0.007084,0.020018,-0.006559,-0.551863,-1.321344,0.319401,-1.542040,0.010505,0.007929,-0.302248,-0.934799,0.069519,1.527695,-0.003864,-0.005579
0.866667,-0.005477,0.020208,-0.002839,-0.193627,-0.903355,-0.189857,-1.347980,0.000578,0.002208,-0.142408,-0.787892,0.105009,1.216724,-0.003869,-0.003346
0.900000,0.007406,0.017168,-0.006569,-0.650725,-1.214227,0.702903,-1.520676,0.014414,0.000372,-0.505580,-0.795296,-0.398301,1.558131,0.007924,-0.006488
0.933333,-0.003414,0.023697,-0.002251,-0.236182,-1.016117,-0.210366,-1.424269,-0.004176,-0.000857,-0.163424,-0.830571,0.106678,1.225255,0.002036,-0.002207
0.966667,-0.008333,0.027544,0.004395,-0.145837,-0.798764,-0.194558,-1.255330,-0.000777,0.001037,-0.171520,-0.705831,0.032551,0.909455,-0.006148,-0.016111
1.000000,0.006138,0.020984,-0.006535,-0.642783,-1.296385,0.626049,-1.525152,0.002833,0.006670,-0.390708,-0.910984,-0.091299,1.570000,0.000992,-0.001756
1.033333,0.002944,0.020334,-0.003717,-0.644229,-1.212601,0.701198,-1.516069,0.010221,0.004312,-0.483074,-0.812735,-0.370110,1.568034,0.010178,-0.006211
1.066667,-0.003956,0.020593,-0.007599,-0.639656,-1.270634,0.681177,-1.533576,0.013794,0.013014,-0.456745,-0.861154,-0.205610,1.570000,0.010127,0.000484
1.100000,0.003081,0.017275,0.000296,-0.353761,-1.193254,-0.136258,-1.517483,-0.005175,0.010250,-0.195431,-0.898567,0.142007,1.380481,-0.008475,-0.013948
1.133333,-0.007971,0.018408,-0.005586,-0.473572,-1.293125,0.083260,-1.542849,-0.003571,0.002821,-0.253830,-0.916297,0.125589,1.485223,-0.015172,-0.001612
1.166667,0.006764,0.018083,-0.002310,-0.642013,-1.272121,0.659377,-1.533202,0.008018,0.002194,-0.429238,-0.889067,-0.181235,1.567909,-0.005921,-0.006378
1.200000,0.014124,0.014203,-0.004317,-0.624761,-1.318557,0.599616,-1.525165,0.007647,-0.000858,-0.373930,-0.920826,-0.060131,1.570000,0.004901,0.000132
1.233333,0.000935,0.019360,0.000897,-0.167005,-0.862460,-0.201194,-1.301390,-0.010952,0.000612,-0.157182,-0.744361,0.074998,1.084927,-0.008011,-0.004173
1.266667,-0.001042,0.019105,-0.005674,-0.404029,-1.234509,-0.068513,-1.530516,0.000206,0.007254,-0.233872,-0.914367,0.140475,1.424877,-0.007143,-0.009290
1.300000,-0.001847,0.020591,-0.007887,-0.640381,-1.288092,0.651361,-1.522726,0.014921,0.006524,-0.403480,-0.894649,-0.137097,1.568848,0.009039,-0.005266
1.333333,0.006970,0.026348,0.000613,-0.152791,-0.793840,-0.198118,-1.254575,-0.013934,-0.001653,-0.183654,-0.707603,0.040040,0.909284,-0.014390,-0.002971
1.366667,-0.003664,0.016228,-0.001531,-0.490152,-1.303483,0.144812,-1.548615,-0.001514,0.003852,-0.258687,-0.933963,0.114160,1.497284,0.002843,-0.008955
1.400000,-0.001831,0.020075,-0.005786,-0.534024,-1.326600,0.251263,-1.553396,0.008672,0.006776,-0.281051,-0.930647,0.082823,1.517866,-0.000729,-0.006022
1.433333,-0.004941,0.025935,0.004469,-0.145059,-0.805219,-0.193499,-1.251981,-0.008864,-0.002521,-0.179449,-0.706950,0.026109,0.899291,0.001917,-0.011511
1.466667,0.004875,0.022383,0.002323,-0.186356,-0.895077,-0.205088,-1.355938,-0.005241,-0.002026,-0.157455,-0.778369,0.092672,1.165880,-0.009647,0.002909
1.500000,0.002758,0.014190,-0.001030,-0.595077,-1.322921,0.505543,-1.538801,0.007585,-0.006271,-0.330049,-0.931489,-0.018344,1.563660,0.000157,-0.012201
1.533333,-0.003855,0.020386,-0.007946,-0.639001,-1.213035,0.704795,-1.513684,0.009543,0.010804,-0.496484,-0.792393,-0.389170,1.568345,0.007445,-0.008668
1.566667,0.003279,0.020897,-0.007091,-0.630806,-1.310063,0.605211,-1.539750,0.013356,0.007573,-0.376819,-0.921540,-0.065417,1.570000,0.008454,-0.014374
1.600000,0.004676,0.020466,-0.003330,-0.335404,-1.154026,-0.156892,-1.510919,-0.002614,-0.005664,-0.187282,-0.878779,0.146111,1.350056,-0.016681,-0.006940
1.633333,0.008269,0.020579,-0.003366,-0.643964,-1.209319,0.698420,-1.513302,0.008418,0.001949,-0.500364,-0.802579,-0.370488,1.567791,0.007080,-0.006423
1.666667,0.003478,0.019174,-0.001178,-0.431731,-1.267525,-0.022142,-1.545480,0.000061,0.011118,-0.244306,-0.910747,0.144603,1.438441,0.003170,-0.009367
1.700000,0.006367,0.027559,0.002700,-0.164681,-0.826558,-0.208966,-1.288680,0.003656,0.005259,-0.163350,-0.725951,0.069938,1.008185,-0.013211,-0.002730
1.733333,0.001821,0.019649,-0.000935,-0.354971,-1.166297,-0.149961,-1.505573,0.000405,0.004590,-0.201172,-0.888277,0.141043,1.359057,-0.000517,-0.006848
1.766667,0.008616,0.017515,-0.004975,-0.648047,-1.227697,0.690454,-1.520501,0.018777,0.005524,-0.474041,-0.829027,-0.314752,1.569204,0.008620,-0.007033
1.800000,0.002773,0.019650,-0.000763,-0.368726,-1.193777,-0.121097,-1.533366,0.005218,0.014229,-0.201160,-0.896768,0.143369,1.393447,-0.004318,-0.002128
1.833333,0.002250,0.021696,0.003983,-0.177544,-0.836348,-0.212276,-1.300483,-0.006504,-0.002121,-0.159942,-0.728327,0.073633,1.043047,-0.012170,-0.008141
1.866667,-0.001161,0.019742,-0.006738,-0.642103,-1.284168,0.637708,-1.535908,-0.005752,0.003707,-0.405352,-0.907793,-0.126684,1.570000,0.009635,-0.014778
1.900000,0.003452,0.016468,-0.004198,-0.371687,-1.223550,-0.106311,-1.533378,0.003122,0.007384,-0.205859,-0.902558,0.141159,1.402686,-0.003341,-0.006804
1.933333,-0.004726,0.019154,-0.005362,-0.518572,-1.316686,0.238472,-1.548820,0.004551,0.003535,-0.277859,-0.934110,0.090399,1.522179,0.004073,0.000407
1.966667,0.010517,0.019655,-0.007272,-0.640963,-1.215973,0.703571,-1.516865,0.019543,-0.004787,-0.500451,-0.801847,-0.397765,1.564664,0.004583,0.005230
2.000000,-0.005913,0.021186,0.000224,-0.159378,-0.813411,-0.193988,-1.253395,-0.014440,0.002351,-0.168723,-0.710185,0.037854,0.910159,-0.010478,0.000905
2.033333,0.001371,0.026316,0.002855,-0.146163,-0.807950,-0.192748,-1.256679,-0.007196,0.002976,-0.176510,-0.698337,0.045112,0.898006,-0.010687,-0.004071
