time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,0.000716,0.027856,0.000914,-0.569130,-1.160665,1.133077,-1.097435,0.001090,-0.007798,-0.921982,-1.067545,-1.767049,1.274717,-0.007058,-0.010522
0.033333,0.007904,0.036278,0.002061,-0.561027,-1.175274,1.141928,-1.102485,-0.008300,-0.010566,-0.930571,-1.082416,-1.762130,1.263580,0.016963,0.003264
0.066667,0.001275,0.033933,0.002516,-0.587393,-1.166463,1.138995,-1.086688,-0.005743,-0.023767,-0.939021,-1.063754,-1.756732,1.267153,0.014180,0.004556
0.100000,-0.001429,0.035367,-0.003548,-0.579902,-1.163566,1.139621,-1.086661,-0.001780,-0.015980,-0.932769,-1.066368,-1.763672,1.256102,0.004216,-0.002852
0.133333,0.002179,0.032792,0.001563,-0.578196,-1.164563,1.131784,-1.114121,-0.013415,-0.010379,-0.939957,-1.057471,-1.762096,1.259570,0.007080,-0.006607
0.166667,0.001595,0.035571,0.000131,-0.575083,-1.182523,1.139483,-1.115212,-0.002330,-0.016280,-0.926726,-1.058524,-1.748707,1.258445,0.004396,-0.001001
0.200000,-0.004013,0.035911,-0.004127,-0.569976,-1.162074,1.148022,-1.111761,-0.011186,-0.017339,-0.915940,-1.076239,-1.757418,1.265712,-0.001513,0.001874
0.233333,0.000187,0.029457,0.001689,-0.562292,-1.172826,1.134320,-1.101689,-0.000486,-0.008034,-0.925427,-1.069017,-1.767451,1.273523,0.000414,0.003309
0.266667,0.003946,0.035430,-0.003636,-0.563182,-1.181382,1.127396,-1.104547,-0.017776,-0.010060,-0.927473,-1.080504,-1.749586,1.248183,0.001968,0.005291
0.300000,-0.015845,0.032365,-0.003690,-0.561582,-1.177513,1.117757,-1.091058,0.009839,-0.014283,-0.921840,-1.076535,-1.760070,1.268224,0.010745,0.003150
0.333333,-0.002534,0.035537,-0.004553,-0.571431,-1.168759,1.132091,-1.116122,-0.011047,-0.012143,-0.922772,-1.069265,-1.752685,1.260054,-0.011553,-0.006731
0.366667,0.000903,0.035901,-0.003891,-0.562277,-1.167519,1.130365,-1.099079,-0.001047,-0.021777,-0.920686,-1.073167,-1.775290,1.260438,0.015880,-0.005205
0.400000,-0.008626,0.036306,0.000434,-0.557968,-1.170199,1.129887,-1.100667,0.004590,-0.008011,-0.935590,-1.071785,-1.760486,1.252204,0.004844,-0.004132
0.433333,-0.006299,0.028883,0.000062,-0.576788,-1.169642,1.138867,-1.111086,0.008271,-0.020645,-0.930825,-1.073818,-1.765157,1.261269,-0.001460,-0.003130
0.466667,0.005892,0.035752,-0.003034,-0.563827,-1.170393,1.127770,-1.100997,-0.009057,-0.004342,-0.939567,-1.078175,-1.741275,1.257016,0.004969,-0.003181
0.500000,0.000391,0.030341,0.002162,-0.562629,-1.175502,1.132858,-1.098861,0.005487,-0.021707,-0.922116,-1.054450,-1.744388,1.273838,0.003822,0.010676
0.533333,-0.011331,0.028067,-0.004261,-0.584703,-1.179856,1.132290,-1.099953,-0.010872,-0.014542,-0.912786,-1.073498,-1.761464,1.263102,0.007435,-0.000760
0.566667,-0.003566,0.036180,-0.003644,-0.558717,-1.166806,1.128623,-1.108677,-0.002602,-0.009838,-0.937202,-1.061034,-1.760755,1.272183,0.001473,0.010119
0.600000,-0.005120,0.035303,-0.001829,-0.577766,-1.162298,1.130067,-1.093030,-0.013929,-0.009897,-0.931447,-1.059309,-1.759784,1.250229,-0.007571,-0.007330
0.633333,-0.006002,0.036878,-0.002692,-0.562984,-1.169315,1.129260,-1.108765,-0.006999,0.001402,-0.913921,-1.078505,-1.760669,1.259860,0.005185,0.009971
0.666667,-0.004875,0.035759,0.000894,-0.572112,-1.168215,1.135015,-1.113238,0.004857,-0.022666,-0.925629,-1.075009,-1.765058,1.263081,0.006263,-0.003468
0.700000,-0.006213,0.030192,-0.000304,-0.584507,-1.172272,1.132140,-1.107208,-0.001656,-0.017111,-0.927437,-1.060716,-1.759144,1.272654,0.013386,-0.008106
0.733333,0.004758,0.028061,-0.004275,-0.565850,-1.156884,1.125012,-1.104616,0.014522,-0.011254,-0.919290,-1.069184,-1.757479,1.248307,0.002540,-0.007734
0.766667,0.005505,0.035611,0.002000,-0.574567,-1.170681,1.137831,-1.085067,-0.002475,-0.020861,-0.917739,-1.066136,-1.773163,1.250145,0.000384,0.003641
0.800000,-0.005579,0.035739,0.002160,-0.572161,-1.172691,1.150018,-1.112160,0.000709,-0.020689,-0.927250,-1.067077,-1.743038,1.275900,0.002411,-0.004371
0.833333,0.004109,0.035015,0.002214,-0.575284,-1.169960,1.152315,-1.089662,-0.007240,-0.016899,-0.933469,-1.080032,-1.756074,1.259085,0.012941,-0.012492
0.866667,0.002661,0.036198,-0.003611,-0.575014,-1.164665,1.136955,-1.104422,0.005776,-0.009669,-0.926741,-1.081864,-1.764927,1.265032,0.005213,0.003088
0.900000,-0.015541,0.034861,0.001860,-0.564321,-1.165174,1.122942,-1.092544,0.005564,-0.019805,-0.913030,-1.088054,-1.774989,1.271655,-0.005670,0.011292
0.933333,0.007325,0.027335,0.000640,-0.566087,-1.168475,1.139293,-1.089998,0.002349,-0.005937,-0.919893,-1.064502,-1.748283,1.279785,0.011630,-0.004661
0.966667,-0.004865,0.033550,0.001167,-0.576638,-1.164418,1.133895,-1.102870,0.004767,-0.024308,-0.931907,-1.064080,-1.750625,1.270610,0.006215,0.003152
1.000000,-0.004783,0.027233,0.002460,-0.587183,-1.181820,1.116522,-1.091171,-0.004188,-0.013773,-0.934952,-1.068185,-1.753901,1.262910,0.004491,-0.000449
1.033333,-0.004285,0.035349,-0.002948,-0.575256,-1.180701,1.113899,-1.100106,-0.005707,-0.001950,-0.925813,-1.064085,-1.763448,1.272650,-0.000165,-0.001349
1.066667,0.001357,0.034182,0.001574,-0.569678,-1.168880,1.141664,-1.099472,0.009814,-0.006668,-0.912977,-1.086762,-1.768169,1.246262,0.005346,-0.009689
1.100000,-0.009740,0.034667,0.000338,-0.583324,-1.174951,1.125973,-1.084783,0.008765,-0.007873,-0.937815,-1.068653,-1.755963,1.264843,0.002137,-0.011378
1.133333,-0.011102,0.031148,-0.000480,-0.583404,-1.159867,1.130786,-1.092267,0.005871,-0.020056,-0.929811,-1.071575,-1.761215,1.262947,0.002364,-0.004067
1.166667,-0.004213,0.032452,0.001618,-0.572797,-1.157878,1.131144,-1.103481,0.003717,-0.014694,-0.919553,-1.082996,-1.749476,1.250993,0.005383,-0.004877
1.200000,0.004718,0.029491,-0.003735,-0.556300,-1.173127,1.128448,-1.109972,-0.006942,-0.015291,-0.937379,-1.076706,-1.749378,1.260475,0.013259,0.004430
1.233333,-0.000723,0.028262,0.001802,-0.582015,-1.183129,1.137800,-1.108525,-0.011004,-0.006131,-0.922707,-1.076025,-1.762026,1.273659,0.008416,0.000759
1.266667,-0.007028,0.030229,0.001463,-0.572027,-1.164882,1.127770,-1.100004,-0.001116,-0.016758,-0.930251,-1.061911,-1.758610,1.265177,-0.006807,-0.001581
1.300000,-0.008960,0.035091,0.001632,-0.590210,-1.164520,1.139022,-1.105593,0.014329,0.001728,-0.920033,-1.064724,-1.751491,1.265611,0.002272,-0.003295
1.333333,-0.008232,0.028368,-0.001215,-0.571273,-1.176455,1.128064,-1.106629,0.004955,-0.004413,-0.916572,-1.070152,-1.764827,1.271423,-0.001772,-0.008757
1.366667,-0.002918,0.035857,-0.004189,-0.568293,-1.162787,1.132440,-1.100914,0.001903,-0.015903,-0.914129,-1.069924,-1.749383,1.269452,-0.002485,-0.003664
1.400000,0.009202,0.031753,-0.003057,-0.565568,-1.182686,1.126233,-1.094907,-0.015806,-0.014128,-0.929847,-1.059130,-1.746898,1.258759,-0.001811,-0.015869
1.433333,-0.010922,0.032286,0.001673,-0.576425,-1.160706,1.145844,-1.103029,-0.001822,-0.019140,-0.919168,-1.060871,-1.752165,1.275266,-0.002592,-0.013700
1.466667,-0.007001,0.029827,0.002293,-0.584498,-1.161175,1.147845,-1.089061,0.012952,-0.013996,-0.934903,-1.069852,-1.751411,1.266268,0.015991,-0.006913
1.500000,0.001624,0.036251,-0.000868,-0.577028,-1.164684,1.142061,-1.107337,0.000550,0.001931,-0.931803,-1.066846,-1.758377,1.276415,0.004641,0.011331
1.533333,-0.001505,0.030364,0.001674,-0.578152,-1.153522,1.122206,-1.112386,0.001103,0.000418,-0.929499,-1.074276,-1.756747,1.267083,0.002487,-0.005826
1.566667,-0.003209,0.034838,0.001605,-0.562493,-1.177800,1.139995,-1.089810,-0.011112,-0.016714,-0.926818,-1.055848,-1.747983,1.263716,0.008652,-0.010842
1.600000,-0.016480,0.035763,-0.003764,-0.563895,-1.155774,1.143502,-1.110706,0.000648,0.002103,-0.935255,-1.067844,-1.753762,1.260219,-0.007438,-0.002001
1.633333,0.005019,0.035623,0.001983,-0.572489,-1.163426,1.136471,-1.091326,0.002772,0.002217,-0.929205,-1.056937,-1.751704,1.279627,-0.005930,-0.010728
1.666667,-0.008658,0.036498,0.001468,-0.573352,-1.177607,1.141460,-1.096688,0.006889,0.001964,-0.912365,-1.081316,-1.778541,1.255431,0.005134,-0.010000
1.700000,-0.014340,0.027254,-0.003903,-0.579402,-1.167802,1.136645,-1.091198,-0.006996,-0.004845,-0.911434,-1.085302,-1.747098,1.244583,-0.013921,0.004456
1.733333,0.001839,0.035926,0.001234,-0.559904,-1.155605,1.127575,-1.094820,-0.008242,-0.007478,-0.916762,-1.077768,-1.758834,1.253387,-0.003963,-0.002537
1.766667,-0.001144,0.034270,0.002050,-0.594685,-1.164387,1.135320,-1.102218,0.009561,-0.010378,-0.924716,-1.062645,-1.757864,1.271527,0.001089,0.002565
1.800000,-0.013203,0.035724,0.001739,-0.576438,-1.171225,1.113707,-1.101164,-0.007588,0.001191,-0.924048,-1.072518,-1.760474,1.260088,-0.004516,-0.011870
1.833333,-0.009497,0.036515,-0.004127,-0.562550,-1.168445,1.128647,-1.107805,-0.001112,-0.013019,-0.925836,-1.075651,-1.760363,1.264780,0.009965,0.005957
1.866667,0.000270,0.031598,-0.002430,-0.557184,-1.179629,1.126331,-1.107442,-0.001868,-0.023426,-0.913350,-1.084422,-1.754809,1.273559,0.023242,-0.007680
1.900000,0.002479,0.031912,0.001651,-0.586609,-1.156556,1.142974,-1.098740,-0.004808,-0.005023,-0.919774,-1.055939,-1.760846,1.279384,0.001294,-0.009124
1.933333,0.003791,0.029283,0.000033,-0.558977,-1.171999,1.147205,-1.092746,-0.007364,-0.006528,-0.925720,-1.066143,-1.754921,1.254380,0.005153,0.001689
1.966667,0.009427,0.035492,-0.003559,-0.574231,-1.175320,1.133714,-1.092820,0.020247,-0.008419,-0.930813,-1.085900,-1.769837,1.258404,0.010242,-0.002470
2.000000,-0.016271,0.035248,0.001939,-0.557863,-1.165359,1.137347,-1.102458,0.006108,-0.023712,-0.925326,-1.078480,-1.746289,1.261584,-0.006163,-0.001354
2.033333,0.000324,0.035994,0.001204,-0.578352,-1.163531,1.135900,-1.088681,-0.003312,-0.005521,-0.913986,-1.062667,-1.764560,1.273603,0.004841,-0.003461
2.066667,-0.007153,0.035670,0.001980,-0.583345,-1.158844,1.139035,-1.101716,-0.008566,-0.016408,-0.923848,-1.071282,-1.756795,1.269566,0.004182,-0.002733
2.100000,0.000112,0.034744,-0.003705,-0.570225,-1.176130,1.122062,-1.084427,-0.007020,-0.012972,-0.924500,-1.077951,-1.749136,1.252794,-0.002135,-0.007905
2.133333,-0.000004,0.035605,0.001921,-0.575999,-1.184988,1.144298,-1.089451,0.002378,-0.015622,-0.915105,-1.057877,-1.762620,1.255485,0.005091,0.009484
2.166667,0.009826,0.027662,-0.003799,-0.561839,-1.161653,1.128393,-1.097051,-0.010597,-0.013646,-0.926449,-1.082094,-1.773596,1.274709,0.008834,0.010450
2.200000,-0.003250,0.027914,-0.004582,-0.585359,-1.170408,1.145293,-1.116238,-0.011468,-0.004643,-0.914895,-1.056539,-1.752123,1.265828,0.002537,0.002306
2.233333,-0.011484,0.035499,-0.001730,-0.562794,-1.173964,1.141744,-1.088023,-0.006401,-0.019953,-0.926421,-1.073378,-1.754057,1.278459,-0.004445,0.005117
2.266667,0.008278,0.032791,0.001926,-0.562613,-1.157699,1.139560,-1.086075,0.003505,0.001641,-0.922371,-1.083954,-1.747859,1.247770,0.001715,0.002951
2.300000,-0.010966,0.030042,-0.003165,-0.576394,-1.173013,1.141752,-1.091844,0.002054,-0.013618,-0.919797,-1.067014,-1.760545,1.259770,-0.003784,-0.010235
2.333333,-0.002451,0.036172,-0.004155,-0.565727,-1.163120,1.122375,-1.096639,-0.002281,0.001016,-0.916093,-1.056604,-1.758598,1.263602,-0.014306,-0.007163
2.366667,0.000538,0.026645,0.001860,-0.562635,-1.162805,1.134190,-1.089305,-0.013737,-0.017594,-0.928650,-1.061125,-1.748677,1.254904,0.007310,-0.013968
2.400000,-0.003797,0.035464,-0.003498,-0.569787,-1.184943,1.127115,-1.083477,-0.002109,-0.000801,-0.923472,-1.062387,-1.760219,1.260562,0.010556,-0.003250
2.433333,0.000232,0.033758,-0.003313,-0.590168,-1.173687,1.137911,-1.102151,-0.000413,-0.024519,-0.924620,-1.079335,-1.758977,1.276890,0.020163,0.010203
2.466667,-0.004365,0.036007,0.001910,-0.581134,-1.181345,1.150121,-1.114896,0.010538,-0.003456,-0.926350,-1.070372,-1.751135,1.267193,-0.005748,0.000219
2.500000,-0.008403,0.036069,0.001030,-0.557786,-1.163487,1.133063,-1.099624,-0.004379,-0.014667,-0.917868,-1.067087,-1.758999,1.263282,0.005659,-0.008468
2.533333,0.009761,0.029756,-0.003716,-0.580087,-1.173668,1.135990,-1.095253,0.000131,-0.024445,-0.926018,-1.067905,-1.762031,1.264780,0.001589,0.002879
2.566667,-0.003959,0.035413,-0.004717,-0.574992,-1.180359,1.138586,-1.098105,-0.013442,-0.022777,-0.913402,-1.066506,-1.761608,1.275759,0.005106,-0.016573
2.600000,-0.003323,0.035718,-0.001075,-0.577815,-1.155036,1.129040,-1.101696,-0.009246,-0.016270,-0.923428,-1.060052,-1.755100,1.261045,0.009593,0.003242
2.633333,-0.002736,0.027908,0.001872,-0.559307,-1.173790,1.152549,-1.113621,0.000767,-0.007902,-0.926922,-1.077716,-1.758964,1.256564,0.014481,-0.007255
2.666667,-0.015556,0.030823,-0.003940,-0.571978,-1.165986,1.121464,-1.093905,-0.002548,-0.008244,-0.924701,-1.076890,-1.771226,1.273345,-0.007413,-0.016147
2.700000,-0.006706,0.034689,0.000071,-0.559957,-1.184937,1.123508,-1.082559,-0.004162,-0.020067,-0.930261,-1.057814,-1.749333,1.263409,-0.000159,-0.015500
2.733333,-0.000224,0.030531,0.001767,-0.577792,-1.160293,1.120511,-1.114659,-0.002676,-0.001497,-0.933855,-1.063232,-1.759676,1.262131,-0.003747,0.005063
2.766667,-0.015696,0.031912,-0.004230,-0.572206,-1.167810,1.136545,-1.115124,0.012637,-0.007576,-0.925124,-1.074952,-1.762570,1.269142,-0.011833,0.000619
2.800000,-0.004117,0.035574,-0.004043,-0.570898,-1.157833,1.133543,-1.100757,-0.004085,-0.003409,-0.929743,-1.077877,-1.751891,1.270963,-0.007244,-0.013131
2.833333,-0.015512,0.035066,0.001213,-0.581967,-1.181791,1.132262,-1.114702,0.002599,-0.018956,-0.920768,-1.065441,-1.749403,1.263941,-0.004968,-0.013657
2.866667,0.006157,0.035558,0.001719,-0.570677,-1.180823,1.127684,-1.093614,0.000321,-0.010121,-0.926966,-1.061540,-1.764439,1.277248,-0.010284,-0.007929
