time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,-0.026684,0.112162,-0.003725,-0.633123,-1.253443,1.134977,-1.052465,0.011587,0.026390,-0.739810,-1.127554,-1.799691,1.216603,-0.019696,0.041473
0.033333,-0.032332,0.093772,-0.007521,-0.616993,-1.262407,1.164816,-1.033256,0.015826,0.031456,-0.629261,-1.160511,-1.598734,1.174902,-0.029503,0.041014
0.066667,-0.034604,0.115156,-0.003361,-0.648077,-1.279122,1.154037,-1.068558,0.025077,0.022129,-0.755704,-1.128084,-1.844556,1.222575,-0.029932,0.047083
0.100000,-0.035195,0.092503,-0.013843,-0.659624,-1.270936,1.289157,-1.046457,0.020865,0.032511,-0.559029,-1.155136,-1.468866,1.136621,-0.030724,0.035986
0.133333,-0.038295,0.103284,-0.007992,-0.732603,-1.252770,1.340752,-1.106018,0.025347,0.028807,-0.631587,-1.154577,-1.697323,1.193661,-0.034830,0.038732
0.166667,-0.033364,0.104753,-0.006317,-0.651516,-1.276885,1.208999,-1.045350,0.023185,0.034256,-0.631598,-1.143283,-1.667821,1.196613,-0.029344,0.048451
0.200000,-0.025048,0.113062,0.008735,-0.177575,-1.294528,0.339269,-0.710953,-0.020073,0.034699,-0.880848,-1.128058,-1.730296,1.282755,-0.017401,0.014587
0.233333,-0.026977,0.093056,-0.002906,-0.313850,-1.264833,0.589010,-0.832566,-0.010209,0.026114,-0.778273,-1.139631,-1.635113,1.232345,-0.026863,0.025486
0.266667,-0.027319,0.094778,-0.002001,-0.349812,-1.278083,0.678194,-0.876057,-0.008845,0.026846,-0.755138,-1.138825,-1.627338,1.229406,-0.025083,0.034375
0.300000,-0.024720,0.096534,-0.005876,-0.402827,-1.275644,0.783400,-0.931943,-0.002976,0.025790,-0.767439,-1.149767,-1.704024,1.232205,-0.024242,0.029202
0.333333,-0.030521,0.105643,-0.007653,-0.527724,-1.287943,0.981311,-0.975864,0.000894,0.026215,-0.779813,-1.139129,-1.847903,1.260549,-0.018499,0.035533
0.366667,-0.039489,0.097224,-0.020941,-0.698470,-1.293324,1.406464,-1.052526,0.019457,0.033034,-0.391840,-1.134098,-1.124627,1.068207,-0.043316,0.027413
0.400000,-0.025080,0.099980,-0.005431,-0.499530,-1.274947,0.920690,-0.965057,0.001974,0.028267,-0.743857,-1.136510,-1.755586,1.242638,-0.018488,0.039138
0.433333,-0.024466,0.093551,-0.007330,-0.420552,-1.269730,0.820491,-0.933891,-0.002157,0.029203,-0.755899,-1.148541,-1.698734,1.226698,-0.023894,0.030277
0.466667,-0.031454,0.098400,-0.012544,-0.732618,-1.269692,1.404932,-1.079426,0.023683,0.038979,-0.567262,-1.166648,-1.540508,1.140892,-0.038810,0.047891
0.500000,-0.037054,0.108343,0.001081,-0.229193,-1.263087,0.563842,-0.891212,-0.007308,0.033403,-0.623619,-1.092684,-1.301213,1.110133,-0.028402,0.038650
0.533333,-0.041805,0.098791,-0.002293,-0.263463,-1.269052,0.595751,-0.848137,-0.015677,0.041654,-0.632370,-1.086969,-1.350064,1.103496,-0.026197,0.034737
0.566667,-0.024954,0.106613,0.001299,-0.255386,-1.277129,0.512261,-0.779532,-0.016441,0.036719,-0.801903,-1.108144,-1.666560,1.229129,-0.023405,0.029457
0.600000,-0.037618,0.101440,0.002313,-0.248337,-1.271049,0.533170,-0.838523,-0.009373,0.030584,-0.729928,-1.107968,-1.500033,1.179416,-0.024739,0.039534
0.633333,-0.032408,0.097967,-0.005978,-0.634132,-1.263734,1.170557,-1.027719,0.012787,0.034587,-0.652322,-1.147621,-1.668990,1.189504,-0.022780,0.041937
0.666667,-0.035437,0.102338,-0.006205,-0.687995,-1.255116,1.268371,-1.071656,0.018284,0.037993,-0.647215,-1.145972,-1.690513,1.183113,-0.023921,0.038285
0.700000,-0.025414,0.101358,0.002238,-0.277193,-1.257157,0.502601,-0.760405,-0.022868,0.034921,-0.769631,-1.100845,-1.573796,1.177788,-0.029166,0.023902
0.733333,-0.037418,0.096795,-0.015127,-0.630181,-1.280071,1.273381,-1.042757,0.013012,0.030492,-0.484906,-1.150693,-1.314815,1.117939,-0.029525,0.039746
0.766667,-0.026852,0.102509,-0.000805,-0.239924,-1.247179,0.495553,-0.811307,-0.017717,0.031665,-0.829036,-1.114580,-1.663223,1.264040,-0.026915,0.024263
0.800000,-0.030464,0.102597,-0.006656,-0.610158,-1.278107,1.100714,-1.040376,0.012286,0.038253,-0.700279,-1.155187,-1.731340,1.208025,-0.026878,0.038425
0.833333,-0.042140,0.092656,-0.008660,-0.420573,-1.272383,0.881175,-0.922879,0.001659,0.035114,-0.452528,-1.088078,-1.033198,1.038059,-0.027968,0.028180
0.866667,-0.030928,0.101207,-0.008727,-0.627867,-1.264658,1.132975,-1.040256,0.019612,0.035889,-0.689095,-1.132872,-1.743430,1.203582,-0.026076,0.039349
0.900000,-0.045365,0.109519,-0.002524,-0.841240,-1.222978,1.558317,-1.166007,0.042005,0.050077,-0.526195,-1.202365,-1.519861,1.128696,-0.026543,0.040357
