time_sec,joint_pelvisYaw,joint_pelvisPitch,joint_pelvisRoll,joint_lShoulderPitch,joint_lShoulderRoll,joint_lShoulderYaw,joint_lElbow,joint_lWristRoll,joint_lWristPitch,joint_rShoulderPitch,joint_rShoulderRoll,joint_rShoulderYaw,joint_rElbow,joint_rWristRoll,joint_rWristPitch
0.000000,-0.007590,0.024424,-0.011202,-0.374751,-1.209086,0.707694,-1.334053,0.001561,-0.008768,-0.442548,-1.108297,-1.313045,1.362818,0.013025,0.027505
0.033333,-0.006926,0.021921,-0.011670,-0.425985,-1.206944,0.800243,-1.360520,0.001428,0.001012,-0.383456,-1.115532,-1.205148,1.303651,0.008651,0.029996
0.066667,0.000235,0.024193,-0.011554,-0.358802,-1.201554,0.705361,-1.326468,0.004499,-0.000622,-0.443531,-1.120502,-1.320985,1.361998,0.012981,0.020974
0.100000,-0.002899,0.023984,-0.015688,-0.396751,-1.204496,0.784257,-1.346578,0.008076,-0.007931,-0.404565,-1.123740,-1.247519,1.315330,0.019570,0.021248
0.133333,-0.010217,0.023952,-0.012994,-0.323432,-1.207896,0.618771,-1.315301,-0.002035,0.003169,-0.489176,-1.112085,-1.377428,1.394323,0.022047,0.019115
0.166667,-0.003890,0.025038,-0.014193,-0.374586,-1.208823,0.726640,-1.345317,0.012173,-0.008151,-0.436695,-1.109868,-1.294382,1.341091,0.019859,0.022617
0.200000,-0.004420,0.025836,-0.015322,-0.397123,-1.204322,0.772771,-1.352677,-0.000584,0.000678,-0.421865,-1.113172,-1.254476,1.323252,0.005699,0.022608
0.233333,-0.002210,0.043256,-0.007197,-0.500459,-1.229257,0.995899,-1.353908,0.004399,0.004984,-0.077718,-1.089575,-0.401147,0.886632,0.013509,0.021005
0.266667,-0.004616,0.024568,-0.011831,-0.434948,-1.199385,0.823524,-1.356457,0.010577,0.000451,-0.364196,-1.126159,-1.152243,1.284073,0.017194,0.023920
0.300000,0.003793,0.026061,-0.015355,-0.370247,-1.202059,0.749783,-1.341826,-0.009089,-0.000219,-0.425368,-1.110251,-1.274034,1.337278,0.018530,0.023994
0.333333,-0.007527,0.022608,-0.015648,-0.386720,-1.208080,0.750969,-1.340341,-0.000668,0.003810,-0.421407,-1.107942,-1.284325,1.341219,0.022716,0.018060
0.366667,-0.001755,0.025088,-0.014528,-0.364998,-1.194354,0.694454,-1.330845,0.002333,-0.008638,-0.448499,-1.118482,-1.321327,1.365825,0.006667,0.014698
0.400000,0.000763,0.024689,-0.010817,-0.357019,-1.203106,0.678241,-1.333835,0.013657,-0.012376,-0.451871,-1.122696,-1.336990,1.367822,0.021823,0.024882
0.433333,-0.004434,0.026033,-0.014583,-0.420878,-1.198239,0.811516,-1.365279,0.004661,0.003072,-0.368729,-1.117213,-1.167493,1.284803,0.010539,0.012998
0.466667,0.001451,0.025549,-0.008916,-0.454301,-1.204103,0.903302,-1.369156,0.006103,0.006052,-0.226400,-1.141740,-0.835507,1.148319,0.014265,0.023573
0.500000,-0.005448,0.021629,-0.015329,-0.419738,-1.200460,0.797737,-1.362737,0.004943,-0.003641,-0.396419,-1.116840,-1.205871,1.303277,0.019608,0.019907
0.533333,-0.006109,0.024463,-0.013646,-0.332265,-1.209471,0.645361,-1.315657,0.007343,-0.008830,-0.470343,-1.113764,-1.362469,1.395338,0.021856,0.019286
0.566667,-0.002097,0.022343,-0.014163,-0.424799,-1.199260,0.819789,-1.358672,0.005344,0.003295,-0.376314,-1.110341,-1.185713,1.282475,0.017027,0.016015
0.600000,0.006501,0.024258,-0.011118,-0.362863,-1.193602,0.702373,-1.340521,0.011394,0.005899,-0.446533,-1.113610,-1.316457,1.361051,0.017336,0.023816
0.633333,-0.010016,0.024070,-0.013341,-0.442150,-1.197646,0.850616,-1.372557,0.012393,0.005064,-0.310044,-1.127246,-1.063500,1.238937,0.013729,0.014256
0.666667,-0.010838,0.020656,-0.014437,-0.352418,-1.200435,0.679063,-1.320459,-0.006840,0.005466,-0.465701,-1.108675,-1.330686,1.373299,0.009303,0.025986
0.700000,-0.004519,0.025898,-0.011248,-0.420569,-1.212474,0.802405,-1.360367,0.004842,-0.006487,-0.386069,-1.114195,-1.205142,1.296913,0.010602,0.021172
0.733333,-0.005684,0.023265,-0.010926,-0.350485,-1.201062,0.694293,-1.338669,0.003595,-0.000588,-0.452071,-1.115722,-1.326377,1.360053,0.009662,0.032408
0.766667,-0.012694,0.026855,-0.010871,-0.422050,-1.205701,0.834678,-1.364417,0.006314,0.000251,-0.353172,-1.123615,-1.123970,1.270347,0.018623,0.020632
0.800000,-0.009106,0.026442,-0.013667,-0.429277,-1.212096,0.840744,-1.364806,0.003009,-0.009743,-0.352342,-1.119170,-1.134595,1.276822,0.017808,0.026135
0.833333,-0.001766,0.025055,-0.012143,-0.400948,-1.202848,0.790140,-1.349498,-0.003221,-0.001316,-0.396957,-1.111373,-1.243696,1.319501,0.011252,0.022471
0.866667,-0.004139,0.024918,-0.010906,-0.364261,-1.207987,0.710064,-1.326681,0.006038,-0.012918,-0.438378,-1.110744,-1.315680,1.352765,0.016368,0.018658
0.900000,-0.003666,0.025383,-0.014848,-0.388462,-1.205883,0.744825,-1.341963,0.005586,-0.001054,-0.423712,-1.112152,-1.277237,1.334582,0.008368,0.019629
0.933333,0.006124,0.026309,-0.015742,-0.401636,-1.199615,0.774970,-1.343443,0.012703,-0.002641,-0.416316,-1.115667,-1.244206,1.326212,0.011387,0.025164
0.966667,-0.002402,0.027529,-0.010370,-0.465547,-1.218726,0.925718,-1.370912,0.004379,-0.007202,-0.187014,-1.133809,-0.729896,1.086190,0.026325,0.028277
1.000000,-0.000558,0.027997,-0.009111,-0.471351,-1.214136,0.937489,-1.367333,0.011442,-0.007959,-0.152599,-1.129449,-0.637688,1.029616,0.013465,0.020666
1.033333,-0.006954,0.025456,-0.012941,-0.381467,-1.198420,0.736795,-1.344832,-0.000256,-0.008840,-0.428553,-1.114419,-1.285832,1.349514,0.016464,0.023922
1.066667,0.001068,0.024769,-0.009668,-0.335781,-1.194260,0.633127,-1.311833,0.002639,0.000431,-0.484245,-1.123743,-1.370745,1.393334,0.010355,0.022720
1.100000,0.003568,0.024825,-0.011959,-0.409251,-1.203230,0.794515,-1.357817,0.000799,-0.012276,-0.390906,-1.124385,-1.229770,1.313061,0.027484,0.028276
1.133333,-0.005699,0.020344,-0.012477,-0.407737,-1.192912,0.783617,-1.347674,0.011047,-0.000191,-0.389299,-1.120981,-1.231202,1.311523,0.027382,0.021838
1.166667,-0.010870,0.020465,-0.013757,-0.378263,-1.206395,0.734817,-1.344088,0.013009,-0.001185,-0.418244,-1.120370,-1.280558,1.341176,0.003289,0.019858
1.200000,0.005976,0.026069,-0.012347,-0.407162,-1.211354,0.802532,-1.367621,0.017597,-0.006165,-0.380665,-1.116549,-1.196336,1.300998,0.016001,0.022818
